ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt
ZA-00006541,ZAC0016463,06/09/2017 09:32,COMPLETE,09/09/2017 18:09,10/09/2017 13:37,13/09/2017
ZA-00006542,ZAC0007106,06/09/2017 21:30,COMPLETE,08/09/2017 14:07,28/09/2017 16:06,11/09/2017
ZA-00006543,ZAC0022900,06/09/2017 21:28,CANCELLED,,,
ZA-00006544,ZAC0011635,06/09/2017 15:05,COMPLETE,09/09/2017 00:37,16/09/2017 21:19,14/09/2017
ZA-00006545,ZAC0015190,06/09/2017 21:48,COMPLETE,10/09/2017 19:04,22/09/2017 04:47,14/09/2017
ZA-00006546,ZAC0000046,06/09/2017 21:24,COMPLETE,08/09/2017 18:35,10/09/2017 13:09,11/09/2017
ZA-00006547,ZAC0011698,06/09/2017 18:27,COMPLETE,08/09/2017 10:30,14/09/2017 20:36,12/09/2017
ZA-00006548,ZAC0012395,06/09/2017 06:07,COMPLETE,07/09/2017 22:21,11/09/2017 14:24,14/09/2017
ZA-00006549,ZAC0006437,06/09/2017 16:01,PENDING,,,
ZA-00006550,ZAC0015071,06/09/2017 08:16,COMPLETE,07/09/2017 02:46,12/09/2017 19:45,12/09/2017
ZA-00006551,ZAC0005112,06/09/2017 08:19,COMPLETE,08/09/2017 00:35,12/09/2017 15:40,12/09/2017
ZA-00006552,ZAC0013440,06/09/2017 19:01,COMPLETE,06/09/2017 20:55,08/09/2017 17:38,10/09/2017
ZA-00006553,ZAC0016346,06/09/2017 08:58,COMPLETE,08/09/2017 03:04,09/09/2017 20:27,15/09/2017
ZA-00006554,ZAC0020792,06/09/2017 14:14,COMPLETE,09/09/2017 03:03,13/09/2017 01:43,19/09/2017
ZA-00006555,ZAC0019597,06/09/2017 14:42,COMPLETE,09/09/2017 00:26,13/09/2017 22:42,16/09/2017
ZA-00006556,ZAC0013981,06/09/2017 12:12,CANCELLED,,,
ZA-00006557,ZAC0023814,06/09/2017 07:15,COMPLETE,06/09/2017 23:07,12/09/2017 01:49,16/09/2017
ZA-00006558,ZAC0011151,06/09/2017 12:20,COMPLETE,07/09/2017 12:29,09/09/2017 03:41,12/09/2017
ZA-00006559,ZAC0004926,06/09/2017 20:14,COMPLETE,07/09/2017 23:28,10/09/2017 17:00,10/09/2017
ZA-00006560,ZAC0010905,06/09/2017 15:01,DISPATCHED,07/09/2017 15:16,,10/09/2017
ZA-00006561,ZAC0017557,06/09/2017 19:49,COMPLETE,14/09/2017 16:49,15/09/2017 21:26,18/09/2017
ZA-00006562,ZAC0010770,06/09/2017 08:32,COMPLETE,07/09/2017 06:30,10/09/2017 16:58,11/09/2017
ZA-00006563,ZAC0012837,06/09/2017 06:02,COMPLETE,08/09/2017 06:42,13/09/2017 04:20,12/09/2017
ZA-00006564,ZAC0019753,06/09/2017 22:11,COMPLETE,08/09/2017 11:10,10/09/2017 15:06,13/09/2017
ZA-00006565,ZAC0003690,06/09/2017 10:52,COMPLETE,07/09/2017 06:03,09/09/2017 14:23,12/09/2017
ZA-00006566,ZAC0006646,06/09/2017 11:09,COMPLETE,08/09/2017 19:17,12/09/2017 05:33,12/09/2017
ZA-00006567,ZAC0015186,06/09/2017 08:41,COMPLETE,10/09/2017 05:57,22/09/2017 09:10,17/09/2017
ZA-00006568,ZAC0022399,06/09/2017 21:18,COMPLETE,07/09/2017 23:31,09/09/2017 15:37,12/09/2017
ZA-00006569,ZAC0010224,06/09/2017 22:39,COMPLETE,07/09/2017 13:42,16/09/2017 22:12,10/09/2017
ZA-00006570,ZAC0005741,06/09/2017 08:25,RETURNED,10/09/2017 21:40,17/09/2017 11:16,15/09/2017
ZA-00006571,ZAC0012923,06/09/2017 09:56,COMPLETE,07/09/2017 14:01,11/09/2017 02:51,12/09/2017
ZA-00006572,ZAC0023168,06/09/2017 13:23,COMPLETE,11/09/2017 18:34,13/09/2017 15:09,15/09/2017
ZA-00006573,ZAC0000405,06/09/2017 22:10,COMPLETE,08/09/2017 20:38,11/09/2017 08:54,15/09/2017
ZA-00006574,ZAC0012301,06/09/2017 14:15,COMPLETE,07/09/2017 06:50,14/09/2017 19:20,12/09/2017
ZA-00006575,ZAC0014294,06/09/2017 18:59,COMPLETE,08/09/2017 16:55,15/09/2017 16:19,13/09/2017
ZA-00006576,ZAC0004869,06/09/2017 06:07,CANCELLED,,,
ZA-00006577,ZAC0009731,06/09/2017 17:30,COMPLETE,08/09/2017 01:14,09/09/2017 05:51,12/09/2017
ZA-00006578,ZAC0010411,06/09/2017 20:06,COMPLETE,08/09/2017 10:45,15/09/2017 04:19,18/09/2017
ZA-00006579,ZAC0000238,06/09/2017 14:39,COMPLETE,10/09/2017 12:38,13/09/2017 08:51,14/09/2017
ZA-00006580,ZAC0004774,06/09/2017 20:09,COMPLETE,08/09/2017 16:31,16/09/2017 03:13,11/09/2017
ZA-00006581,ZAC0006098,06/09/2017 13:10,COMPLETE,08/09/2017 16:45,10/09/2017 09:47,15/09/2017
ZA-00006582,ZAC0011346,06/09/2017 16:16,COMPLETE,07/09/2017 11:31,11/09/2017 09:44,11/09/2017
ZA-00006583,ZAC0006817,06/09/2017 20:13,COMPLETE,09/09/2017 07:53,14/09/2017 05:39,13/09/2017
ZA-00006584,ZAC0023595,06/09/2017 21:44,COMPLETE,08/09/2017 11:20,08/09/2017 22:42,12/09/2017
ZA-00006585,ZAC0023829,06/09/2017 20:04,COMPLETE,10/09/2017 19:11,11/09/2017 22:56,13/09/2017
ZA-00006586,ZAC0011211,06/09/2017 17:59,COMPLETE,09/09/2017 17:16,13/09/2017 16:33,14/09/2017
ZA-00006587,ZAC0006241,06/09/2017 20:44,COMPLETE,08/09/2017 06:32,11/09/2017 06:27,13/09/2017
ZA-00006588,ZAC0004025,07/09/2017 22:22,COMPLETE,12/09/2017 03:40,14/09/2017 16:28,22/09/2017
ZA-00006589,ZAC0020953,07/09/2017 20:14,COMPLETE,08/09/2017 21:20,12/09/2017 02:22,15/09/2017
ZA-00006590,ZAC0010976,07/09/2017 22:45,COMPLETE,13/09/2017 15:28,23/09/2017 11:24,18/09/2017
ZA-00006591,ZAC0003096,07/09/2017 06:44,COMPLETE,09/09/2017 09:28,12/09/2017 17:39,13/09/2017
ZA-00006592,ZAC0018275,07/09/2017 15:05,COMPLETE,09/09/2017 02:29,12/09/2017 11:58,12/09/2017
ZA-00006593,ZAC0021065,07/09/2017 21:00,COMPLETE,10/09/2017 07:26,12/09/2017 05:32,13/09/2017
ZA-00006594,ZAC0019838,07/09/2017 09:52,COMPLETE,09/09/2017 03:12,11/09/2017 02:32,14/09/2017
ZA-00006595,ZAC0000035,07/09/2017 17:37,COMPLETE,08/09/2017 17:00,13/09/2017 14:15,13/09/2017
ZA-00006596,ZAC0015527,07/09/2017 15:50,COMPLETE,07/09/2017 19:56,09/09/2017 20:16,14/09/2017
ZA-00006597,ZAC0015588,07/09/2017 19:56,COMPLETE,11/09/2017 01:19,14/09/2017 00:28,15/09/2017
ZA-00006598,ZAC0005092,07/09/2017 17:16,COMPLETE,10/09/2017 12:44,12/09/2017 19:03,15/09/2017
ZA-00006599,ZAC0022549,07/09/2017 11:45,COMPLETE,13/09/2017 03:15,17/09/2017 23:54,16/09/2017
ZA-00006600,ZAC0008678,07/09/2017 12:27,COMPLETE,08/09/2017 02:36,17/09/2017 14:50,11/09/2017
ZA-00006601,ZAC0012276,07/09/2017 11:51,RETURNED,09/09/2017 14:27,13/09/2017 14:46,13/09/2017
ZA-00006602,ZAC0012311,07/09/2017 10:56,DISPATCHED,08/09/2017 21:00,,13/09/2017
ZA-00006603,ZAC0006882,07/09/2017 21:04,COMPLETE,08/09/2017 05:48,14/09/2017 06:41,12/09/2017
ZA-00006604,ZAC0008374,07/09/2017 12:10,COMPLETE,07/09/2017 23:25,10/09/2017 16:57,12/09/2017
ZA-00006605,ZAC0023993,07/09/2017 21:19,COMPLETE,08/09/2017 12:35,17/09/2017 17:23,12/09/2017
ZA-00006606,ZAC0008729,07/09/2017 07:17,COMPLETE,10/09/2017 10:39,12/09/2017 16:32,15/09/2017
ZA-00006607,ZAC0016922,07/09/2017 07:47,COMPLETE,09/09/2017 03:42,10/09/2017 04:47,14/09/2017
ZA-00006608,ZAC0019965,07/09/2017 08:42,COMPLETE,09/09/2017 14:05,21/09/2017 21:03,16/09/2017
ZA-00006609,ZAC0019612,07/09/2017 20:51,COMPLETE,09/09/2017 01:20,13/09/2017 10:47,16/09/2017
ZA-00006610,ZAC0011598,07/09/2017 13:42,COMPLETE,10/09/2017 15:37,13/09/2017 22:07,15/09/2017
ZA-00006611,ZAC0023119,07/09/2017 19:21,COMPLETE,09/09/2017 13:01,14/09/2017 00:44,19/09/2017
ZA-00006612,ZAC0003428,07/09/2017 20:57,COMPLETE,09/09/2017 17:11,20/09/2017 14:26,13/09/2017
ZA-00006613,ZAC0001938,07/09/2017 10:33,PENDING,,,
ZA-00006614,ZAC0006468,07/09/2017 14:26,COMPLETE,11/09/2017 02:12,12/09/2017 12:39,15/09/2017
ZA-00006615,ZAC0018234,07/09/2017 17:47,COMPLETE,08/09/2017 05:42,11/09/2017 06:31,12/09/2017
ZA-00006616,ZAC0008643,07/09/2017 17:59,COMPLETE,11/09/2017 13:39,21/09/2017 14:03,16/09/2017
ZA-00006617,ZAC0017439,07/09/2017 19:59,COMPLETE,10/09/2017 09:53,18/09/2017 12:42,17/09/2017
ZA-00006618,ZAC0020172,07/09/2017 22:17,COMPLETE,10/09/2017 22:07,13/09/2017 10:34,15/09/2017
ZA-00006619,ZAC0016295,07/09/2017 11:06,CANCELLED,,,
ZA-00006620,ZAC0001314,07/09/2017 16:18,COMPLETE,11/09/2017 12:29,21/09/2017 15:45,14/09/2017
ZA-00006621,ZAC0014576,07/09/2017 11:51,COMPLETE,12/09/2017 21:32,17/09/2017 08:37,15/09/2017
ZA-00006622,ZAC0014062,07/09/2017 10:57,COMPLETE,08/09/2017 06:32,09/09/2017 08:27,12/09/2017
ZA-00006623,ZAC0005005,07/09/2017 20:22,COMPLETE,09/09/2017 02:10,14/09/2017 06:43,16/09/2017
ZA-00006624,ZAC0005058,07/09/2017 18:31,COMPLETE,11/09/2017 02:12,15/09/2017 09:10,16/09/2017
ZA-00006625,ZAC0023696,07/09/2017 20:02,COMPLETE,08/09/2017 18:51,10/09/2017 08:10,12/09/2017
ZA-00006626,ZAC0005697,07/09/2017 14:31,COMPLETE,07/09/2017 22:14,12/09/2017 13:10,12/09/2017
ZA-00006627,ZAC0016232,07/09/2017 14:17,COMPLETE,09/09/2017 20:57,10/09/2017 13:05,12/09/2017
ZA-00006628,ZAC0006344,07/09/2017 13:46,COMPLETE,08/09/2017 15:00,20/09/2017 20:14,18/09/2017
ZA-00006629,ZAC0010825,07/09/2017 16:31,COMPLETE,09/09/2017 17:41,15/09/2017 10:05,12/09/2017
ZA-00006630,ZAC0013886,07/09/2017 19:57,COMPLETE,08/09/2017 05:56,15/09/2017 00:11,15/09/2017
ZA-00006631,ZAC0007873,07/09/2017 19:28,COMPLETE,09/09/2017 23:41,14/09/2017 05:01,13/09/2017
ZA-00006632,ZAC0022824,07/09/2017 10:52,COMPLETE,09/09/2017 06:52,10/09/2017 17:59,12/09/2017
ZA-00006633,ZAC0016476,07/09/2017 20:06,COMPLETE,10/09/2017 03:34,12/09/2017 03:49,15/09/2017
ZA-00006634,ZAC0000350,07/09/2017 22:05,CANCELLED,,,
ZA-00006635,ZAC0004349,07/09/2017 13:44,COMPLETE,10/09/2017 19:56,15/09/2017 21:28,17/09/2017
ZA-00006636,ZAC0017562,07/09/2017 18:27,COMPLETE,10/09/2017 02:15,16/09/2017 13:02,15/09/2017
ZA-00006637,ZAC0023005,08/09/2017 15:31,COMPLETE,11/09/2017 12:10,14/09/2017 20:36,18/09/2017
ZA-00006638,ZAC0011485,08/09/2017 07:51,COMPLETE,09/09/2017 00:54,11/09/2017 18:46,16/09/2017
ZA-00006639,ZAC0014625,08/09/2017 16:00,COMPLETE,09/09/2017 06:46,12/09/2017 00:14,13/09/2017
ZA-00006640,ZAC0013986,08/09/2017 22:46,COMPLETE,11/09/2017 14:36,12/09/2017 22:31,15/09/2017
ZA-00006641,ZAC0003137,08/09/2017 13:08,COMPLETE,12/09/2017 11:08,18/09/2017 11:33,15/09/2017
ZA-00006642,ZAC0000337,08/09/2017 16:51,COMPLETE,10/09/2017 02:03,12/09/2017 23:49,14/09/2017
ZA-00006643,ZAC0021196,08/09/2017 07:41,COMPLETE,09/09/2017 02:49,10/09/2017 21:49,13/09/2017
ZA-00006644,ZAC0005541,08/09/2017 17:20,COMPLETE,10/09/2017 17:29,16/09/2017 11:06,14/09/2017
ZA-00006645,ZAC0006999,08/09/2017 08:34,COMPLETE,11/09/2017 04:00,16/09/2017 12:27,18/09/2017
ZA-00006646,ZAC0009926,08/09/2017 16:58,COMPLETE,09/09/2017 21:02,14/09/2017 02:55,14/09/2017
ZA-00006647,ZAC0011924,08/09/2017 10:05,COMPLETE,15/09/2017 18:58,24/09/2017 07:55,18/09/2017
ZA-00006648,ZAC0021784,08/09/2017 12:28,COMPLETE,08/09/2017 20:36,14/09/2017 08:27,13/09/2017
ZA-00006649,ZAC0007405,08/09/2017 13:32,COMPLETE,09/09/2017 20:57,16/09/2017 07:35,13/09/2017
ZA-00006650,ZAC0008784,08/09/2017 08:52,COMPLETE,09/09/2017 11:55,20/09/2017 03:42,16/09/2017
ZA-00006651,ZAC0007724,08/09/2017 13:08,COMPLETE,09/09/2017 05:04,11/09/2017 00:39,19/09/2017
ZA-00006652,ZAC0011543,08/09/2017 20:20,COMPLETE,09/09/2017 12:18,13/09/2017 02:59,13/09/2017
ZA-00006653,ZAC0014055,08/09/2017 08:46,COMPLETE,10/09/2017 06:36,22/09/2017 16:41,15/09/2017
ZA-00006654,ZAC0006109,08/09/2017 14:57,COMPLETE,09/09/2017 21:15,13/09/2017 19:09,14/09/2017
ZA-00006655,ZAC0022896,08/09/2017 16:48,COMPLETE,09/09/2017 04:03,10/09/2017 13:43,19/09/2017
ZA-00006656,ZAC0000204,08/09/2017 14:57,COMPLETE,10/09/2017 08:24,11/09/2017 13:18,15/09/2017
ZA-00006657,ZAC0005740,08/09/2017 19:15,COMPLETE,10/09/2017 13:34,16/09/2017 13:36,15/09/2017
ZA-00006658,ZAC0011877,08/09/2017 10:41,COMPLETE,10/09/2017 11:36,18/09/2017 12:27,20/09/2017
ZA-00006659,ZAC0004025,08/09/2017 21:10,COMPLETE,09/09/2017 21:15,17/09/2017 20:13,12/09/2017
ZA-00006660,ZAC0000137,08/09/2017 15:36,COMPLETE,10/09/2017 16:28,20/09/2017 23:05,15/09/2017
ZA-00006661,ZAC0006814,08/09/2017 20:13,DISPATCHED,09/09/2017 22:08,,16/09/2017
ZA-00006662,ZAC0001819,08/09/2017 08:22,COMPLETE,14/09/2017 04:24,18/09/2017 16:53,21/09/2017
ZA-00006663,ZAC0012379,08/09/2017 19:30,COMPLETE,11/09/2017 18:39,13/09/2017 15:34,16/09/2017
ZA-00006664,ZAC0004265,08/09/2017 08:12,COMPLETE,15/09/2017 00:47,15/09/2017 14:34,20/09/2017
ZA-00006665,ZAC0008553,08/09/2017 22:09,COMPLETE,09/09/2017 06:45,16/09/2017 04:20,14/09/2017
ZA-00006666,ZAC0010952,08/09/2017 22:55,COMPLETE,10/09/2017 10:39,13/09/2017 05:11,15/09/2017
ZA-00006667,ZAC0014377,08/09/2017 14:58,RETURNED,09/09/2017 04:27,12/09/2017 16:56,16/09/2017
ZA-00006668,ZAC0021547,08/09/2017 18:27,COMPLETE,09/09/2017 23:03,10/09/2017 08:55,13/09/2017
ZA-00006669,ZAC0017121,08/09/2017 12:57,COMPLETE,09/09/2017 22:42,13/09/2017 22:05,19/09/2017
ZA-00006670,ZAC0000362,08/09/2017 07:49,COMPLETE,08/09/2017 15:32,14/09/2017 01:45,12/09/2017
ZA-00006671,ZAC0013627,08/09/2017 06:01,COMPLETE,09/09/2017 19:39,14/09/2017 22:32,12/09/2017
ZA-00006672,ZAC0014450,08/09/2017 07:08,COMPLETE,12/09/2017 22:11,17/09/2017 12:08,19/09/2017
ZA-00006673,ZAC0002145,08/09/2017 08:03,COMPLETE,09/09/2017 00:04,13/09/2017 08:15,16/09/2017
ZA-00006674,ZAC0023446,08/09/2017 14:27,COMPLETE,11/09/2017 02:32,11/09/2017 13:32,15/09/2017
ZA-00006675,ZAC0020976,08/09/2017 17:17,DISPATCHED,09/09/2017 18:52,,16/09/2017
ZA-00006676,ZAC0007317,08/09/2017 14:09,COMPLETE,11/09/2017 12:20,13/09/2017 15:00,15/09/2017
ZA-00006677,ZAC0022330,08/09/2017 11:28,COMPLETE,08/09/2017 14:53,09/09/2017 13:45,12/09/2017
ZA-00006678,ZAC0001038,08/09/2017 22:36,COMPLETE,09/09/2017 09:19,13/09/2017 16:37,13/09/2017
ZA-00006679,ZAC0016228,08/09/2017 06:11,COMPLETE,09/09/2017 15:40,18/09/2017 14:04,19/09/2017
ZA-00006680,ZAC0022287,08/09/2017 10:25,COMPLETE,11/09/2017 03:01,13/09/2017 19:08,15/09/2017
ZA-00006681,ZAC0007820,08/09/2017 17:20,COMPLETE,11/09/2017 06:26,14/09/2017 02:51,18/09/2017
ZA-00006682,ZAC0018784,08/09/2017 20:09,COMPLETE,11/09/2017 08:45,16/09/2017 06:46,15/09/2017
ZA-00006683,ZAC0014138,08/09/2017 16:26,COMPLETE,09/09/2017 18:40,14/09/2017 21:00,16/09/2017
ZA-00006684,ZAC0021845,08/09/2017 10:59,COMPLETE,08/09/2017 14:00,09/09/2017 07:59,18/09/2017
ZA-00006685,ZAC0008465,08/09/2017 22:45,COMPLETE,12/09/2017 13:06,16/09/2017 18:45,15/09/2017
ZA-00006686,ZAC0000108,08/09/2017 17:00,COMPLETE,11/09/2017 02:00,15/09/2017 03:35,14/09/2017
ZA-00006687,ZAC0022352,08/09/2017 13:46,COMPLETE,08/09/2017 15:30,15/09/2017 01:13,13/09/2017
ZA-00006688,ZAC0004626,08/09/2017 11:12,COMPLETE,11/09/2017 12:57,14/09/2017 03:15,15/09/2017
ZA-00006689,ZAC0017875,08/09/2017 07:44,COMPLETE,11/09/2017 12:07,22/09/2017 18:16,15/09/2017
ZA-00006690,ZAC0014092,08/09/2017 18:50,COMPLETE,09/09/2017 22:01,13/09/2017 08:50,19/09/2017
ZA-00006691,ZAC0020336,08/09/2017 18:42,COMPLETE,12/09/2017 09:24,12/09/2017 19:44,15/09/2017
ZA-00006692,ZAC0023697,08/09/2017 19:04,COMPLETE,09/09/2017 23:47,14/09/2017 17:13,13/09/2017
ZA-00006693,ZAC0022456,09/09/2017 07:24,COMPLETE,12/09/2017 08:08,22/09/2017 15:34,15/09/2017
ZA-00006694,ZAC0008749,09/09/2017 21:17,COMPLETE,13/09/2017 02:23,18/09/2017 13:14,20/09/2017
ZA-00006695,ZAC0015870,09/09/2017 13:40,COMPLETE,12/09/2017 22:59,18/09/2017 01:46,16/09/2017
ZA-00006696,ZAC0018302,09/09/2017 21:04,COMPLETE,14/09/2017 09:05,15/09/2017 04:05,19/09/2017
ZA-00006697,ZAC0013821,09/09/2017 22:38,COMPLETE,11/09/2017 12:18,17/09/2017 08:28,18/09/2017
ZA-00006698,ZAC0008871,09/09/2017 13:39,COMPLETE,11/09/2017 01:58,17/09/2017 01:10,14/09/2017
ZA-00006699,ZAC0019578,09/09/2017 20:44,DISPATCHED,10/09/2017 20:11,,14/09/2017
ZA-00006700,ZAC0002800,09/09/2017 21:15,COMPLETE,16/09/2017 03:34,23/09/2017 21:24,23/09/2017
ZA-00006701,ZAC0017455,09/09/2017 17:23,COMPLETE,10/09/2017 18:01,16/09/2017 17:44,20/09/2017
ZA-00006702,ZAC0017449,09/09/2017 12:20,COMPLETE,10/09/2017 14:15,16/09/2017 18:39,17/09/2017
ZA-00006703,ZAC0006945,09/09/2017 12:00,COMPLETE,12/09/2017 06:18,15/09/2017 07:33,16/09/2017
ZA-00006704,ZAC0003745,09/09/2017 13:11,COMPLETE,11/09/2017 09:46,14/09/2017 05:00,16/09/2017
ZA-00006705,ZAC0007073,09/09/2017 08:27,PENDING,,,
ZA-00006706,ZAC0004194,09/09/2017 12:46,COMPLETE,10/09/2017 03:43,13/09/2017 13:44,14/09/2017
ZA-00006707,ZAC0020900,09/09/2017 22:03,COMPLETE,11/09/2017 12:30,16/09/2017 15:53,16/09/2017
ZA-00006708,ZAC0005103,09/09/2017 17:20,COMPLETE,11/09/2017 11:52,14/09/2017 06:34,16/09/2017
ZA-00006709,ZAC0002477,09/09/2017 18:03,COMPLETE,10/09/2017 05:08,11/09/2017 13:46,17/09/2017
ZA-00006710,ZAC0020930,09/09/2017 20:59,COMPLETE,11/09/2017 22:14,16/09/2017 11:27,14/09/2017
ZA-00006711,ZAC0016972,09/09/2017 22:28,COMPLETE,12/09/2017 10:26,15/09/2017 04:33,16/09/2017
ZA-00006712,ZAC0013917,09/09/2017 18:35,DISPATCHED,11/09/2017 08:05,,16/09/2017
ZA-00006713,ZAC0005054,09/09/2017 22:00,COMPLETE,11/09/2017 11:54,22/09/2017 13:36,21/09/2017
ZA-00006714,ZAC0022047,09/09/2017 19:23,COMPLETE,10/09/2017 18:08,13/09/2017 10:59,15/09/2017
ZA-00006715,ZAC0021760,09/09/2017 06:54,COMPLETE,12/09/2017 14:54,15/09/2017 01:24,22/09/2017
ZA-00006716,ZAC0007266,09/09/2017 20:05,COMPLETE,12/09/2017 00:45,18/09/2017 18:06,15/09/2017
ZA-00006717,ZAC0011188,09/09/2017 17:23,COMPLETE,13/09/2017 00:18,16/09/2017 05:57,17/09/2017
ZA-00006718,ZAC0020044,09/09/2017 16:17,COMPLETE,13/09/2017 05:23,14/09/2017 20:17,20/09/2017
ZA-00006719,ZAC0020272,09/09/2017 14:37,COMPLETE,09/09/2017 21:51,14/09/2017 22:05,12/09/2017
ZA-00006720,ZAC0010610,09/09/2017 22:43,COMPLETE,15/09/2017 11:55,19/09/2017 23:38,22/09/2017
ZA-00006721,ZAC0018813,09/09/2017 09:26,COMPLETE,11/09/2017 09:45,18/09/2017 12:12,14/09/2017
ZA-00006722,ZAC0021498,09/09/2017 21:34,COMPLETE,12/09/2017 06:34,17/09/2017 00:25,22/09/2017
ZA-00006723,ZAC0021298,09/09/2017 14:24,COMPLETE,10/09/2017 04:15,14/09/2017 13:41,17/09/2017
ZA-00006724,ZAC0005735,09/09/2017 22:14,COMPLETE,15/09/2017 21:36,22/09/2017 10:55,19/09/2017
ZA-00006725,ZAC0010657,09/09/2017 17:40,COMPLETE,12/09/2017 07:14,15/09/2017 20:46,17/09/2017
ZA-00006726,ZAC0018452,09/09/2017 19:35,COMPLETE,11/09/2017 00:11,15/09/2017 09:28,16/09/2017
ZA-00006727,ZAC0020848,09/09/2017 06:32,COMPLETE,10/09/2017 07:58,13/09/2017 11:09,14/09/2017
ZA-00006728,ZAC0007558,09/09/2017 17:28,COMPLETE,10/09/2017 09:42,15/09/2017 20:49,14/09/2017
ZA-00006729,ZAC0023912,09/09/2017 10:12,COMPLETE,11/09/2017 19:55,13/09/2017 16:06,21/09/2017
ZA-00006730,ZAC0004624,09/09/2017 22:52,COMPLETE,11/09/2017 17:48,17/09/2017 09:32,18/09/2017
ZA-00006731,ZAC0001946,09/09/2017 07:37,COMPLETE,09/09/2017 16:36,16/09/2017 23:36,14/09/2017
ZA-00006732,ZAC0023131,09/09/2017 19:23,COMPLETE,10/09/2017 17:21,11/09/2017 22:14,17/09/2017
ZA-00006733,ZAC0005372,09/09/2017 17:23,COMPLETE,09/09/2017 23:58,18/09/2017 05:17,13/09/2017
ZA-00006734,ZAC0003388,09/09/2017 20:04,COMPLETE,11/09/2017 06:48,12/09/2017 04:35,18/09/2017
ZA-00006735,ZAC0011611,09/09/2017 09:24,COMPLETE,09/09/2017 16:33,11/09/2017 02:17,12/09/2017
ZA-00006736,ZAC0009716,09/09/2017 22:33,COMPLETE,10/09/2017 16:16,13/09/2017 05:44,14/09/2017
ZA-00006737,ZAC0004082,09/09/2017 11:28,PENDING,,,
ZA-00006738,ZAC0001287,09/09/2017 09:47,COMPLETE,13/09/2017 20:55,18/09/2017 07:54,17/09/2017
ZA-00006739,ZAC0020610,09/09/2017 20:31,COMPLETE,10/09/2017 13:54,15/09/2017 14:42,17/09/2017
ZA-00006740,ZAC0005955,09/09/2017 15:41,COMPLETE,11/09/2017 05:52,14/09/2017 16:46,15/09/2017
ZA-00006741,ZAC0012037,09/09/2017 17:58,COMPLETE,13/09/2017 14:10,14/09/2017 12:38,20/09/2017
ZA-00006742,ZAC0003837,09/09/2017 11:04,COMPLETE,11/09/2017 06:26,13/09/2017 09:47,14/09/2017
ZA-00006743,ZAC0004771,10/09/2017 21:48,COMPLETE,13/09/2017 09:51,16/09/2017 22:03,16/09/2017
ZA-00006744,ZAC0011318,10/09/2017 22:45,COMPLETE,11/09/2017 20:50,20/09/2017 08:33,14/09/2017
ZA-00006745,ZAC0016977,10/09/2017 16:14,COMPLETE,11/09/2017 17:50,13/09/2017 15:07,14/09/2017
ZA-00006746,ZAC0002445,10/09/2017 11:24,COMPLETE,13/09/2017 03:50,13/09/2017 23:00,16/09/2017
ZA-00006747,ZAC0020748,10/09/2017 06:19,COMPLETE,14/09/2017 17:56,20/09/2017 09:05,21/09/2017
ZA-00006748,ZAC0016985,10/09/2017 19:28,COMPLETE,11/09/2017 07:01,12/09/2017 21:30,16/09/2017
ZA-00006749,ZAC0023186,10/09/2017 20:48,COMPLETE,11/09/2017 20:30,19/09/2017 05:08,18/09/2017
ZA-00006750,ZAC0013273,10/09/2017 07:29,COMPLETE,11/09/2017 03:48,12/09/2017 22:54,18/09/2017
ZA-00006751,ZAC0019594,10/09/2017 14:02,COMPLETE,12/09/2017 21:09,17/09/2017 14:24,22/09/2017
ZA-00006752,ZAC0013205,10/09/2017 13:47,CANCELLED,,,
ZA-00006753,ZAC0011490,10/09/2017 08:10,COMPLETE,18/09/2017 04:34,25/09/2017 02:21,23/09/2017
ZA-00006754,ZAC0018137,10/09/2017 09:43,COMPLETE,15/09/2017 22:18,21/09/2017 14:00,19/09/2017
ZA-00006755,ZAC0016235,10/09/2017 17:10,COMPLETE,11/09/2017 23:17,15/09/2017 01:02,16/09/2017
ZA-00006756,ZAC0000314,10/09/2017 14:12,COMPLETE,16/09/2017 06:06,23/09/2017 04:04,19/09/2017
ZA-00006757,ZAC0017262,10/09/2017 22:40,COMPLETE,13/09/2017 09:03,14/09/2017 21:12,16/09/2017
ZA-00006758,ZAC0020494,10/09/2017 14:37,COMPLETE,13/09/2017 15:05,23/09/2017 18:26,18/09/2017
ZA-00006759,ZAC0010894,10/09/2017 18:45,COMPLETE,13/09/2017 12:10,15/09/2017 07:42,17/09/2017
ZA-00006760,ZAC0016609,10/09/2017 07:09,COMPLETE,15/09/2017 03:01,16/09/2017 18:33,19/09/2017
ZA-00006761,ZAC0014460,10/09/2017 07:10,PENDING,,,
ZA-00006762,ZAC0017777,10/09/2017 08:47,DISPATCHED,12/09/2017 04:27,,15/09/2017
ZA-00006763,ZAC0013821,10/09/2017 07:29,COMPLETE,10/09/2017 15:42,18/09/2017 02:20,15/09/2017
ZA-00006764,ZAC0003483,10/09/2017 09:50,COMPLETE,12/09/2017 15:49,15/09/2017 09:04,17/09/2017
ZA-00006765,ZAC0004564,10/09/2017 16:26,COMPLETE,13/09/2017 04:09,21/09/2017 09:57,18/09/2017
ZA-00006766,ZAC0008013,10/09/2017 10:06,COMPLETE,13/09/2017 08:06,16/09/2017 06:45,16/09/2017
ZA-00006767,ZAC0011979,10/09/2017 10:57,COMPLETE,11/09/2017 00:31,14/09/2017 06:55,18/09/2017
