ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt
ZA-00001295,ZAC0016380,11/04/2017 10:20,COMPLETE,12/04/2017 10:33,14/04/2017 11:24,17/04/2017
ZA-00001296,ZAC0004825,11/04/2017 22:28,COMPLETE,13/04/2017 05:19,15/04/2017 22:22,20/04/2017
ZA-00001297,ZAC0018115,11/04/2017 22:59,COMPLETE,13/04/2017 17:35,15/04/2017 05:04,17/04/2017
ZA-00001298,ZAC0012438,11/04/2017 19:01,COMPLETE,13/04/2017 05:43,14/04/2017 08:59,16/04/2017
ZA-00001299,ZAC0021007,11/04/2017 13:05,COMPLETE,13/04/2017 11:53,16/04/2017 00:28,17/04/2017
ZA-00001300,ZAC0016159,11/04/2017 18:28,COMPLETE,12/04/2017 11:27,18/04/2017 04:07,19/04/2017
ZA-00001301,ZAC0010239,11/04/2017 19:08,COMPLETE,14/04/2017 17:24,23/04/2017 22:04,24/04/2017
ZA-00001302,ZAC0011322,11/04/2017 19:18,COMPLETE,13/04/2017 14:09,20/04/2017 21:53,17/04/2017
ZA-00001303,ZAC0022122,11/04/2017 12:32,COMPLETE,14/04/2017 12:12,16/04/2017 22:22,19/04/2017
ZA-00001304,ZAC0004305,11/04/2017 06:16,COMPLETE,11/04/2017 22:47,15/04/2017 05:17,16/04/2017
ZA-00001305,ZAC0001844,11/04/2017 20:34,COMPLETE,13/04/2017 03:20,14/04/2017 12:02,18/04/2017
ZA-00001306,ZAC0005654,11/04/2017 12:38,COMPLETE,14/04/2017 11:58,19/04/2017 00:55,18/04/2017
ZA-00001307,ZAC0008151,11/04/2017 18:17,COMPLETE,13/04/2017 15:36,18/04/2017 15:22,20/04/2017
ZA-00001308,ZAC0020225,11/04/2017 06:32,COMPLETE,13/04/2017 12:59,18/04/2017 09:43,18/04/2017
ZA-00001309,ZAC0020105,11/04/2017 09:04,COMPLETE,13/04/2017 02:57,15/04/2017 14:16,20/04/2017
ZA-00001310,ZAC0010090,11/04/2017 07:41,COMPLETE,13/04/2017 12:05,15/04/2017 14:14,20/04/2017
ZA-00001311,ZAC0001080,12/04/2017 19:19,COMPLETE,17/04/2017 02:37,19/04/2017 00:30,24/04/2017
ZA-00001312,ZAC0010621,12/04/2017 16:00,COMPLETE,13/04/2017 15:39,17/04/2017 23:11,18/04/2017
ZA-00001313,ZAC0017979,12/04/2017 16:39,RETURNED,12/04/2017 21:08,17/04/2017 00:43,17/04/2017
ZA-00001314,ZAC0000076,12/04/2017 11:08,COMPLETE,14/04/2017 09:49,18/04/2017 20:37,19/04/2017
ZA-00001315,ZAC0022335,12/04/2017 10:33,COMPLETE,15/04/2017 14:11,19/04/2017 06:36,18/04/2017
ZA-00001316,ZAC0019526,12/04/2017 10:25,DISPATCHED,15/04/2017 05:38,,18/04/2017
ZA-00001317,ZAC0010584,12/04/2017 12:40,COMPLETE,15/04/2017 16:22,20/04/2017 03:17,19/04/2017
ZA-00001318,ZAC0006225,12/04/2017 10:27,COMPLETE,15/04/2017 18:24,17/04/2017 20:23,19/04/2017
ZA-00001319,ZAC0016254,12/04/2017 15:15,COMPLETE,12/04/2017 23:52,15/04/2017 20:56,15/04/2017
ZA-00001320,ZAC0001269,12/04/2017 09:01,COMPLETE,16/04/2017 02:40,17/04/2017 18:18,20/04/2017
ZA-00001321,ZAC0009921,12/04/2017 12:08,DISPATCHED,12/04/2017 16:05,,16/04/2017
ZA-00001322,ZAC0006963,12/04/2017 09:54,COMPLETE,15/04/2017 07:31,18/04/2017 06:33,18/04/2017
ZA-00001323,ZAC0023933,12/04/2017 08:38,COMPLETE,16/04/2017 14:54,23/04/2017 05:38,26/04/2017
ZA-00001324,ZAC0009301,12/04/2017 21:55,COMPLETE,16/04/2017 12:36,23/04/2017 15:35,23/04/2017
ZA-00001325,ZAC0012840,12/04/2017 15:20,COMPLETE,14/04/2017 11:59,16/04/2017 06:34,17/04/2017
ZA-00001326,ZAC0010543,12/04/2017 07:53,COMPLETE,18/04/2017 00:59,23/04/2017 03:45,21/04/2017
ZA-00001327,ZAC0009674,12/04/2017 10:14,COMPLETE,15/04/2017 02:55,22/04/2017 19:59,19/04/2017
ZA-00001328,ZAC0013467,12/04/2017 16:11,COMPLETE,14/04/2017 01:19,16/04/2017 15:25,17/04/2017
ZA-00001329,ZAC0015079,12/04/2017 18:09,COMPLETE,14/04/2017 10:30,17/04/2017 21:58,18/04/2017
ZA-00001330,ZAC0001613,12/04/2017 12:06,COMPLETE,13/04/2017 07:06,28/04/2017 14:14,18/04/2017
ZA-00001331,ZAC0004377,12/04/2017 15:19,COMPLETE,14/04/2017 18:55,16/04/2017 19:43,19/04/2017
ZA-00001332,ZAC0005420,12/04/2017 10:13,COMPLETE,13/04/2017 00:43,20/04/2017 02:05,17/04/2017
ZA-00001333,ZAC0009144,12/04/2017 09:54,COMPLETE,16/04/2017 00:31,20/04/2017 04:07,20/04/2017
ZA-00001334,ZAC0016428,12/04/2017 21:09,COMPLETE,12/04/2017 23:20,21/04/2017 02:51,15/04/2017
ZA-00001335,ZAC0002329,12/04/2017 15:39,COMPLETE,15/04/2017 21:35,22/04/2017 02:38,19/04/2017
ZA-00001336,ZAC0018697,12/04/2017 11:39,COMPLETE,15/04/2017 02:31,19/04/2017 08:44,22/04/2017
ZA-00001337,ZAC0009431,12/04/2017 10:07,COMPLETE,13/04/2017 04:21,20/04/2017 16:04,18/04/2017
ZA-00001338,ZAC0003318,13/04/2017 21:14,COMPLETE,15/04/2017 17:15,16/04/2017 20:05,19/04/2017
ZA-00001339,ZAC0012487,13/04/2017 19:16,CANCELLED,,,
ZA-00001340,ZAC0021593,13/04/2017 15:03,COMPLETE,14/04/2017 17:58,18/04/2017 02:05,19/04/2017
ZA-00001341,ZAC0012068,13/04/2017 09:21,COMPLETE,15/04/2017 08:34,17/04/2017 03:47,19/04/2017
ZA-00001342,ZAC0000541,13/04/2017 13:42,COMPLETE,16/04/2017 18:27,22/04/2017 03:46,20/04/2017
ZA-00001343,ZAC0008486,13/04/2017 10:33,COMPLETE,15/04/2017 10:23,18/04/2017 20:07,22/04/2017
ZA-00001344,ZAC0021701,13/04/2017 20:08,COMPLETE,19/04/2017 05:18,21/04/2017 02:07,24/04/2017
ZA-00001345,ZAC0018570,13/04/2017 06:58,PENDING,,,
ZA-00001346,ZAC0006357,13/04/2017 07:34,COMPLETE,14/04/2017 02:18,16/04/2017 10:07,24/04/2017
ZA-00001347,ZAC0002281,13/04/2017 22:39,RETURNED,14/04/2017 19:19,17/04/2017 02:18,24/04/2017
ZA-00001348,ZAC0002320,13/04/2017 16:09,COMPLETE,16/04/2017 07:55,19/04/2017 01:14,19/04/2017
ZA-00001349,ZAC0003381,13/04/2017 18:09,COMPLETE,14/04/2017 14:11,20/04/2017 05:41,21/04/2017
ZA-00001350,ZAC0006849,13/04/2017 14:59,COMPLETE,19/04/2017 05:57,23/04/2017 16:41,26/04/2017
ZA-00001351,ZAC0009947,13/04/2017 11:22,COMPLETE,14/04/2017 07:05,15/04/2017 12:14,19/04/2017
ZA-00001352,ZAC0012256,13/04/2017 21:57,COMPLETE,19/04/2017 04:23,22/04/2017 07:44,29/04/2017
ZA-00001353,ZAC0014037,13/04/2017 21:36,COMPLETE,15/04/2017 09:50,20/04/2017 07:33,22/04/2017
ZA-00001354,ZAC0005683,14/04/2017 19:27,COMPLETE,18/04/2017 05:54,25/04/2017 01:26,25/04/2017
ZA-00001355,ZAC0009038,14/04/2017 16:58,RETURNED,21/04/2017 12:09,25/04/2017 15:45,25/04/2017
ZA-00001356,ZAC0006611,14/04/2017 14:36,COMPLETE,15/04/2017 19:45,17/04/2017 16:18,18/04/2017
ZA-00001357,ZAC0010194,14/04/2017 12:28,COMPLETE,15/04/2017 00:19,18/04/2017 17:02,22/04/2017
ZA-00001358,ZAC0004097,14/04/2017 13:24,COMPLETE,17/04/2017 05:20,21/04/2017 19:35,21/04/2017
ZA-00001359,ZAC0012127,14/04/2017 22:33,CANCELLED,,,
ZA-00001360,ZAC0010160,14/04/2017 10:17,COMPLETE,15/04/2017 04:54,17/04/2017 18:15,19/04/2017
ZA-00001361,ZAC0001762,14/04/2017 08:06,COMPLETE,14/04/2017 16:40,16/04/2017 16:17,24/04/2017
ZA-00001362,ZAC0021762,14/04/2017 08:20,COMPLETE,18/04/2017 21:07,27/04/2017 20:21,22/04/2017
ZA-00001363,ZAC0001662,14/04/2017 14:45,COMPLETE,16/04/2017 13:53,17/04/2017 16:48,26/04/2017
ZA-00001364,ZAC0005497,14/04/2017 14:02,COMPLETE,14/04/2017 21:35,18/04/2017 22:02,19/04/2017
ZA-00001365,ZAC0020085,14/04/2017 20:46,COMPLETE,17/04/2017 01:20,18/04/2017 22:21,21/04/2017
ZA-00001366,ZAC0019695,14/04/2017 20:34,COMPLETE,16/04/2017 03:04,19/04/2017 13:12,19/04/2017
ZA-00001367,ZAC0017312,14/04/2017 10:40,COMPLETE,16/04/2017 15:57,25/04/2017 16:07,20/04/2017
ZA-00001368,ZAC0001370,14/04/2017 11:43,COMPLETE,16/04/2017 06:00,23/04/2017 23:41,26/04/2017
ZA-00001369,ZAC0005535,14/04/2017 19:47,COMPLETE,16/04/2017 16:05,19/04/2017 23:03,20/04/2017
ZA-00001370,ZAC0017120,14/04/2017 08:00,COMPLETE,15/04/2017 03:21,17/04/2017 00:40,22/04/2017
ZA-00001371,ZAC0013556,14/04/2017 11:47,COMPLETE,15/04/2017 22:24,16/04/2017 21:48,22/04/2017
ZA-00001372,ZAC0009315,14/04/2017 08:07,CANCELLED,,,
ZA-00001373,ZAC0011249,14/04/2017 07:13,COMPLETE,14/04/2017 22:17,18/04/2017 01:17,17/04/2017
ZA-00001374,ZAC0013412,14/04/2017 19:56,COMPLETE,17/04/2017 02:14,18/04/2017 02:10,22/04/2017
ZA-00001375,ZAC0001579,15/04/2017 22:04,COMPLETE,18/04/2017 00:48,22/04/2017 16:45,28/04/2017
ZA-00001376,ZAC0006192,15/04/2017 07:14,COMPLETE,17/04/2017 21:52,19/04/2017 23:51,20/04/2017
ZA-00001377,ZAC0020062,15/04/2017 08:45,COMPLETE,17/04/2017 21:04,22/04/2017 23:55,21/04/2017
ZA-00001378,ZAC0005735,15/04/2017 16:58,COMPLETE,17/04/2017 11:10,18/04/2017 02:17,20/04/2017
ZA-00001379,ZAC0018367,15/04/2017 06:55,COMPLETE,19/04/2017 23:25,26/04/2017 07:21,24/04/2017
ZA-00001380,ZAC0018136,15/04/2017 19:13,COMPLETE,17/04/2017 07:14,21/04/2017 20:58,24/04/2017
ZA-00001381,ZAC0014411,15/04/2017 16:08,COMPLETE,18/04/2017 02:44,22/04/2017 01:02,22/04/2017
ZA-00001382,ZAC0016549,15/04/2017 06:25,COMPLETE,15/04/2017 12:39,21/04/2017 12:17,22/04/2017
ZA-00001383,ZAC0016617,15/04/2017 12:28,COMPLETE,16/04/2017 17:15,21/04/2017 05:27,23/04/2017
ZA-00001384,ZAC0022278,15/04/2017 18:29,COMPLETE,19/04/2017 06:55,24/04/2017 22:11,24/04/2017
ZA-00001385,ZAC0022509,15/04/2017 07:11,COMPLETE,16/04/2017 16:56,20/04/2017 07:26,20/04/2017
ZA-00001386,ZAC0004911,15/04/2017 07:39,COMPLETE,18/04/2017 08:14,19/04/2017 08:11,25/04/2017
ZA-00001387,ZAC0011573,15/04/2017 07:06,COMPLETE,15/04/2017 22:18,18/04/2017 07:08,22/04/2017
ZA-00001388,ZAC0016593,15/04/2017 21:31,COMPLETE,19/04/2017 01:38,21/04/2017 16:46,26/04/2017
ZA-00001389,ZAC0020542,15/04/2017 17:24,COMPLETE,18/04/2017 13:10,24/04/2017 09:26,22/04/2017
ZA-00001390,ZAC0023842,15/04/2017 11:45,COMPLETE,16/04/2017 02:56,21/04/2017 01:19,20/04/2017
ZA-00001391,ZAC0015953,15/04/2017 15:14,COMPLETE,17/04/2017 17:55,18/04/2017 11:29,21/04/2017
ZA-00001392,ZAC0014643,15/04/2017 07:06,DISPATCHED,22/04/2017 12:43,,27/04/2017
ZA-00001393,ZAC0002196,15/04/2017 09:33,COMPLETE,15/04/2017 19:55,25/04/2017 20:30,20/04/2017
ZA-00001394,ZAC0016244,15/04/2017 14:49,COMPLETE,19/04/2017 01:19,21/04/2017 17:38,23/04/2017
ZA-00001395,ZAC0007702,15/04/2017 07:48,RETURNED,19/04/2017 03:02,22/04/2017 19:54,26/04/2017
ZA-00001396,ZAC0009557,15/04/2017 10:26,COMPLETE,17/04/2017 19:50,19/04/2017 12:48,21/04/2017
ZA-00001397,ZAC0013895,15/04/2017 12:49,COMPLETE,19/04/2017 14:14,22/04/2017 11:31,23/04/2017
ZA-00001398,ZAC0023261,15/04/2017 22:00,COMPLETE,21/04/2017 02:40,24/04/2017 14:21,25/04/2017
ZA-00001399,ZAC0021760,15/04/2017 10:03,COMPLETE,16/04/2017 07:52,21/04/2017 05:11,21/04/2017
ZA-00001400,ZAC0004101,15/04/2017 15:35,COMPLETE,16/04/2017 12:43,21/04/2017 07:13,26/04/2017
ZA-00001401,ZAC0007398,15/04/2017 19:01,PENDING,,,
ZA-00001402,ZAC0017288,15/04/2017 16:54,COMPLETE,16/04/2017 11:21,23/04/2017 21:42,26/04/2017
ZA-00001403,ZAC0014975,15/04/2017 14:38,COMPLETE,19/04/2017 00:41,28/04/2017 08:48,23/04/2017
ZA-00001404,ZAC0001536,15/04/2017 19:23,PENDING,,,
ZA-00001405,ZAC0022538,15/04/2017 16:54,COMPLETE,18/04/2017 15:00,22/04/2017 03:05,22/04/2017
ZA-00001406,ZAC0020470,15/04/2017 10:03,COMPLETE,18/04/2017 08:24,24/04/2017 18:00,21/04/2017
ZA-00001407,ZAC0013013,16/04/2017 12:18,COMPLETE,18/04/2017 10:14,21/04/2017 11:20,22/04/2017
ZA-00001408,ZAC0000288,16/04/2017 16:26,COMPLETE,20/04/2017 00:58,24/04/2017 01:37,23/04/2017
ZA-00001409,ZAC0005500,16/04/2017 19:16,DISPATCHED,18/04/2017 18:16,,22/04/2017
ZA-00001410,ZAC0002640,16/04/2017 08:52,COMPLETE,19/04/2017 19:08,24/04/2017 10:00,23/04/2017
ZA-00001411,ZAC0009839,16/04/2017 14:04,COMPLETE,18/04/2017 03:26,20/04/2017 11:25,25/04/2017
ZA-00001412,ZAC0008585,16/04/2017 15:04,COMPLETE,18/04/2017 00:34,21/04/2017 10:40,23/04/2017
ZA-00001413,ZAC0009799,16/04/2017 22:16,RETURNED,20/04/2017 07:27,22/04/2017 05:51,24/04/2017
ZA-00001414,ZAC0015443,16/04/2017 13:35,COMPLETE,17/04/2017 13:29,20/04/2017 05:00,21/04/2017
ZA-00001415,ZAC0006301,16/04/2017 22:42,COMPLETE,19/04/2017 09:27,20/04/2017 07:38,22/04/2017
ZA-00001416,ZAC0009883,16/04/2017 06:35,COMPLETE,17/04/2017 04:56,19/04/2017 01:54,27/04/2017
ZA-00001417,ZAC0016924,16/04/2017 12:43,COMPLETE,21/04/2017 06:55,25/04/2017 12:47,25/04/2017
ZA-00001418,ZAC0006032,16/04/2017 20:45,COMPLETE,17/04/2017 19:51,27/04/2017 16:05,21/04/2017
ZA-00001419,ZAC0002891,17/04/2017 06:04,COMPLETE,20/04/2017 21:10,22/04/2017 07:45,23/04/2017
ZA-00001420,ZAC0019365,17/04/2017 11:15,COMPLETE,18/04/2017 07:22,24/04/2017 13:16,22/04/2017
ZA-00001421,ZAC0013997,17/04/2017 22:26,COMPLETE,18/04/2017 20:42,20/04/2017 14:23,23/04/2017
ZA-00001422,ZAC0003626,17/04/2017 12:07,COMPLETE,18/04/2017 07:42,22/04/2017 11:52,23/04/2017
ZA-00001423,ZAC0011761,17/04/2017 11:18,COMPLETE,18/04/2017 14:53,24/04/2017 00:52,25/04/2017
ZA-00001424,ZAC0023227,17/04/2017 11:48,COMPLETE,18/04/2017 21:44,22/04/2017 05:40,25/04/2017
ZA-00001425,ZAC0011098,17/04/2017 12:15,COMPLETE,20/04/2017 11:26,24/04/2017 20:35,30/04/2017
ZA-00001426,ZAC0013596,17/04/2017 19:53,COMPLETE,19/04/2017 10:47,23/04/2017 14:18,23/04/2017
ZA-00001427,ZAC0001245,17/04/2017 09:47,COMPLETE,24/04/2017 08:03,29/04/2017 06:25,27/04/2017
ZA-00001428,ZAC0008522,17/04/2017 07:15,COMPLETE,19/04/2017 09:32,22/04/2017 21:01,26/04/2017
ZA-00001429,ZAC0022098,17/04/2017 22:05,COMPLETE,21/04/2017 23:42,27/04/2017 10:48,26/04/2017
ZA-00001430,ZAC0013537,17/04/2017 21:45,COMPLETE,19/04/2017 17:46,23/04/2017 19:54,26/04/2017
ZA-00001431,ZAC0010937,17/04/2017 20:50,COMPLETE,19/04/2017 00:04,26/04/2017 05:01,23/04/2017
ZA-00001432,ZAC0016130,17/04/2017 09:15,COMPLETE,21/04/2017 09:45,22/04/2017 06:50,25/04/2017
ZA-00001433,ZAC0012743,17/04/2017 17:35,COMPLETE,19/04/2017 19:27,22/04/2017 04:32,23/04/2017
ZA-00001434,ZAC0015016,17/04/2017 19:26,COMPLETE,18/04/2017 21:03,21/04/2017 12:04,23/04/2017
ZA-00001435,ZAC0008100,17/04/2017 08:38,COMPLETE,20/04/2017 10:21,23/04/2017 06:50,23/04/2017
ZA-00001436,ZAC0005086,17/04/2017 15:22,COMPLETE,20/04/2017 04:27,26/04/2017 16:21,25/04/2017
ZA-00001437,ZAC0022019,17/04/2017 09:13,COMPLETE,22/04/2017 02:38,03/05/2017 14:09,26/04/2017
ZA-00001438,ZAC0010195,17/04/2017 06:03,COMPLETE,19/04/2017 00:38,24/04/2017 06:39,23/04/2017
ZA-00001439,ZAC0014851,17/04/2017 16:02,COMPLETE,20/04/2017 20:28,26/04/2017 13:24,25/04/2017
ZA-00001440,ZAC0008112,17/04/2017 09:47,COMPLETE,21/04/2017 09:00,23/04/2017 21:58,24/04/2017
ZA-00001441,ZAC0008921,18/04/2017 16:10,COMPLETE,22/04/2017 12:37,24/04/2017 06:15,27/04/2017
ZA-00001442,ZAC0017335,18/04/2017 12:18,COMPLETE,20/04/2017 11:02,23/04/2017 03:15,27/04/2017
ZA-00001443,ZAC0004564,18/04/2017 21:57,COMPLETE,20/04/2017 18:45,24/04/2017 00:31,25/04/2017
ZA-00001444,ZAC0018398,18/04/2017 20:52,COMPLETE,22/04/2017 19:34,27/04/2017 20:32,29/04/2017
ZA-00001445,ZAC0008678,18/04/2017 12:23,COMPLETE,20/04/2017 21:03,23/04/2017 05:29,25/04/2017
ZA-00001446,ZAC0014216,18/04/2017 10:25,COMPLETE,20/04/2017 17:01,24/04/2017 01:44,24/04/2017
ZA-00001447,ZAC0020401,18/04/2017 21:16,COMPLETE,21/04/2017 09:48,21/04/2017 23:45,26/04/2017
ZA-00001448,ZAC0013885,18/04/2017 19:06,COMPLETE,20/04/2017 07:31,21/04/2017 18:32,25/04/2017
ZA-00001449,ZAC0018149,18/04/2017 16:09,PENDING,,,
ZA-00001450,ZAC0020895,18/04/2017 13:53,COMPLETE,21/04/2017 13:55,25/04/2017 21:23,25/04/2017
ZA-00001451,ZAC0021104,18/04/2017 16:05,COMPLETE,19/04/2017 00:13,30/04/2017 16:52,26/04/2017
ZA-00001452,ZAC0023086,18/04/2017 22:54,COMPLETE,19/04/2017 14:32,21/04/2017 19:40,24/04/2017
ZA-00001453,ZAC0015139,18/04/2017 19:53,COMPLETE,20/04/2017 22:39,30/04/2017 15:43,27/04/2017
ZA-00001454,ZAC0003951,18/04/2017 09:13,COMPLETE,21/04/2017 01:21,25/04/2017 09:22,28/04/2017
ZA-00001455,ZAC0010760,18/04/2017 11:41,COMPLETE,19/04/2017 14:50,25/04/2017 12:12,24/04/2017
ZA-00001456,ZAC0000958,18/04/2017 13:41,COMPLETE,20/04/2017 22:20,30/04/2017 17:25,25/04/2017
ZA-00001457,ZAC0018051,18/04/2017 06:58,COMPLETE,22/04/2017 23:53,27/04/2017 20:22,25/04/2017
ZA-00001458,ZAC0014647,18/04/2017 06:45,COMPLETE,20/04/2017 06:30,26/04/2017 22:00,25/04/2017
ZA-00001459,ZAC0010964,19/04/2017 21:38,COMPLETE,21/04/2017 18:19,28/04/2017 20:25,24/04/2017
ZA-00001460,ZAC0019530,19/04/2017 10:53,COMPLETE,20/04/2017 00:38,24/04/2017 02:08,25/04/2017
ZA-00001461,ZAC0016435,19/04/2017 12:51,COMPLETE,23/04/2017 16:36,26/04/2017 20:32,30/04/2017
ZA-00001462,ZAC0013241,19/04/2017 17:02,COMPLETE,23/04/2017 11:56,26/04/2017 15:36,26/04/2017
ZA-00001463,ZAC0003749,19/04/2017 07:24,COMPLETE,20/04/2017 19:58,26/04/2017 06:57,24/04/2017
ZA-00001464,ZAC0022759,19/04/2017 20:14,COMPLETE,23/04/2017 21:51,01/05/2017 18:44,27/04/2017
ZA-00001465,ZAC0003990,19/04/2017 06:34,COMPLETE,21/04/2017 00:34,01/05/2017 12:44,26/04/2017
ZA-00001466,ZAC0014084,19/04/2017 09:16,RETURNED,21/04/2017 04:22,22/04/2017 11:01,25/04/2017
ZA-00001467,ZAC0002198,19/04/2017 10:08,COMPLETE,21/04/2017 09:46,23/04/2017 08:02,26/04/2017
ZA-00001468,ZAC0012157,19/04/2017 20:59,COMPLETE,22/04/2017 15:08,26/04/2017 15:08,29/04/2017
ZA-00001469,ZAC0015844,19/04/2017 08:17,COMPLETE,21/04/2017 03:57,24/04/2017 05:38,01/05/2017
ZA-00001470,ZAC0023763,19/04/2017 11:24,COMPLETE,21/04/2017 04:45,23/04/2017 17:22,24/04/2017
ZA-00001471,ZAC0013960,19/04/2017 08:19,COMPLETE,22/04/2017 17:22,26/04/2017 03:23,26/04/2017
ZA-00001472,ZAC0007129,19/04/2017 06:31,COMPLETE,22/04/2017 02:05,24/04/2017 20:42,26/04/2017
ZA-00001473,ZAC0001482,19/04/2017 13:03,COMPLETE,20/04/2017 08:17,25/04/2017 06:06,24/04/2017
ZA-00001474,ZAC0008872,19/04/2017 12:08,COMPLETE,25/04/2017 00:53,01/05/2017 17:07,30/04/2017
ZA-00001475,ZAC0023842,19/04/2017 07:27,COMPLETE,25/04/2017 11:44,04/05/2017 19:41,29/04/2017
ZA-00001476,ZAC0020000,19/04/2017 08:57,COMPLETE,22/04/2017 04:55,22/04/2017 23:13,26/04/2017
ZA-00001477,ZAC0012795,19/04/2017 09:05,COMPLETE,25/04/2017 11:06,11/05/2017 20:17,30/04/2017
ZA-00001478,ZAC0021638,19/04/2017 22:22,COMPLETE,21/04/2017 13:54,22/04/2017 20:21,28/04/2017
ZA-00001479,ZAC0023323,19/04/2017 16:31,COMPLETE,22/04/2017 17:04,08/05/2017 05:21,27/04/2017
ZA-00001480,ZAC0002212,19/04/2017 21:14,COMPLETE,23/04/2017 13:56,25/04/2017 18:59,27/04/2017
ZA-00001481,ZAC0016089,19/04/2017 12:53,COMPLETE,22/04/2017 06:11,30/04/2017 12:09,26/04/2017
ZA-00001482,ZAC0004718,19/04/2017 07:22,COMPLETE,20/04/2017 00:07,24/04/2017 17:40,24/04/2017
ZA-00001483,ZAC0010326,19/04/2017 12:27,COMPLETE,22/04/2017 19:43,25/04/2017 22:19,26/04/2017
ZA-00001484,ZAC0004233,19/04/2017 13:30,COMPLETE,22/04/2017 06:10,07/05/2017 22:45,25/04/2017
ZA-00001485,ZAC0021446,19/04/2017 17:19,COMPLETE,20/04/2017 08:14,22/04/2017 03:40,27/04/2017
ZA-00001486,ZAC0009975,19/04/2017 17:20,COMPLETE,19/04/2017 22:34,27/04/2017 10:52,22/04/2017
ZA-00001487,ZAC0021989,20/04/2017 12:24,COMPLETE,26/04/2017 16:03,28/04/2017 01:40,29/04/2017
ZA-00001488,ZAC0003235,20/04/2017 11:55,COMPLETE,21/04/2017 03:21,27/04/2017 05:24,25/04/2017
ZA-00001489,ZAC0015951,20/04/2017 09:19,COMPLETE,23/04/2017 06:18,26/04/2017 06:13,30/04/2017
ZA-00001490,ZAC0010491,20/04/2017 11:12,COMPLETE,21/04/2017 21:12,25/04/2017 06:23,25/04/2017
ZA-00001491,ZAC0011123,20/04/2017 16:35,COMPLETE,21/04/2017 15:11,25/04/2017 18:37,26/04/2017
ZA-00001492,ZAC0016676,20/04/2017 17:34,COMPLETE,21/04/2017 00:17,22/04/2017 10:20,28/04/2017
ZA-00001493,ZAC0000994,20/04/2017 20:53,COMPLETE,22/04/2017 20:42,01/05/2017 03:39,25/04/2017
ZA-00001494,ZAC0022109,20/04/2017 07:22,COMPLETE,20/04/2017 20:40,27/04/2017 06:51,25/04/2017
ZA-00001495,ZAC0009310,20/04/2017 21:39,COMPLETE,21/04/2017 12:54,24/04/2017 17:05,24/04/2017
ZA-00001496,ZAC0022559,20/04/2017 22:24,DISPATCHED,21/04/2017 09:37,,25/04/2017
ZA-00001497,ZAC0017652,20/04/2017 08:45,DISPATCHED,22/04/2017 13:20,,25/04/2017
ZA-00001498,ZAC0014000,20/04/2017 07:44,COMPLETE,20/04/2017 22:43,24/04/2017 23:05,23/04/2017
ZA-00001499,ZAC0007317,20/04/2017 19:58,COMPLETE,23/04/2017 14:57,24/04/2017 09:10,26/04/2017
ZA-00001500,ZAC0017907,20/04/2017 06:44,COMPLETE,23/04/2017 19:38,03/05/2017 15:49,30/04/2017
ZA-00001501,ZAC0005132,20/04/2017 11:23,COMPLETE,21/04/2017 09:53,23/04/2017 13:07,26/04/2017
ZA-00001502,ZAC0012164,20/04/2017 10:35,CANCELLED,,,
ZA-00001503,ZAC0003247,20/04/2017 14:45,COMPLETE,24/04/2017 13:29,02/05/2017 17:12,27/04/2017
ZA-00001504,ZAC0003491,20/04/2017 15:08,COMPLETE,23/04/2017 13:38,23/04/2017 18:22,03/05/2017
ZA-00001505,ZAC0008876,20/04/2017 08:20,COMPLETE,25/04/2017 19:08,28/04/2017 19:23,30/04/2017
ZA-00001506,ZAC0010739,20/04/2017 08:58,COMPLETE,21/04/2017 18:59,23/04/2017 12:38,28/04/2017
ZA-00001507,ZAC0020927,20/04/2017 20:03,COMPLETE,21/04/2017 23:23,25/04/2017 01:53,26/04/2017
ZA-00001508,ZAC0023648,20/04/2017 13:13,COMPLETE,21/04/2017 06:03,01/05/2017 05:01,25/04/2017
ZA-00001509,ZAC0005046,20/04/2017 22:53,COMPLETE,21/04/2017 09:26,23/04/2017 02:23,26/04/2017
ZA-00001510,ZAC0022048,20/04/2017 08:42,COMPLETE,20/04/2017 10:43,24/04/2017 09:46,23/04/2017
ZA-00001511,ZAC0002666,20/04/2017 09:58,COMPLETE,23/04/2017 21:55,25/04/2017 09:43,28/04/2017
ZA-00001512,ZAC0008861,20/04/2017 22:38,COMPLETE,21/04/2017 06:26,27/04/2017 00:14,26/04/2017
ZA-00001513,ZAC0021644,20/04/2017 19:23,COMPLETE,22/04/2017 01:04,23/04/2017 00:46,29/04/2017
ZA-00001514,ZAC0006490,20/04/2017 10:30,CANCELLED,,,
ZA-00001515,ZAC0004853,20/04/2017 21:28,COMPLETE,22/04/2017 17:10,26/04/2017 12:48,29/04/2017
ZA-00001516,ZAC0018954,20/04/2017 06:31,COMPLETE,25/04/2017 05:13,04/05/2017 02:35,02/05/2017
ZA-00001517,ZAC0023050,21/04/2017 17:05,COMPLETE,25/04/2017 12:23,28/04/2017 08:21,29/04/2017
ZA-00001518,ZAC0015619,21/04/2017 09:09,COMPLETE,26/04/2017 02:06,01/05/2017 16:31,29/04/2017
ZA-00001519,ZAC0021244,21/04/2017 13:37,COMPLETE,24/04/2017 05:45,28/04/2017 18:42,29/04/2017
ZA-00001520,ZAC0004005,21/04/2017 09:21,COMPLETE,25/04/2017 15:18,02/05/2017 23:20,30/04/2017
