ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt
ZA-00000375,ZAC0001357,21/02/2017 12:49,COMPLETE,25/02/2017 14:36,02/03/2017 20:52,28/02/2017
ZA-00000376,ZAC0021223,21/02/2017 17:10,COMPLETE,22/02/2017 04:08,25/02/2017 08:49,26/02/2017
ZA-00000377,ZAC0011912,21/02/2017 20:59,COMPLETE,23/02/2017 13:20,03/03/2017 14:48,02/03/2017
ZA-00000378,ZAC0019200,21/02/2017 15:29,COMPLETE,24/02/2017 01:16,03/03/2017 17:33,06/03/2017
ZA-00000379,ZAC0019399,21/02/2017 20:52,CANCELLED,,,
ZA-00000380,ZAC0011253,21/02/2017 08:09,COMPLETE,23/02/2017 16:42,06/03/2017 20:45,27/02/2017
ZA-00000381,ZAC0017366,21/02/2017 17:37,COMPLETE,25/02/2017 05:30,03/03/2017 20:48,04/03/2017
ZA-00000382,ZAC0011798,21/02/2017 12:05,COMPLETE,22/02/2017 05:36,27/02/2017 05:56,25/02/2017
ZA-00000383,ZAC0000885,21/02/2017 06:19,COMPLETE,22/02/2017 10:50,27/02/2017 21:33,25/02/2017
ZA-00000384,ZAC0001807,22/02/2017 21:42,COMPLETE,23/02/2017 08:22,01/03/2017 19:05,02/03/2017
ZA-00000385,ZAC0000505,22/02/2017 08:37,COMPLETE,23/02/2017 20:26,02/03/2017 10:27,27/02/2017
ZA-00000386,ZAC0000915,22/02/2017 07:59,CANCELLED,,,
ZA-00000387,ZAC0003388,22/02/2017 20:53,COMPLETE,24/02/2017 04:19,03/03/2017 06:26,03/03/2017
ZA-00000388,ZAC0014733,22/02/2017 06:27,COMPLETE,24/02/2017 12:14,02/03/2017 16:55,03/03/2017
ZA-00000389,ZAC0013602,22/02/2017 18:19,COMPLETE,25/02/2017 21:58,27/02/2017 21:50,04/03/2017
ZA-00000390,ZAC0023856,22/02/2017 12:07,COMPLETE,23/02/2017 00:08,23/02/2017 23:56,27/02/2017
ZA-00000391,ZAC0008306,22/02/2017 15:09,COMPLETE,23/02/2017 08:23,27/02/2017 04:28,27/02/2017
ZA-00000392,ZAC0018647,22/02/2017 07:12,COMPLETE,27/02/2017 09:20,01/03/2017 15:27,09/03/2017
ZA-00000393,ZAC0004379,22/02/2017 22:24,COMPLETE,28/02/2017 01:33,01/03/2017 12:40,07/03/2017
ZA-00000394,ZAC0003337,22/02/2017 12:11,COMPLETE,27/02/2017 01:33,08/03/2017 12:51,09/03/2017
ZA-00000395,ZAC0002433,22/02/2017 21:02,COMPLETE,24/02/2017 16:08,25/02/2017 19:22,03/03/2017
ZA-00000396,ZAC0008860,22/02/2017 14:41,COMPLETE,23/02/2017 05:52,28/02/2017 21:00,27/02/2017
ZA-00000397,ZAC0006204,23/02/2017 07:33,COMPLETE,24/02/2017 05:01,26/02/2017 05:38,27/02/2017
ZA-00000398,ZAC0010496,23/02/2017 06:26,COMPLETE,24/02/2017 23:39,26/02/2017 07:58,27/02/2017
ZA-00000399,ZAC0022566,23/02/2017 13:27,COMPLETE,26/02/2017 07:59,08/03/2017 11:31,01/03/2017
ZA-00000400,ZAC0009098,23/02/2017 12:34,COMPLETE,24/02/2017 07:44,05/03/2017 23:57,01/03/2017
ZA-00000401,ZAC0015521,23/02/2017 08:44,COMPLETE,24/02/2017 22:51,02/03/2017 19:40,28/02/2017
ZA-00000402,ZAC0001682,23/02/2017 12:47,COMPLETE,26/02/2017 02:32,02/03/2017 01:09,02/03/2017
ZA-00000403,ZAC0021706,23/02/2017 22:15,COMPLETE,25/02/2017 16:17,01/03/2017 22:08,01/03/2017
ZA-00000404,ZAC0000080,23/02/2017 11:17,COMPLETE,24/02/2017 18:51,27/02/2017 17:50,01/03/2017
ZA-00000405,ZAC0020935,23/02/2017 09:50,COMPLETE,23/02/2017 17:03,01/03/2017 10:08,02/03/2017
ZA-00000406,ZAC0005625,23/02/2017 10:17,COMPLETE,28/02/2017 09:33,01/03/2017 22:42,05/03/2017
ZA-00000407,ZAC0005062,23/02/2017 22:59,COMPLETE,27/02/2017 23:33,15/03/2017 23:26,04/03/2017
ZA-00000408,ZAC0008820,23/02/2017 20:30,COMPLETE,27/02/2017 01:13,03/03/2017 08:14,02/03/2017
ZA-00000409,ZAC0014150,24/02/2017 17:33,DISPATCHED,25/02/2017 09:17,,01/03/2017
ZA-00000410,ZAC0016190,24/02/2017 13:05,COMPLETE,27/02/2017 03:22,27/02/2017 23:03,03/03/2017
ZA-00000411,ZAC0011780,24/02/2017 13:56,CANCELLED,,,
ZA-00000412,ZAC0006840,24/02/2017 16:05,COMPLETE,25/02/2017 15:28,28/02/2017 00:11,02/03/2017
ZA-00000413,ZAC0022061,24/02/2017 11:54,COMPLETE,24/02/2017 23:48,27/02/2017 22:41,28/02/2017
ZA-00000414,ZAC0007124,24/02/2017 15:41,COMPLETE,25/02/2017 12:08,28/02/2017 01:45,07/03/2017
ZA-00000415,ZAC0000652,24/02/2017 19:52,COMPLETE,27/02/2017 11:30,10/03/2017 01:06,04/03/2017
ZA-00000416,ZAC0005151,24/02/2017 19:58,COMPLETE,26/02/2017 20:43,01/03/2017 23:22,02/03/2017
ZA-00000417,ZAC0008675,24/02/2017 17:52,COMPLETE,27/02/2017 11:04,04/03/2017 12:19,03/03/2017
ZA-00000418,ZAC0017184,25/02/2017 06:25,COMPLETE,27/02/2017 08:12,06/03/2017 00:40,04/03/2017
ZA-00000419,ZAC0002715,25/02/2017 07:26,COMPLETE,02/03/2017 14:06,04/03/2017 03:58,06/03/2017
ZA-00000420,ZAC0006483,25/02/2017 07:08,COMPLETE,28/02/2017 00:15,02/03/2017 02:42,05/03/2017
ZA-00000421,ZAC0018317,25/02/2017 06:01,COMPLETE,27/02/2017 05:38,01/03/2017 20:52,03/03/2017
ZA-00000422,ZAC0022509,25/02/2017 10:33,COMPLETE,27/02/2017 00:38,01/03/2017 11:16,03/03/2017
ZA-00000423,ZAC0023324,25/02/2017 07:49,COMPLETE,02/03/2017 02:11,06/03/2017 01:44,09/03/2017
ZA-00000424,ZAC0000531,25/02/2017 14:44,COMPLETE,28/02/2017 19:09,07/03/2017 15:37,04/03/2017
ZA-00000425,ZAC0009249,25/02/2017 07:15,COMPLETE,26/02/2017 05:45,28/02/2017 12:25,01/03/2017
ZA-00000426,ZAC0018926,25/02/2017 19:32,COMPLETE,01/03/2017 06:31,05/03/2017 22:43,04/03/2017
ZA-00000427,ZAC0022671,25/02/2017 08:57,COMPLETE,27/02/2017 10:46,08/03/2017 06:06,02/03/2017
ZA-00000428,ZAC0016212,25/02/2017 10:58,COMPLETE,01/03/2017 10:20,10/03/2017 12:05,05/03/2017
ZA-00000429,ZAC0005393,25/02/2017 19:03,COMPLETE,27/02/2017 00:01,05/03/2017 18:47,03/03/2017
ZA-00000430,ZAC0009663,25/02/2017 11:55,COMPLETE,28/02/2017 10:00,03/03/2017 14:03,05/03/2017
ZA-00000431,ZAC0020404,25/02/2017 16:18,COMPLETE,26/02/2017 20:42,05/03/2017 19:52,01/03/2017
ZA-00000432,ZAC0011222,25/02/2017 10:30,COMPLETE,27/02/2017 09:36,01/03/2017 03:36,03/03/2017
ZA-00000433,ZAC0013676,26/02/2017 20:28,COMPLETE,03/03/2017 17:09,08/03/2017 16:19,10/03/2017
ZA-00000434,ZAC0003657,26/02/2017 08:43,COMPLETE,28/02/2017 03:19,05/03/2017 17:59,04/03/2017
ZA-00000435,ZAC0018915,26/02/2017 10:21,COMPLETE,28/02/2017 03:41,03/03/2017 05:25,03/03/2017
ZA-00000436,ZAC0011174,26/02/2017 20:19,COMPLETE,01/03/2017 04:57,07/03/2017 23:03,08/03/2017
ZA-00000437,ZAC0005485,26/02/2017 21:55,COMPLETE,01/03/2017 02:07,06/03/2017 00:35,04/03/2017
ZA-00000438,ZAC0022258,26/02/2017 22:26,COMPLETE,01/03/2017 18:19,10/03/2017 21:56,06/03/2017
ZA-00000439,ZAC0018158,26/02/2017 19:20,COMPLETE,28/02/2017 17:03,01/03/2017 08:31,04/03/2017
ZA-00000440,ZAC0018878,26/02/2017 10:42,DISPATCHED,01/03/2017 10:17,,05/03/2017
ZA-00000441,ZAC0021841,26/02/2017 06:34,COMPLETE,01/03/2017 11:10,06/03/2017 11:50,05/03/2017
ZA-00000442,ZAC0018835,26/02/2017 14:10,COMPLETE,03/03/2017 11:33,07/03/2017 20:14,13/03/2017
ZA-00000443,ZAC0021683,26/02/2017 06:12,COMPLETE,02/03/2017 12:22,05/03/2017 09:46,09/03/2017
ZA-00000444,ZAC0006909,26/02/2017 07:38,COMPLETE,27/02/2017 16:06,05/03/2017 21:31,04/03/2017
ZA-00000445,ZAC0002247,26/02/2017 09:37,COMPLETE,03/03/2017 15:15,06/03/2017 21:51,07/03/2017
ZA-00000446,ZAC0004779,26/02/2017 13:23,COMPLETE,28/02/2017 05:23,12/03/2017 14:18,07/03/2017
ZA-00000447,ZAC0006843,26/02/2017 11:37,COMPLETE,27/02/2017 06:41,01/03/2017 04:01,06/03/2017
ZA-00000448,ZAC0020761,26/02/2017 12:22,COMPLETE,28/02/2017 13:49,03/03/2017 19:33,05/03/2017
ZA-00000449,ZAC0010560,27/02/2017 12:35,COMPLETE,04/03/2017 20:47,15/03/2017 09:01,08/03/2017
ZA-00000450,ZAC0011875,27/02/2017 12:00,COMPLETE,28/02/2017 10:37,28/02/2017 23:58,07/03/2017
ZA-00000451,ZAC0021934,27/02/2017 20:41,COMPLETE,03/03/2017 14:03,08/03/2017 20:00,08/03/2017
ZA-00000452,ZAC0005802,27/02/2017 12:19,COMPLETE,28/02/2017 15:57,04/03/2017 23:33,03/03/2017
ZA-00000453,ZAC0008469,27/02/2017 15:37,COMPLETE,05/03/2017 11:03,12/03/2017 02:47,10/03/2017
ZA-00000454,ZAC0001591,27/02/2017 21:28,COMPLETE,28/02/2017 21:12,04/03/2017 13:25,07/03/2017
ZA-00000455,ZAC0020429,27/02/2017 11:50,COMPLETE,28/02/2017 04:44,06/03/2017 01:16,05/03/2017
ZA-00000456,ZAC0013288,27/02/2017 11:20,COMPLETE,01/03/2017 19:14,05/03/2017 09:26,05/03/2017
ZA-00000457,ZAC0010483,27/02/2017 14:37,COMPLETE,02/03/2017 14:36,11/03/2017 02:53,06/03/2017
ZA-00000458,ZAC0003943,27/02/2017 12:48,COMPLETE,04/03/2017 05:02,09/03/2017 03:27,07/03/2017
ZA-00000459,ZAC0002589,27/02/2017 15:29,COMPLETE,28/02/2017 01:19,06/03/2017 05:40,03/03/2017
ZA-00000460,ZAC0010876,27/02/2017 18:30,COMPLETE,01/03/2017 07:44,05/03/2017 15:07,06/03/2017
ZA-00000461,ZAC0009976,27/02/2017 09:15,COMPLETE,04/03/2017 14:58,08/03/2017 23:09,08/03/2017
ZA-00000462,ZAC0021827,27/02/2017 16:10,COMPLETE,27/02/2017 22:04,02/03/2017 18:30,04/03/2017
ZA-00000463,ZAC0002651,27/02/2017 12:34,COMPLETE,28/02/2017 00:18,07/03/2017 13:33,04/03/2017
ZA-00000464,ZAC0011400,27/02/2017 14:29,COMPLETE,01/03/2017 02:05,04/03/2017 10:30,11/03/2017
ZA-00000465,ZAC0011839,27/02/2017 21:07,COMPLETE,01/03/2017 07:00,07/03/2017 03:30,06/03/2017
ZA-00000466,ZAC0019044,27/02/2017 20:53,COMPLETE,01/03/2017 00:34,03/03/2017 00:30,06/03/2017
ZA-00000467,ZAC0013538,27/02/2017 10:09,COMPLETE,02/03/2017 07:52,03/03/2017 21:49,06/03/2017
ZA-00000468,ZAC0008887,27/02/2017 15:40,COMPLETE,02/03/2017 03:05,02/03/2017 22:19,05/03/2017
ZA-00000469,ZAC0013696,27/02/2017 10:59,DISPATCHED,28/02/2017 12:49,,04/03/2017
ZA-00000470,ZAC0002389,28/02/2017 12:59,COMPLETE,05/03/2017 06:55,07/03/2017 13:57,08/03/2017
ZA-00000471,ZAC0015582,28/02/2017 19:05,COMPLETE,04/03/2017 01:20,16/03/2017 15:14,07/03/2017
ZA-00000472,ZAC0012682,28/02/2017 16:08,COMPLETE,01/03/2017 06:04,03/03/2017 23:29,06/03/2017
ZA-00000473,ZAC0016129,28/02/2017 22:45,COMPLETE,01/03/2017 16:59,04/03/2017 15:44,06/03/2017
ZA-00000474,ZAC0010774,28/02/2017 13:58,COMPLETE,05/03/2017 15:58,07/03/2017 10:33,09/03/2017
ZA-00000475,ZAC0010144,28/02/2017 06:53,COMPLETE,01/03/2017 02:28,03/03/2017 15:31,04/03/2017
ZA-00000476,ZAC0005296,28/02/2017 12:56,COMPLETE,02/03/2017 06:07,06/03/2017 10:26,09/03/2017
ZA-00000477,ZAC0001924,28/02/2017 22:03,COMPLETE,03/03/2017 21:40,06/03/2017 09:30,08/03/2017
ZA-00000478,ZAC0020983,28/02/2017 15:33,COMPLETE,02/03/2017 02:55,04/03/2017 17:51,12/03/2017
ZA-00000479,ZAC0021451,28/02/2017 21:15,DISPATCHED,03/03/2017 19:48,,10/03/2017
ZA-00000480,ZAC0017054,28/02/2017 21:55,COMPLETE,01/03/2017 23:54,08/03/2017 00:25,06/03/2017
ZA-00000481,ZAC0005094,28/02/2017 10:21,COMPLETE,28/02/2017 13:15,02/03/2017 09:29,05/03/2017
ZA-00000482,ZAC0018309,28/02/2017 11:55,RETURNED,03/03/2017 15:02,06/03/2017 15:44,13/03/2017
ZA-00000483,ZAC0013952,28/02/2017 13:28,COMPLETE,02/03/2017 07:11,12/03/2017 12:42,05/03/2017
ZA-00000484,ZAC0015689,28/02/2017 16:42,COMPLETE,03/03/2017 11:42,08/03/2017 20:36,07/03/2017
