ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt,promo_code
ZA-00028654,ZAC0008658,09/08/2018 10:52,COMPLETE,20/08/2018 12:28,24/08/2018 13:47,25/08/2018,
ZA-00028655,ZAC0003691,09/08/2018 09:05,COMPLETE,11/08/2018 08:49,12/08/2018 02:57,14/08/2018,
ZA-00028656,ZAC0003998,09/08/2018 22:27,COMPLETE,15/08/2018 22:49,25/08/2018 20:56,18/08/2018,
ZA-00028657,ZAC0017426,09/08/2018 11:40,COMPLETE,13/08/2018 05:03,17/08/2018 02:32,17/08/2018,WELCOME10
ZA-00028658,ZAC0008447,09/08/2018 16:42,COMPLETE,10/08/2018 20:37,11/08/2018 12:51,14/08/2018,WELCOME10
ZA-00028659,ZAC0019974,09/08/2018 10:39,COMPLETE,10/08/2018 02:49,14/08/2018 03:57,13/08/2018,WINTER15
ZA-00028660,ZAC0006155,09/08/2018 15:12,COMPLETE,13/08/2018 19:51,16/08/2018 07:57,18/08/2018,
ZA-00028661,ZAC0015037,09/08/2018 15:10,RETURNED,15/08/2018 03:44,24/08/2018 21:28,22/08/2018,
ZA-00028662,ZAC0005236,09/08/2018 10:20,COMPLETE,11/08/2018 22:08,13/08/2018 18:36,16/08/2018,
ZA-00028663,ZAC0004429,09/08/2018 20:28,COMPLETE,12/08/2018 14:08,19/08/2018 06:09,17/08/2018,WINTER15
ZA-00028664,ZAC0004562,09/08/2018 16:30,COMPLETE,10/08/2018 04:08,13/08/2018 03:21,15/08/2018,
ZA-00028665,ZAC0010595,09/08/2018 16:07,COMPLETE,11/08/2018 13:59,12/08/2018 09:07,14/08/2018,WINTER15
ZA-00028666,ZAC0020607,09/08/2018 20:53,COMPLETE,12/08/2018 19:54,18/08/2018 04:27,15/08/2018,
ZA-00028667,ZAC0001433,09/08/2018 19:26,COMPLETE,11/08/2018 05:41,16/08/2018 02:18,18/08/2018,WELCOME10
ZA-00028668,ZAC0003640,09/08/2018 21:07,COMPLETE,11/08/2018 17:23,15/08/2018 02:01,16/08/2018,
ZA-00028669,ZAC0000353,09/08/2018 12:23,COMPLETE,12/08/2018 05:54,19/08/2018 23:23,16/08/2018,
ZA-00028670,ZAC0015543,09/08/2018 22:36,COMPLETE,11/08/2018 18:13,17/08/2018 03:13,18/08/2018,
ZA-00028671,ZAC0002162,09/08/2018 06:35,COMPLETE,10/08/2018 19:14,11/08/2018 08:54,15/08/2018,
ZA-00028672,ZAC0020743,09/08/2018 06:34,COMPLETE,12/08/2018 03:18,13/08/2018 17:00,16/08/2018,
ZA-00028673,ZAC0015310,09/08/2018 08:27,COMPLETE,12/08/2018 08:26,17/08/2018 01:59,22/08/2018,
ZA-00028674,ZAC0022449,09/08/2018 10:05,COMPLETE,10/08/2018 12:45,14/08/2018 09:12,14/08/2018,
ZA-00028675,ZAC0019051,09/08/2018 16:41,COMPLETE,11/08/2018 14:03,16/08/2018 00:14,16/08/2018,
ZA-00028676,ZAC0019591,09/08/2018 16:25,COMPLETE,12/08/2018 03:44,17/08/2018 19:45,19/08/2018,
ZA-00028677,ZAC0010453,09/08/2018 11:08,COMPLETE,17/08/2018 01:26,21/08/2018 11:12,22/08/2018,
ZA-00028678,ZAC0007533,09/08/2018 13:11,COMPLETE,10/08/2018 18:04,13/08/2018 01:57,14/08/2018,
ZA-00028679,ZAC0002139,09/08/2018 12:05,COMPLETE,09/08/2018 16:47,09/08/2018 23:42,13/08/2018,
ZA-00028680,ZAC0016440,09/08/2018 11:37,COMPLETE,10/08/2018 22:08,15/08/2018 22:14,13/08/2018,
ZA-00028681,ZAC0020960,09/08/2018 19:28,COMPLETE,10/08/2018 14:42,15/08/2018 16:16,15/08/2018,
ZA-00028682,ZAC0006353,09/08/2018 06:52,CANCELLED,,,,
ZA-00028683,ZAC0022358,09/08/2018 22:00,COMPLETE,10/08/2018 16:30,20/08/2018 11:46,15/08/2018,FREESHIP
ZA-00028684,ZAC0007991,09/08/2018 11:33,COMPLETE,12/08/2018 09:46,17/08/2018 16:10,19/08/2018,
ZA-00028685,ZAC0013620,09/08/2018 15:13,COMPLETE,11/08/2018 16:09,16/08/2018 15:44,16/08/2018,
ZA-00028686,ZAC0019052,09/08/2018 08:14,COMPLETE,14/08/2018 12:27,17/08/2018 00:46,18/08/2018,
ZA-00028687,ZAC0018772,09/08/2018 15:28,COMPLETE,10/08/2018 15:36,20/08/2018 09:30,13/08/2018,
ZA-00028688,ZAC0021173,09/08/2018 19:51,COMPLETE,10/08/2018 18:09,15/08/2018 09:48,17/08/2018,
ZA-00028689,ZAC0020423,09/08/2018 11:20,COMPLETE,11/08/2018 14:17,14/08/2018 09:47,21/08/2018,
ZA-00028690,ZAC0023102,09/08/2018 18:57,COMPLETE,11/08/2018 11:42,14/08/2018 09:09,21/08/2018,
ZA-00028691,ZAC0002551,09/08/2018 13:55,COMPLETE,10/08/2018 16:36,16/08/2018 21:06,15/08/2018,
ZA-00028692,ZAC0002792,09/08/2018 13:24,COMPLETE,10/08/2018 16:23,14/08/2018 06:51,15/08/2018,WINTER15
ZA-00028693,ZAC0009957,09/08/2018 11:37,COMPLETE,11/08/2018 17:08,20/08/2018 16:45,18/08/2018,
ZA-00028694,ZAC0007248,09/08/2018 20:27,COMPLETE,10/08/2018 13:20,14/08/2018 14:10,14/08/2018,FREESHIP
ZA-00028695,ZAC0005198,09/08/2018 16:26,COMPLETE,11/08/2018 14:12,13/08/2018 18:44,18/08/2018,FLASH25
ZA-00028696,ZAC0010821,09/08/2018 16:37,COMPLETE,13/08/2018 02:10,15/08/2018 14:18,17/08/2018,
ZA-00028697,ZAC0007718,09/08/2018 07:27,COMPLETE,13/08/2018 04:03,19/08/2018 04:01,17/08/2018,WINTER15
ZA-00028698,ZAC0016283,09/08/2018 09:58,COMPLETE,11/08/2018 03:56,15/08/2018 14:14,14/08/2018,BULK20
ZA-00028699,ZAC0004868,09/08/2018 15:20,COMPLETE,11/08/2018 04:03,22/08/2018 12:10,18/08/2018,WINTER15
ZA-00028700,ZAC0017570,09/08/2018 14:31,COMPLETE,10/08/2018 00:50,15/08/2018 06:54,17/08/2018,
ZA-00028701,ZAC0002507,09/08/2018 21:37,COMPLETE,12/08/2018 15:38,17/08/2018 17:29,17/08/2018,
ZA-00028702,ZAC0023789,09/08/2018 19:47,COMPLETE,11/08/2018 21:37,15/08/2018 09:24,18/08/2018,FLASH25
ZA-00028703,ZAC0016051,09/08/2018 14:00,COMPLETE,10/08/2018 01:03,13/08/2018 09:17,14/08/2018,
ZA-00028704,ZAC0019144,09/08/2018 16:55,COMPLETE,12/08/2018 20:31,14/08/2018 11:27,16/08/2018,
ZA-00028705,ZAC0003276,09/08/2018 06:58,COMPLETE,12/08/2018 01:45,13/08/2018 01:47,17/08/2018,
ZA-00028706,ZAC0011028,09/08/2018 09:23,COMPLETE,11/08/2018 01:43,12/08/2018 22:30,15/08/2018,
ZA-00028707,ZAC0006031,09/08/2018 10:41,COMPLETE,11/08/2018 18:35,14/08/2018 12:58,15/08/2018,
ZA-00028708,ZAC0000416,09/08/2018 13:09,COMPLETE,11/08/2018 16:31,13/08/2018 15:29,21/08/2018,WINTER15
ZA-00028709,ZAC0010594,09/08/2018 19:36,COMPLETE,12/08/2018 08:37,23/08/2018 02:25,17/08/2018,
ZA-00028710,ZAC0013603,09/08/2018 11:00,COMPLETE,18/08/2018 13:06,20/08/2018 21:16,22/08/2018,FLASH25
ZA-00028711,ZAC0000498,09/08/2018 10:50,COMPLETE,11/08/2018 00:08,17/08/2018 12:09,18/08/2018,
ZA-00028712,ZAC0009200,09/08/2018 09:59,DISPATCHED,14/08/2018 04:33,,18/08/2018,BULK20
ZA-00028713,ZAC0017818,09/08/2018 10:27,COMPLETE,10/08/2018 17:01,16/08/2018 01:07,14/08/2018,
ZA-00028714,ZAC0011092,09/08/2018 08:14,COMPLETE,10/08/2018 06:02,14/08/2018 12:31,15/08/2018,
ZA-00028715,ZAC0005545,09/08/2018 16:10,COMPLETE,11/08/2018 06:59,14/08/2018 11:23,16/08/2018,WELCOME10
ZA-00028716,ZAC0023308,09/08/2018 15:02,COMPLETE,11/08/2018 00:47,14/08/2018 03:48,16/08/2018,
ZA-00028717,ZAC0007271,09/08/2018 08:03,COMPLETE,10/08/2018 08:08,13/08/2018 14:28,14/08/2018,
ZA-00028718,ZAC0006446,09/08/2018 16:36,COMPLETE,12/08/2018 08:20,23/08/2018 23:18,19/08/2018,
ZA-00028719,ZAC0012507,09/08/2018 22:04,COMPLETE,10/08/2018 05:33,12/08/2018 16:55,17/08/2018,
ZA-00028720,ZAC0022211,09/08/2018 19:11,COMPLETE,10/08/2018 22:48,16/08/2018 11:03,14/08/2018,
ZA-00028721,ZAC0023455,09/08/2018 21:17,COMPLETE,11/08/2018 16:29,13/08/2018 08:44,15/08/2018,BULK20
ZA-00028722,ZAC0001225,09/08/2018 17:07,COMPLETE,10/08/2018 05:29,12/08/2018 07:56,13/08/2018,FLASH25
ZA-00028723,ZAC0017423,09/08/2018 09:19,COMPLETE,11/08/2018 14:06,17/08/2018 04:19,15/08/2018,LOYAL5
ZA-00028724,ZAC0015045,09/08/2018 17:16,COMPLETE,10/08/2018 06:01,11/08/2018 11:47,13/08/2018,
ZA-00028725,ZAC0015939,09/08/2018 19:48,COMPLETE,12/08/2018 01:15,13/08/2018 04:58,15/08/2018,WELCOME10
ZA-00028726,ZAC0011638,09/08/2018 13:39,COMPLETE,15/08/2018 06:55,18/08/2018 06:17,20/08/2018,
ZA-00028727,ZAC0003986,09/08/2018 21:43,DISPATCHED,12/08/2018 11:02,,15/08/2018,
ZA-00028728,ZAC0005423,09/08/2018 22:37,COMPLETE,10/08/2018 21:00,12/08/2018 03:56,17/08/2018,
ZA-00028729,ZAC0007674,10/08/2018 13:58,COMPLETE,11/08/2018 17:31,16/08/2018 11:13,16/08/2018,
ZA-00028730,ZAC0017072,10/08/2018 10:45,COMPLETE,16/08/2018 19:08,20/08/2018 02:52,21/08/2018,
ZA-00028731,ZAC0001789,10/08/2018 18:15,COMPLETE,13/08/2018 08:59,14/08/2018 01:17,17/08/2018,
ZA-00028732,ZAC0009336,10/08/2018 19:52,COMPLETE,13/08/2018 11:17,20/08/2018 07:11,20/08/2018,
ZA-00028733,ZAC0004747,10/08/2018 18:06,COMPLETE,13/08/2018 18:33,15/08/2018 23:52,16/08/2018,
ZA-00028734,ZAC0006871,10/08/2018 21:31,COMPLETE,12/08/2018 00:14,19/08/2018 03:56,16/08/2018,
ZA-00028735,ZAC0011390,10/08/2018 12:04,COMPLETE,13/08/2018 20:02,22/08/2018 05:07,18/08/2018,
ZA-00028736,ZAC0002930,10/08/2018 09:31,COMPLETE,12/08/2018 10:59,17/08/2018 12:30,19/08/2018,
ZA-00028737,ZAC0011846,10/08/2018 21:02,CANCELLED,,,,
ZA-00028738,ZAC0002718,10/08/2018 09:19,DISPATCHED,12/08/2018 11:12,,15/08/2018,FREESHIP
ZA-00028739,ZAC0020676,10/08/2018 07:41,COMPLETE,12/08/2018 10:09,16/08/2018 06:19,16/08/2018,
ZA-00028740,ZAC0019798,10/08/2018 07:05,COMPLETE,10/08/2018 21:11,11/08/2018 15:59,15/08/2018,
ZA-00028741,ZAC0009633,10/08/2018 13:30,COMPLETE,12/08/2018 19:17,19/08/2018 11:37,16/08/2018,BULK20
ZA-00028742,ZAC0004540,10/08/2018 18:28,COMPLETE,14/08/2018 08:06,17/08/2018 18:20,21/08/2018,
ZA-00028743,ZAC0014732,10/08/2018 11:21,PENDING,,,,FLASH25
ZA-00028744,ZAC0017807,10/08/2018 22:04,COMPLETE,13/08/2018 12:52,17/08/2018 01:49,17/08/2018,
ZA-00028745,ZAC0007161,10/08/2018 16:16,COMPLETE,11/08/2018 08:07,17/08/2018 13:10,15/08/2018,
ZA-00028746,ZAC0009989,10/08/2018 18:00,COMPLETE,12/08/2018 04:45,14/08/2018 12:29,16/08/2018,
ZA-00028747,ZAC0009903,10/08/2018 12:23,COMPLETE,11/08/2018 06:25,16/08/2018 07:52,14/08/2018,
ZA-00028748,ZAC0019298,10/08/2018 10:20,COMPLETE,12/08/2018 04:42,12/08/2018 17:05,15/08/2018,
ZA-00028749,ZAC0007851,10/08/2018 08:57,COMPLETE,10/08/2018 20:40,14/08/2018 15:02,14/08/2018,
ZA-00028750,ZAC0003994,10/08/2018 11:43,COMPLETE,11/08/2018 22:53,12/08/2018 11:17,16/08/2018,
ZA-00028751,ZAC0002593,10/08/2018 22:13,RETURNED,11/08/2018 18:44,14/08/2018 03:17,18/08/2018,WELCOME10
ZA-00028752,ZAC0009725,10/08/2018 15:27,COMPLETE,11/08/2018 11:19,14/08/2018 19:52,16/08/2018,WINTER15
ZA-00028753,ZAC0013061,10/08/2018 21:12,COMPLETE,13/08/2018 04:47,14/08/2018 22:14,18/08/2018,
ZA-00028754,ZAC0019654,10/08/2018 13:26,COMPLETE,11/08/2018 18:36,17/08/2018 04:36,16/08/2018,WINTER15
ZA-00028755,ZAC0020510,10/08/2018 14:28,COMPLETE,11/08/2018 18:15,22/08/2018 04:15,15/08/2018,
ZA-00028756,ZAC0017304,10/08/2018 22:29,PENDING,,,,
ZA-00028757,ZAC0021680,10/08/2018 09:11,COMPLETE,11/08/2018 19:52,17/08/2018 04:56,15/08/2018,
ZA-00028758,ZAC0019903,10/08/2018 08:42,COMPLETE,11/08/2018 17:37,13/08/2018 21:43,14/08/2018,WELCOME10
ZA-00028759,ZAC0023795,10/08/2018 14:03,COMPLETE,11/08/2018 08:32,12/08/2018 20:07,16/08/2018,
ZA-00028760,ZAC0017018,10/08/2018 10:51,COMPLETE,14/08/2018 23:06,16/08/2018 23:42,24/08/2018,
ZA-00028761,ZAC0005368,10/08/2018 10:16,COMPLETE,12/08/2018 22:44,20/08/2018 23:41,19/08/2018,
ZA-00028762,ZAC0021675,10/08/2018 21:39,COMPLETE,11/08/2018 16:53,13/08/2018 09:12,18/08/2018,
ZA-00028763,ZAC0006732,10/08/2018 19:36,COMPLETE,12/08/2018 06:10,15/08/2018 05:05,16/08/2018,
ZA-00028764,ZAC0022374,10/08/2018 06:11,COMPLETE,12/08/2018 18:16,16/08/2018 11:30,19/08/2018,
ZA-00028765,ZAC0016336,10/08/2018 12:05,PENDING,,,,
ZA-00028766,ZAC0014046,10/08/2018 16:04,COMPLETE,13/08/2018 08:18,15/08/2018 02:30,16/08/2018,
ZA-00028767,ZAC0011217,10/08/2018 14:02,COMPLETE,15/08/2018 02:45,21/08/2018 06:22,19/08/2018,
ZA-00028768,ZAC0004009,10/08/2018 17:18,COMPLETE,11/08/2018 14:10,15/08/2018 06:11,16/08/2018,WELCOME10
ZA-00028769,ZAC0018694,10/08/2018 22:00,COMPLETE,11/08/2018 14:30,20/08/2018 14:14,15/08/2018,FLASH25
ZA-00028770,ZAC0022750,10/08/2018 22:21,COMPLETE,15/08/2018 09:12,22/08/2018 10:32,19/08/2018,
ZA-00028771,ZAC0009097,10/08/2018 20:27,COMPLETE,11/08/2018 20:40,21/08/2018 00:58,16/08/2018,LOYAL5
ZA-00028772,ZAC0011066,10/08/2018 07:57,COMPLETE,11/08/2018 12:28,16/08/2018 22:08,14/08/2018,
ZA-00028773,ZAC0018322,10/08/2018 08:07,COMPLETE,11/08/2018 16:58,13/08/2018 08:24,16/08/2018,
ZA-00028774,ZAC0021404,10/08/2018 13:25,COMPLETE,12/08/2018 06:15,14/08/2018 17:09,16/08/2018,
ZA-00028775,ZAC0013093,10/08/2018 20:18,CANCELLED,,,,
ZA-00028776,ZAC0013889,10/08/2018 14:00,COMPLETE,10/08/2018 16:44,12/08/2018 11:55,20/08/2018,
ZA-00028777,ZAC0003330,10/08/2018 21:08,COMPLETE,12/08/2018 09:54,15/08/2018 07:15,16/08/2018,
ZA-00028778,ZAC0011793,10/08/2018 17:32,COMPLETE,13/08/2018 14:03,16/08/2018 22:46,16/08/2018,WELCOME10
ZA-00028779,ZAC0016925,10/08/2018 09:17,COMPLETE,11/08/2018 19:20,12/08/2018 14:50,15/08/2018,
ZA-00028780,ZAC0009020,10/08/2018 15:11,COMPLETE,12/08/2018 01:39,17/08/2018 00:39,19/08/2018,
ZA-00028781,ZAC0023278,10/08/2018 16:44,COMPLETE,12/08/2018 02:37,22/08/2018 06:29,16/08/2018,
ZA-00028782,ZAC0012368,10/08/2018 09:29,COMPLETE,12/08/2018 02:15,15/08/2018 19:24,15/08/2018,LOYAL5
ZA-00028783,ZAC0016054,10/08/2018 07:33,COMPLETE,16/08/2018 03:35,24/08/2018 16:22,21/08/2018,
ZA-00028784,ZAC0022453,10/08/2018 15:17,RETURNED,11/08/2018 10:48,13/08/2018 09:09,15/08/2018,
ZA-00028785,ZAC0004480,10/08/2018 16:30,COMPLETE,11/08/2018 10:48,18/08/2018 04:28,16/08/2018,
ZA-00028786,ZAC0003776,10/08/2018 14:03,RETURNED,11/08/2018 06:08,15/08/2018 17:55,15/08/2018,
ZA-00028787,ZAC0009165,10/08/2018 07:47,COMPLETE,13/08/2018 00:38,14/08/2018 02:53,20/08/2018,LOYAL5
ZA-00028788,ZAC0003264,10/08/2018 12:10,COMPLETE,12/08/2018 01:00,14/08/2018 15:42,16/08/2018,
ZA-00028789,ZAC0006899,10/08/2018 17:40,COMPLETE,13/08/2018 11:38,20/08/2018 16:27,16/08/2018,
ZA-00028790,ZAC0019607,10/08/2018 12:15,COMPLETE,11/08/2018 16:26,15/08/2018 02:26,18/08/2018,LOYAL5
ZA-00028791,ZAC0000137,10/08/2018 18:58,DISPATCHED,12/08/2018 19:21,,16/08/2018,
ZA-00028792,ZAC0012417,10/08/2018 12:03,COMPLETE,11/08/2018 23:28,15/08/2018 01:42,18/08/2018,
ZA-00028793,ZAC0001976,10/08/2018 15:52,COMPLETE,11/08/2018 12:40,16/08/2018 17:36,18/08/2018,
ZA-00028794,ZAC0022089,10/08/2018 06:49,COMPLETE,12/08/2018 01:57,13/08/2018 14:45,16/08/2018,WELCOME10
ZA-00028795,ZAC0018588,10/08/2018 19:01,COMPLETE,11/08/2018 05:33,13/08/2018 20:04,14/08/2018,
ZA-00028796,ZAC0008413,10/08/2018 11:06,COMPLETE,14/08/2018 18:13,16/08/2018 10:47,19/08/2018,BULK20
ZA-00028797,ZAC0008559,10/08/2018 08:30,COMPLETE,11/08/2018 08:35,15/08/2018 04:18,16/08/2018,
ZA-00028798,ZAC0016265,10/08/2018 08:02,COMPLETE,13/08/2018 01:32,15/08/2018 18:04,17/08/2018,
ZA-00028799,ZAC0005522,10/08/2018 16:14,COMPLETE,11/08/2018 19:01,12/08/2018 23:45,16/08/2018,
ZA-00028800,ZAC0003947,10/08/2018 20:05,COMPLETE,22/08/2018 18:36,31/08/2018 00:56,25/08/2018,
ZA-00028801,ZAC0014394,10/08/2018 18:04,COMPLETE,12/08/2018 15:58,19/08/2018 13:59,16/08/2018,
ZA-00028802,ZAC0009078,10/08/2018 15:14,COMPLETE,13/08/2018 03:29,26/08/2018 01:18,18/08/2018,
ZA-00028803,ZAC0008436,10/08/2018 16:46,COMPLETE,14/08/2018 05:39,15/08/2018 06:56,21/08/2018,FLASH25
ZA-00028804,ZAC0015244,10/08/2018 19:09,DISPATCHED,11/08/2018 12:06,,14/08/2018,
ZA-00028805,ZAC0000817,10/08/2018 18:14,COMPLETE,14/08/2018 07:26,17/08/2018 18:23,19/08/2018,FREESHIP
ZA-00028806,ZAC0017657,10/08/2018 15:15,COMPLETE,14/08/2018 15:26,16/08/2018 17:41,18/08/2018,
ZA-00028807,ZAC0017923,10/08/2018 10:42,COMPLETE,13/08/2018 07:10,13/08/2018 11:25,20/08/2018,
ZA-00028808,ZAC0012328,10/08/2018 10:25,COMPLETE,13/08/2018 18:41,17/08/2018 03:12,18/08/2018,
ZA-00028809,ZAC0000274,10/08/2018 14:34,COMPLETE,14/08/2018 23:41,20/08/2018 15:41,18/08/2018,WINTER15
ZA-00028810,ZAC0018403,10/08/2018 21:34,COMPLETE,11/08/2018 06:23,15/08/2018 05:14,16/08/2018,
ZA-00028811,ZAC0000661,10/08/2018 07:16,DISPATCHED,11/08/2018 19:05,,14/08/2018,
ZA-00028812,ZAC0018891,10/08/2018 22:47,COMPLETE,13/08/2018 18:21,16/08/2018 23:06,18/08/2018,
ZA-00028813,ZAC0022261,10/08/2018 06:42,RETURNED,10/08/2018 14:26,19/08/2018 23:05,14/08/2018,
ZA-00028814,ZAC0012915,10/08/2018 06:03,COMPLETE,11/08/2018 04:32,16/08/2018 02:28,15/08/2018,
ZA-00028815,ZAC0003075,10/08/2018 21:00,COMPLETE,13/08/2018 13:13,17/08/2018 04:20,18/08/2018,
ZA-00028816,ZAC0012126,10/08/2018 19:35,COMPLETE,16/08/2018 04:17,18/08/2018 15:01,20/08/2018,
ZA-00028817,ZAC0012870,10/08/2018 20:40,DISPATCHED,17/08/2018 14:46,,21/08/2018,LOYAL5
ZA-00028818,ZAC0007720,10/08/2018 19:42,COMPLETE,13/08/2018 11:11,16/08/2018 21:16,17/08/2018,LOYAL5
ZA-00028819,ZAC0003169,10/08/2018 10:02,COMPLETE,12/08/2018 16:06,21/08/2018 20:34,17/08/2018,
ZA-00028820,ZAC0023054,10/08/2018 13:42,COMPLETE,13/08/2018 20:07,16/08/2018 02:26,20/08/2018,
ZA-00028821,ZAC0022715,10/08/2018 17:52,COMPLETE,13/08/2018 14:20,14/08/2018 15:34,18/08/2018,
ZA-00028822,ZAC0002073,10/08/2018 10:53,COMPLETE,10/08/2018 15:57,23/08/2018 15:03,15/08/2018,
ZA-00028823,ZAC0021177,10/08/2018 13:33,COMPLETE,10/08/2018 21:48,17/08/2018 04:21,13/08/2018,
ZA-00028824,ZAC0023553,11/08/2018 09:32,COMPLETE,13/08/2018 00:10,18/08/2018 06:32,20/08/2018,
ZA-00028825,ZAC0003980,11/08/2018 17:43,COMPLETE,12/08/2018 21:08,19/08/2018 01:33,17/08/2018,
ZA-00028826,ZAC0015303,11/08/2018 11:25,COMPLETE,13/08/2018 09:15,14/08/2018 09:18,17/08/2018,
ZA-00028827,ZAC0010993,11/08/2018 06:27,COMPLETE,11/08/2018 22:20,14/08/2018 03:50,15/08/2018,
ZA-00028828,ZAC0003373,11/08/2018 17:27,COMPLETE,12/08/2018 20:48,19/08/2018 07:36,16/08/2018,
ZA-00028829,ZAC0002834,11/08/2018 14:47,COMPLETE,13/08/2018 06:26,19/08/2018 23:25,17/08/2018,
ZA-00028830,ZAC0005106,11/08/2018 13:12,COMPLETE,12/08/2018 15:45,16/08/2018 13:39,19/08/2018,
ZA-00028831,ZAC0007411,11/08/2018 14:29,COMPLETE,11/08/2018 22:01,14/08/2018 10:22,15/08/2018,
ZA-00028832,ZAC0018617,11/08/2018 22:29,CANCELLED,,,,WINTER15
ZA-00028833,ZAC0002460,11/08/2018 07:38,COMPLETE,15/08/2018 16:38,22/08/2018 21:55,25/08/2018,WINTER15
ZA-00028834,ZAC0011082,11/08/2018 20:24,COMPLETE,14/08/2018 16:34,24/08/2018 07:18,24/08/2018,
ZA-00028835,ZAC0021145,11/08/2018 17:53,COMPLETE,19/08/2018 04:28,25/08/2018 14:44,23/08/2018,WINTER15
ZA-00028836,ZAC0001566,11/08/2018 10:46,COMPLETE,14/08/2018 22:53,16/08/2018 17:49,24/08/2018,
ZA-00028837,ZAC0017673,11/08/2018 20:52,COMPLETE,13/08/2018 17:01,20/08/2018 03:37,20/08/2018,
ZA-00028838,ZAC0014117,11/08/2018 19:49,COMPLETE,14/08/2018 09:32,19/08/2018 13:40,18/08/2018,
ZA-00028839,ZAC0001682,11/08/2018 16:45,PENDING,,,,
ZA-00028840,ZAC0005046,11/08/2018 10:16,COMPLETE,13/08/2018 04:58,19/08/2018 03:53,18/08/2018,
ZA-00028841,ZAC0000557,11/08/2018 07:09,COMPLETE,14/08/2018 02:02,20/08/2018 18:11,17/08/2018,WINTER15
ZA-00028842,ZAC0010146,11/08/2018 12:55,COMPLETE,13/08/2018 18:48,16/08/2018 03:30,18/08/2018,
ZA-00028843,ZAC0021600,11/08/2018 08:03,COMPLETE,14/08/2018 05:12,17/08/2018 22:45,19/08/2018,FLASH25
ZA-00028844,ZAC0006193,11/08/2018 07:58,COMPLETE,12/08/2018 19:13,15/08/2018 09:16,22/08/2018,FREESHIP
ZA-00028845,ZAC0002844,11/08/2018 09:37,COMPLETE,11/08/2018 21:23,16/08/2018 06:30,18/08/2018,WELCOME10
ZA-00028846,ZAC0007323,11/08/2018 06:14,COMPLETE,12/08/2018 07:48,19/08/2018 01:40,17/08/2018,
ZA-00028847,ZAC0021420,11/08/2018 19:47,COMPLETE,14/08/2018 01:49,15/08/2018 11:38,18/08/2018,
ZA-00028848,ZAC0007078,11/08/2018 07:52,DISPATCHED,12/08/2018 19:34,,15/08/2018,
ZA-00028849,ZAC0015872,11/08/2018 11:46,COMPLETE,14/08/2018 14:04,17/08/2018 15:45,21/08/2018,
ZA-00028850,ZAC0018371,11/08/2018 15:17,COMPLETE,12/08/2018 06:48,15/08/2018 18:16,16/08/2018,
ZA-00028851,ZAC0021653,11/08/2018 21:39,COMPLETE,12/08/2018 19:21,18/08/2018 12:26,19/08/2018,
ZA-00028852,ZAC0021457,11/08/2018 09:45,COMPLETE,14/08/2018 09:09,16/08/2018 03:27,21/08/2018,FLASH25
ZA-00028853,ZAC0014401,11/08/2018 15:02,CANCELLED,,,,
ZA-00028854,ZAC0010790,11/08/2018 08:01,COMPLETE,14/08/2018 06:43,26/08/2018 08:44,17/08/2018,
ZA-00028855,ZAC0003689,11/08/2018 17:31,COMPLETE,12/08/2018 14:51,20/08/2018 04:01,19/08/2018,
ZA-00028856,ZAC0023911,11/08/2018 19:23,COMPLETE,13/08/2018 09:46,17/08/2018 11:51,20/08/2018,
ZA-00028857,ZAC0019602,11/08/2018 20:20,COMPLETE,12/08/2018 03:06,16/08/2018 03:18,15/08/2018,
ZA-00028858,ZAC0001269,11/08/2018 21:45,COMPLETE,15/08/2018 12:22,18/08/2018 06:21,19/08/2018,
ZA-00028859,ZAC0020257,11/08/2018 14:58,COMPLETE,13/08/2018 04:59,17/08/2018 01:13,18/08/2018,
ZA-00028860,ZAC0013820,11/08/2018 20:19,COMPLETE,12/08/2018 20:56,13/08/2018 22:49,15/08/2018,
ZA-00028861,ZAC0000399,11/08/2018 13:09,COMPLETE,13/08/2018 21:40,16/08/2018 02:25,20/08/2018,
ZA-00028862,ZAC0001641,11/08/2018 12:06,COMPLETE,12/08/2018 14:11,14/08/2018 08:58,16/08/2018,
ZA-00028863,ZAC0015773,11/08/2018 11:39,COMPLETE,12/08/2018 07:19,14/08/2018 05:39,16/08/2018,LOYAL5
ZA-00028864,ZAC0014338,11/08/2018 13:52,COMPLETE,14/08/2018 14:27,18/08/2018 15:57,18/08/2018,
ZA-00028865,ZAC0020880,11/08/2018 14:15,COMPLETE,12/08/2018 16:33,14/08/2018 19:32,19/08/2018,
ZA-00028866,ZAC0003045,11/08/2018 21:13,COMPLETE,13/08/2018 17:34,20/08/2018 14:43,17/08/2018,
ZA-00028867,ZAC0002934,11/08/2018 14:01,COMPLETE,15/08/2018 22:29,22/08/2018 08:58,20/08/2018,
ZA-00028868,ZAC0002862,11/08/2018 08:56,COMPLETE,13/08/2018 10:37,15/08/2018 01:15,16/08/2018,
ZA-00028869,ZAC0018747,11/08/2018 17:53,COMPLETE,12/08/2018 20:19,15/08/2018 03:57,16/08/2018,
ZA-00028870,ZAC0014476,11/08/2018 14:21,COMPLETE,13/08/2018 04:07,20/08/2018 01:52,18/08/2018,
ZA-00028871,ZAC0018970,11/08/2018 08:59,COMPLETE,12/08/2018 20:51,22/08/2018 02:58,19/08/2018,BULK20
