ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt
ZA-00002952,ZAC0013339,07/06/2017 12:06,COMPLETE,08/06/2017 01:20,13/06/2017 18:40,13/06/2017
ZA-00002953,ZAC0023963,07/06/2017 22:46,COMPLETE,08/06/2017 23:10,11/06/2017 22:35,12/06/2017
ZA-00002954,ZAC0007494,07/06/2017 12:07,COMPLETE,09/06/2017 10:22,22/06/2017 05:00,13/06/2017
ZA-00002955,ZAC0006901,07/06/2017 18:51,COMPLETE,09/06/2017 04:16,14/06/2017 02:49,19/06/2017
ZA-00002956,ZAC0000057,07/06/2017 10:52,COMPLETE,10/06/2017 05:29,20/06/2017 04:02,14/06/2017
ZA-00002957,ZAC0003037,07/06/2017 11:51,COMPLETE,09/06/2017 17:14,12/06/2017 06:27,13/06/2017
ZA-00002958,ZAC0004383,07/06/2017 14:37,COMPLETE,09/06/2017 07:02,09/06/2017 21:54,16/06/2017
ZA-00002959,ZAC0011077,07/06/2017 18:52,COMPLETE,10/06/2017 07:33,12/06/2017 23:32,15/06/2017
ZA-00002960,ZAC0007816,07/06/2017 21:01,COMPLETE,08/06/2017 03:26,22/06/2017 20:19,18/06/2017
ZA-00002961,ZAC0010398,07/06/2017 22:55,COMPLETE,09/06/2017 21:47,15/06/2017 03:10,12/06/2017
ZA-00002962,ZAC0020469,07/06/2017 21:00,COMPLETE,08/06/2017 13:05,09/06/2017 15:01,18/06/2017
ZA-00002963,ZAC0014515,07/06/2017 14:39,COMPLETE,09/06/2017 05:31,17/06/2017 02:50,13/06/2017
ZA-00002964,ZAC0017110,07/06/2017 11:23,COMPLETE,09/06/2017 15:27,17/06/2017 15:23,13/06/2017
ZA-00002965,ZAC0011991,08/06/2017 07:28,COMPLETE,10/06/2017 18:15,12/06/2017 19:10,17/06/2017
ZA-00002966,ZAC0003014,08/06/2017 15:12,COMPLETE,12/06/2017 20:23,17/06/2017 13:56,17/06/2017
ZA-00002967,ZAC0013061,08/06/2017 11:38,CANCELLED,,,
ZA-00002968,ZAC0013588,08/06/2017 20:33,COMPLETE,09/06/2017 12:23,12/06/2017 06:22,14/06/2017
ZA-00002969,ZAC0009791,08/06/2017 16:05,COMPLETE,11/06/2017 13:02,15/06/2017 16:21,21/06/2017
ZA-00002970,ZAC0007379,08/06/2017 11:48,COMPLETE,10/06/2017 06:36,13/06/2017 16:53,13/06/2017
ZA-00002971,ZAC0002617,08/06/2017 20:04,COMPLETE,12/06/2017 15:51,18/06/2017 13:09,17/06/2017
ZA-00002972,ZAC0004846,08/06/2017 18:05,COMPLETE,09/06/2017 00:19,16/06/2017 03:32,14/06/2017
ZA-00002973,ZAC0010056,08/06/2017 20:49,COMPLETE,10/06/2017 11:22,14/06/2017 12:49,15/06/2017
ZA-00002974,ZAC0002978,08/06/2017 15:09,COMPLETE,12/06/2017 19:25,15/06/2017 17:50,17/06/2017
ZA-00002975,ZAC0020035,08/06/2017 15:11,COMPLETE,08/06/2017 20:21,13/06/2017 15:15,13/06/2017
ZA-00002976,ZAC0023918,08/06/2017 08:04,COMPLETE,10/06/2017 01:03,12/06/2017 12:23,20/06/2017
ZA-00002977,ZAC0003290,08/06/2017 20:17,CANCELLED,,,
ZA-00002978,ZAC0016055,08/06/2017 17:54,COMPLETE,10/06/2017 14:13,16/06/2017 03:49,14/06/2017
ZA-00002979,ZAC0010678,08/06/2017 14:29,COMPLETE,09/06/2017 12:49,11/06/2017 23:22,14/06/2017
ZA-00002980,ZAC0020105,08/06/2017 18:01,COMPLETE,09/06/2017 23:29,11/06/2017 14:57,13/06/2017
ZA-00002981,ZAC0009335,08/06/2017 11:53,COMPLETE,11/06/2017 22:39,18/06/2017 12:54,18/06/2017
ZA-00002982,ZAC0016050,08/06/2017 13:46,COMPLETE,09/06/2017 18:58,10/06/2017 21:10,16/06/2017
ZA-00002983,ZAC0020076,08/06/2017 19:39,COMPLETE,10/06/2017 15:43,14/06/2017 14:57,15/06/2017
ZA-00002984,ZAC0005458,08/06/2017 17:06,COMPLETE,11/06/2017 20:59,23/06/2017 01:52,15/06/2017
ZA-00002985,ZAC0005233,08/06/2017 06:12,COMPLETE,09/06/2017 02:18,13/06/2017 15:38,13/06/2017
ZA-00002986,ZAC0004746,08/06/2017 09:37,COMPLETE,09/06/2017 06:44,15/06/2017 23:44,19/06/2017
ZA-00002987,ZAC0007801,08/06/2017 13:42,COMPLETE,10/06/2017 04:46,11/06/2017 11:55,17/06/2017
ZA-00002988,ZAC0018443,08/06/2017 22:27,COMPLETE,09/06/2017 15:44,15/06/2017 08:22,19/06/2017
ZA-00002989,ZAC0011663,08/06/2017 17:12,COMPLETE,10/06/2017 14:40,12/06/2017 18:18,17/06/2017
ZA-00002990,ZAC0017756,08/06/2017 18:09,COMPLETE,09/06/2017 16:18,15/06/2017 19:54,14/06/2017
ZA-00002991,ZAC0020528,08/06/2017 12:22,COMPLETE,08/06/2017 21:18,10/06/2017 12:32,11/06/2017
ZA-00002992,ZAC0017415,08/06/2017 09:41,DISPATCHED,09/06/2017 10:11,,12/06/2017
ZA-00002993,ZAC0019745,08/06/2017 11:21,COMPLETE,16/06/2017 13:28,17/06/2017 08:06,21/06/2017
ZA-00002994,ZAC0002804,08/06/2017 22:38,COMPLETE,11/06/2017 13:59,15/06/2017 15:07,15/06/2017
ZA-00002995,ZAC0019251,08/06/2017 19:32,CANCELLED,,,
ZA-00002996,ZAC0016358,08/06/2017 17:13,COMPLETE,09/06/2017 08:40,11/06/2017 10:08,14/06/2017
ZA-00002997,ZAC0016351,08/06/2017 22:25,COMPLETE,12/06/2017 05:57,16/06/2017 15:33,19/06/2017
ZA-00002998,ZAC0014653,08/06/2017 12:45,COMPLETE,09/06/2017 01:07,15/06/2017 03:06,16/06/2017
ZA-00002999,ZAC0013695,08/06/2017 15:33,COMPLETE,09/06/2017 03:51,10/06/2017 22:08,12/06/2017
ZA-00003000,ZAC0004820,08/06/2017 09:38,COMPLETE,10/06/2017 04:13,15/06/2017 20:10,17/06/2017
ZA-00003001,ZAC0000995,08/06/2017 12:16,COMPLETE,10/06/2017 05:35,21/06/2017 04:06,14/06/2017
ZA-00003002,ZAC0012050,08/06/2017 10:36,COMPLETE,12/06/2017 15:16,19/06/2017 04:54,16/06/2017
ZA-00003003,ZAC0009603,08/06/2017 15:43,COMPLETE,09/06/2017 06:46,13/06/2017 15:42,12/06/2017
ZA-00003004,ZAC0006579,08/06/2017 22:31,COMPLETE,11/06/2017 14:23,17/06/2017 01:17,15/06/2017
ZA-00003005,ZAC0022421,08/06/2017 10:05,COMPLETE,12/06/2017 04:21,14/06/2017 09:35,19/06/2017
ZA-00003006,ZAC0013371,08/06/2017 13:36,COMPLETE,09/06/2017 21:54,16/06/2017 16:13,14/06/2017
ZA-00003007,ZAC0020521,08/06/2017 16:01,COMPLETE,10/06/2017 02:23,14/06/2017 10:27,20/06/2017
ZA-00003008,ZAC0020779,08/06/2017 12:01,COMPLETE,10/06/2017 14:30,14/06/2017 09:29,14/06/2017
ZA-00003009,ZAC0013442,09/06/2017 18:52,COMPLETE,12/06/2017 02:54,15/06/2017 10:32,15/06/2017
ZA-00003010,ZAC0023915,09/06/2017 16:18,COMPLETE,12/06/2017 00:28,15/06/2017 21:13,17/06/2017
ZA-00003011,ZAC0010693,09/06/2017 09:48,COMPLETE,12/06/2017 11:06,24/06/2017 02:45,22/06/2017
ZA-00003012,ZAC0008866,09/06/2017 12:16,COMPLETE,11/06/2017 05:45,12/06/2017 17:55,14/06/2017
ZA-00003013,ZAC0004594,09/06/2017 17:01,COMPLETE,11/06/2017 16:05,16/06/2017 19:17,18/06/2017
ZA-00003014,ZAC0010388,09/06/2017 10:08,COMPLETE,11/06/2017 08:19,14/06/2017 14:52,18/06/2017
ZA-00003015,ZAC0000305,09/06/2017 11:50,COMPLETE,11/06/2017 07:52,14/06/2017 16:59,16/06/2017
ZA-00003016,ZAC0000528,09/06/2017 17:25,COMPLETE,11/06/2017 11:39,13/06/2017 18:55,14/06/2017
ZA-00003017,ZAC0002632,09/06/2017 18:30,COMPLETE,11/06/2017 15:04,14/06/2017 15:30,18/06/2017
ZA-00003018,ZAC0007022,09/06/2017 22:15,COMPLETE,10/06/2017 10:35,18/06/2017 16:15,17/06/2017
ZA-00003019,ZAC0021963,09/06/2017 09:19,COMPLETE,10/06/2017 19:29,18/06/2017 09:27,20/06/2017
ZA-00003020,ZAC0023885,09/06/2017 09:19,COMPLETE,14/06/2017 08:20,14/06/2017 16:27,21/06/2017
ZA-00003021,ZAC0019354,09/06/2017 13:33,COMPLETE,10/06/2017 06:47,13/06/2017 04:25,14/06/2017
ZA-00003022,ZAC0010778,09/06/2017 14:07,COMPLETE,13/06/2017 00:13,20/06/2017 16:07,16/06/2017
ZA-00003023,ZAC0004470,09/06/2017 20:53,COMPLETE,11/06/2017 12:02,18/06/2017 11:33,15/06/2017
ZA-00003024,ZAC0003408,09/06/2017 09:39,COMPLETE,09/06/2017 20:53,19/06/2017 15:45,19/06/2017
ZA-00003025,ZAC0016819,09/06/2017 21:12,COMPLETE,11/06/2017 06:20,11/06/2017 08:21,18/06/2017
ZA-00003026,ZAC0022839,09/06/2017 22:50,COMPLETE,10/06/2017 04:39,11/06/2017 12:15,13/06/2017
ZA-00003027,ZAC0009353,09/06/2017 22:28,COMPLETE,11/06/2017 19:31,15/06/2017 04:44,15/06/2017
ZA-00003028,ZAC0019268,09/06/2017 15:03,COMPLETE,10/06/2017 03:59,13/06/2017 00:32,15/06/2017
ZA-00003029,ZAC0020824,09/06/2017 14:03,COMPLETE,12/06/2017 14:35,15/06/2017 12:52,15/06/2017
ZA-00003030,ZAC0004858,09/06/2017 21:28,COMPLETE,16/06/2017 21:54,20/06/2017 23:52,20/06/2017
ZA-00003031,ZAC0001776,09/06/2017 14:58,COMPLETE,11/06/2017 13:02,23/06/2017 22:16,14/06/2017
ZA-00003032,ZAC0022006,09/06/2017 19:31,COMPLETE,13/06/2017 02:54,21/06/2017 18:59,23/06/2017
ZA-00003033,ZAC0023232,09/06/2017 10:07,COMPLETE,11/06/2017 06:19,18/06/2017 14:02,15/06/2017
ZA-00003034,ZAC0019356,09/06/2017 07:45,COMPLETE,12/06/2017 07:02,14/06/2017 01:53,19/06/2017
ZA-00003035,ZAC0000311,09/06/2017 16:44,COMPLETE,10/06/2017 15:37,12/06/2017 21:59,14/06/2017
ZA-00003036,ZAC0001600,09/06/2017 09:59,COMPLETE,11/06/2017 06:13,21/06/2017 03:16,16/06/2017
ZA-00003037,ZAC0015687,09/06/2017 15:36,COMPLETE,11/06/2017 12:12,12/06/2017 19:43,18/06/2017
ZA-00003038,ZAC0018369,09/06/2017 08:32,COMPLETE,11/06/2017 03:29,12/06/2017 05:58,14/06/2017
ZA-00003039,ZAC0018453,09/06/2017 18:19,COMPLETE,11/06/2017 05:43,21/06/2017 05:11,21/06/2017
ZA-00003040,ZAC0008674,09/06/2017 22:56,COMPLETE,11/06/2017 20:55,16/06/2017 06:08,15/06/2017
ZA-00003041,ZAC0008458,09/06/2017 07:20,COMPLETE,11/06/2017 12:29,11/06/2017 21:59,18/06/2017
ZA-00003042,ZAC0005147,09/06/2017 10:57,COMPLETE,10/06/2017 17:23,16/06/2017 03:06,20/06/2017
ZA-00003043,ZAC0009536,09/06/2017 06:29,COMPLETE,11/06/2017 09:14,14/06/2017 13:39,15/06/2017
ZA-00003044,ZAC0001573,09/06/2017 16:10,COMPLETE,12/06/2017 07:51,15/06/2017 15:40,17/06/2017
ZA-00003045,ZAC0005158,10/06/2017 12:08,COMPLETE,12/06/2017 08:37,20/06/2017 19:35,19/06/2017
ZA-00003046,ZAC0022563,10/06/2017 17:11,COMPLETE,11/06/2017 03:07,16/06/2017 03:09,16/06/2017
ZA-00003047,ZAC0007860,10/06/2017 12:02,COMPLETE,10/06/2017 19:10,26/06/2017 16:22,14/06/2017
ZA-00003048,ZAC0023275,10/06/2017 13:55,CANCELLED,,,
ZA-00003049,ZAC0011321,10/06/2017 07:22,COMPLETE,13/06/2017 19:11,17/06/2017 00:35,23/06/2017
ZA-00003050,ZAC0023230,10/06/2017 09:18,CANCELLED,,,
ZA-00003051,ZAC0022117,10/06/2017 12:38,COMPLETE,12/06/2017 12:29,13/06/2017 02:56,19/06/2017
ZA-00003052,ZAC0010095,10/06/2017 20:54,COMPLETE,12/06/2017 05:45,12/06/2017 23:36,17/06/2017
ZA-00003053,ZAC0013364,10/06/2017 07:59,COMPLETE,11/06/2017 00:53,15/06/2017 10:41,18/06/2017
ZA-00003054,ZAC0017932,10/06/2017 10:08,COMPLETE,10/06/2017 17:48,16/06/2017 05:07,15/06/2017
ZA-00003055,ZAC0019498,10/06/2017 08:38,COMPLETE,14/06/2017 05:48,16/06/2017 23:04,21/06/2017
ZA-00003056,ZAC0011000,10/06/2017 09:06,COMPLETE,12/06/2017 01:53,14/06/2017 15:23,22/06/2017
ZA-00003057,ZAC0003206,10/06/2017 21:22,COMPLETE,15/06/2017 17:07,22/06/2017 03:42,20/06/2017
ZA-00003058,ZAC0005755,10/06/2017 20:17,COMPLETE,11/06/2017 05:59,12/06/2017 02:59,15/06/2017
ZA-00003059,ZAC0017028,10/06/2017 15:38,COMPLETE,13/06/2017 17:32,16/06/2017 19:47,17/06/2017
ZA-00003060,ZAC0001041,10/06/2017 16:46,COMPLETE,12/06/2017 06:56,17/06/2017 08:46,19/06/2017
ZA-00003061,ZAC0006311,10/06/2017 08:44,COMPLETE,11/06/2017 14:58,14/06/2017 06:22,14/06/2017
ZA-00003062,ZAC0003795,10/06/2017 08:08,COMPLETE,11/06/2017 19:15,13/06/2017 23:54,15/06/2017
ZA-00003063,ZAC0022236,10/06/2017 06:33,COMPLETE,13/06/2017 05:30,14/06/2017 07:17,16/06/2017
ZA-00003064,ZAC0018754,10/06/2017 18:44,COMPLETE,13/06/2017 19:07,19/06/2017 22:21,16/06/2017
ZA-00003065,ZAC0019721,10/06/2017 09:59,COMPLETE,15/06/2017 21:39,18/06/2017 16:46,20/06/2017
ZA-00003066,ZAC0006337,10/06/2017 21:33,DISPATCHED,12/06/2017 02:26,,19/06/2017
ZA-00003067,ZAC0011160,10/06/2017 12:05,COMPLETE,11/06/2017 06:00,18/06/2017 17:03,21/06/2017
ZA-00003068,ZAC0010769,10/06/2017 11:25,COMPLETE,14/06/2017 04:18,16/06/2017 16:02,24/06/2017
ZA-00003069,ZAC0020668,10/06/2017 13:54,CANCELLED,,,
ZA-00003070,ZAC0013749,10/06/2017 08:33,COMPLETE,17/06/2017 04:37,18/06/2017 01:44,21/06/2017
ZA-00003071,ZAC0013678,10/06/2017 12:57,COMPLETE,11/06/2017 12:21,24/06/2017 16:25,16/06/2017
ZA-00003072,ZAC0001533,10/06/2017 19:53,COMPLETE,11/06/2017 23:12,12/06/2017 06:09,18/06/2017
ZA-00003073,ZAC0013808,10/06/2017 19:48,DISPATCHED,11/06/2017 10:43,,21/06/2017
ZA-00003074,ZAC0004915,10/06/2017 16:42,COMPLETE,12/06/2017 00:40,19/06/2017 01:38,19/06/2017
ZA-00003075,ZAC0009981,11/06/2017 07:46,COMPLETE,15/06/2017 12:16,21/06/2017 04:16,20/06/2017
ZA-00003076,ZAC0012093,11/06/2017 10:58,COMPLETE,15/06/2017 02:31,18/06/2017 04:37,18/06/2017
ZA-00003077,ZAC0010447,11/06/2017 18:28,COMPLETE,17/06/2017 04:30,21/06/2017 05:25,20/06/2017
ZA-00003078,ZAC0012614,11/06/2017 14:35,COMPLETE,12/06/2017 00:01,14/06/2017 09:00,19/06/2017
ZA-00003079,ZAC0009583,11/06/2017 09:52,COMPLETE,12/06/2017 06:32,27/06/2017 08:35,16/06/2017
ZA-00003080,ZAC0016782,11/06/2017 14:55,COMPLETE,14/06/2017 08:38,19/06/2017 09:37,21/06/2017
ZA-00003081,ZAC0010678,11/06/2017 17:39,COMPLETE,13/06/2017 02:24,17/06/2017 14:24,18/06/2017
ZA-00003082,ZAC0022619,11/06/2017 14:35,COMPLETE,17/06/2017 01:35,22/06/2017 21:32,22/06/2017
ZA-00003083,ZAC0015357,11/06/2017 22:53,COMPLETE,13/06/2017 21:10,20/06/2017 03:52,16/06/2017
ZA-00003084,ZAC0006435,11/06/2017 13:19,CANCELLED,,,
ZA-00003085,ZAC0019933,11/06/2017 20:13,DISPATCHED,12/06/2017 20:01,,17/06/2017
ZA-00003086,ZAC0021016,11/06/2017 17:03,COMPLETE,12/06/2017 02:49,18/06/2017 07:57,15/06/2017
ZA-00003087,ZAC0005379,11/06/2017 08:26,COMPLETE,12/06/2017 22:48,18/06/2017 09:02,15/06/2017
ZA-00003088,ZAC0002537,11/06/2017 14:45,RETURNED,13/06/2017 21:06,16/06/2017 13:31,20/06/2017
ZA-00003089,ZAC0023635,11/06/2017 22:59,COMPLETE,12/06/2017 21:25,15/06/2017 15:30,16/06/2017
ZA-00003090,ZAC0013121,11/06/2017 08:32,COMPLETE,13/06/2017 07:43,17/06/2017 05:14,17/06/2017
ZA-00003091,ZAC0001124,11/06/2017 15:16,COMPLETE,12/06/2017 23:35,14/06/2017 08:25,16/06/2017
ZA-00003092,ZAC0008675,11/06/2017 11:24,COMPLETE,13/06/2017 11:51,15/06/2017 06:43,18/06/2017
ZA-00003093,ZAC0019359,11/06/2017 16:02,COMPLETE,12/06/2017 21:28,16/06/2017 00:51,17/06/2017
ZA-00003094,ZAC0021931,11/06/2017 10:57,COMPLETE,15/06/2017 01:51,18/06/2017 13:33,20/06/2017
ZA-00003095,ZAC0018362,11/06/2017 17:56,COMPLETE,15/06/2017 03:00,20/06/2017 11:44,22/06/2017
ZA-00003096,ZAC0001121,11/06/2017 10:37,COMPLETE,12/06/2017 15:24,21/06/2017 13:14,16/06/2017
ZA-00003097,ZAC0015737,11/06/2017 10:26,COMPLETE,12/06/2017 04:54,13/06/2017 15:49,16/06/2017
ZA-00003098,ZAC0022672,11/06/2017 22:06,COMPLETE,16/06/2017 03:51,19/06/2017 11:27,21/06/2017
ZA-00003099,ZAC0015388,11/06/2017 20:01,PENDING,,,
ZA-00003100,ZAC0004137,11/06/2017 08:17,COMPLETE,15/06/2017 13:27,18/06/2017 03:01,25/06/2017
ZA-00003101,ZAC0021746,11/06/2017 20:44,COMPLETE,14/06/2017 11:23,17/06/2017 20:47,19/06/2017
ZA-00003102,ZAC0013405,11/06/2017 17:06,COMPLETE,13/06/2017 13:26,16/06/2017 14:53,17/06/2017
ZA-00003103,ZAC0000701,11/06/2017 19:07,COMPLETE,12/06/2017 06:11,15/06/2017 14:30,17/06/2017
ZA-00003104,ZAC0022593,11/06/2017 08:21,COMPLETE,14/06/2017 22:47,19/06/2017 18:10,19/06/2017
ZA-00003105,ZAC0005585,11/06/2017 16:42,COMPLETE,12/06/2017 10:07,15/06/2017 18:53,16/06/2017
ZA-00003106,ZAC0013839,11/06/2017 17:48,COMPLETE,12/06/2017 11:43,18/06/2017 13:49,16/06/2017
ZA-00003107,ZAC0013420,12/06/2017 09:20,COMPLETE,12/06/2017 17:07,15/06/2017 15:51,16/06/2017
ZA-00003108,ZAC0023955,12/06/2017 11:31,COMPLETE,13/06/2017 13:03,14/06/2017 03:49,17/06/2017
ZA-00003109,ZAC0016781,12/06/2017 06:29,COMPLETE,13/06/2017 15:08,20/06/2017 18:27,23/06/2017
ZA-00003110,ZAC0000231,12/06/2017 15:24,COMPLETE,18/06/2017 09:56,21/06/2017 06:14,22/06/2017
ZA-00003111,ZAC0017788,12/06/2017 09:39,COMPLETE,13/06/2017 23:10,15/06/2017 19:22,16/06/2017
ZA-00003112,ZAC0021400,12/06/2017 06:41,COMPLETE,16/06/2017 06:10,21/06/2017 13:41,21/06/2017
ZA-00003113,ZAC0006748,12/06/2017 10:12,COMPLETE,14/06/2017 23:51,20/06/2017 02:05,17/06/2017
ZA-00003114,ZAC0012933,12/06/2017 16:39,COMPLETE,15/06/2017 12:53,16/06/2017 20:07,22/06/2017
ZA-00003115,ZAC0012956,12/06/2017 06:01,COMPLETE,16/06/2017 05:11,16/06/2017 22:11,21/06/2017
ZA-00003116,ZAC0009075,12/06/2017 15:11,COMPLETE,14/06/2017 05:15,18/06/2017 05:25,17/06/2017
ZA-00003117,ZAC0021482,12/06/2017 15:46,COMPLETE,13/06/2017 22:44,18/06/2017 21:25,17/06/2017
ZA-00003118,ZAC0022563,12/06/2017 06:39,COMPLETE,12/06/2017 18:07,15/06/2017 16:13,17/06/2017
ZA-00003119,ZAC0001096,12/06/2017 13:23,COMPLETE,15/06/2017 00:27,20/06/2017 01:50,19/06/2017
ZA-00003120,ZAC0021108,12/06/2017 22:10,COMPLETE,14/06/2017 22:47,26/06/2017 08:57,17/06/2017
ZA-00003121,ZAC0002182,12/06/2017 07:20,COMPLETE,12/06/2017 22:43,20/06/2017 01:17,19/06/2017
ZA-00003122,ZAC0005092,12/06/2017 15:32,COMPLETE,15/06/2017 17:51,18/06/2017 16:47,25/06/2017
ZA-00003123,ZAC0012743,12/06/2017 17:25,COMPLETE,14/06/2017 13:23,19/06/2017 18:01,21/06/2017
ZA-00003124,ZAC0015915,12/06/2017 21:07,COMPLETE,17/06/2017 22:59,25/06/2017 00:51,24/06/2017
ZA-00003125,ZAC0004469,12/06/2017 11:15,COMPLETE,17/06/2017 00:25,19/06/2017 20:10,20/06/2017
ZA-00003126,ZAC0007830,12/06/2017 20:05,COMPLETE,16/06/2017 16:31,20/06/2017 17:31,19/06/2017
ZA-00003127,ZAC0009895,12/06/2017 06:07,DISPATCHED,12/06/2017 10:29,,22/06/2017
ZA-00003128,ZAC0011472,12/06/2017 14:01,COMPLETE,13/06/2017 07:23,19/06/2017 14:59,16/06/2017
ZA-00003129,ZAC0003442,12/06/2017 12:10,COMPLETE,15/06/2017 08:46,19/06/2017 04:29,25/06/2017
ZA-00003130,ZAC0000597,12/06/2017 17:47,DISPATCHED,14/06/2017 13:31,,19/06/2017
ZA-00003131,ZAC0005050,12/06/2017 12:43,COMPLETE,13/06/2017 19:54,14/06/2017 10:21,20/06/2017
ZA-00003132,ZAC0016452,12/06/2017 13:26,COMPLETE,15/06/2017 18:48,17/06/2017 04:46,22/06/2017
ZA-00003133,ZAC0015474,13/06/2017 20:10,PENDING,,,
ZA-00003134,ZAC0013075,13/06/2017 16:37,COMPLETE,15/06/2017 15:14,17/06/2017 23:38,19/06/2017
ZA-00003135,ZAC0000431,13/06/2017 21:11,COMPLETE,16/06/2017 14:12,25/06/2017 19:43,20/06/2017
ZA-00003136,ZAC0017349,13/06/2017 15:17,COMPLETE,16/06/2017 06:56,21/06/2017 00:57,21/06/2017
ZA-00003137,ZAC0020777,13/06/2017 12:22,CANCELLED,,,
ZA-00003138,ZAC0006005,13/06/2017 22:56,COMPLETE,17/06/2017 11:29,22/06/2017 09:15,21/06/2017
ZA-00003139,ZAC0017105,13/06/2017 12:57,COMPLETE,13/06/2017 18:02,14/06/2017 22:20,16/06/2017
ZA-00003140,ZAC0000300,13/06/2017 16:14,PENDING,,,
ZA-00003141,ZAC0011186,13/06/2017 08:59,COMPLETE,15/06/2017 21:05,17/06/2017 05:53,19/06/2017
ZA-00003142,ZAC0005917,13/06/2017 13:16,COMPLETE,14/06/2017 22:55,18/06/2017 22:44,18/06/2017
ZA-00003143,ZAC0013313,13/06/2017 10:09,COMPLETE,16/06/2017 09:13,17/06/2017 04:26,26/06/2017
ZA-00003144,ZAC0000580,13/06/2017 07:27,COMPLETE,15/06/2017 01:45,17/06/2017 20:15,18/06/2017
ZA-00003145,ZAC0009815,13/06/2017 09:59,COMPLETE,15/06/2017 05:23,20/06/2017 07:16,18/06/2017
ZA-00003146,ZAC0012490,13/06/2017 07:09,COMPLETE,14/06/2017 07:32,24/06/2017 19:42,19/06/2017
ZA-00003147,ZAC0000759,13/06/2017 14:37,COMPLETE,14/06/2017 12:29,17/06/2017 18:31,19/06/2017
ZA-00003148,ZAC0017134,13/06/2017 10:36,COMPLETE,16/06/2017 11:39,22/06/2017 10:54,20/06/2017
ZA-00003149,ZAC0015381,13/06/2017 19:05,COMPLETE,15/06/2017 19:27,22/06/2017 19:53,19/06/2017
ZA-00003150,ZAC0002324,13/06/2017 09:49,COMPLETE,14/06/2017 10:03,15/06/2017 05:13,19/06/2017
ZA-00003151,ZAC0002804,13/06/2017 10:44,COMPLETE,13/06/2017 16:17,14/06/2017 18:28,18/06/2017
ZA-00003152,ZAC0017310,13/06/2017 17:59,COMPLETE,16/06/2017 01:24,20/06/2017 05:39,21/06/2017
ZA-00003153,ZAC0002418,13/06/2017 15:51,COMPLETE,16/06/2017 05:00,18/06/2017 12:06,26/06/2017
ZA-00003154,ZAC0002334,13/06/2017 07:10,COMPLETE,14/06/2017 08:25,21/06/2017 23:18,19/06/2017
ZA-00003155,ZAC0023327,13/06/2017 06:26,COMPLETE,13/06/2017 21:51,17/06/2017 01:08,18/06/2017
ZA-00003156,ZAC0010006,13/06/2017 19:37,COMPLETE,17/06/2017 12:21,28/06/2017 03:02,21/06/2017
ZA-00003157,ZAC0008079,13/06/2017 22:19,COMPLETE,14/06/2017 11:25,23/06/2017 00:06,18/06/2017
ZA-00003158,ZAC0011844,13/06/2017 09:16,CANCELLED,,,
ZA-00003159,ZAC0002347,13/06/2017 10:28,DISPATCHED,15/06/2017 13:54,,19/06/2017
ZA-00003160,ZAC0005481,13/06/2017 09:21,DISPATCHED,15/06/2017 12:44,,19/06/2017
ZA-00003161,ZAC0010333,13/06/2017 21:17,PENDING,,,
ZA-00003162,ZAC0010723,13/06/2017 18:06,COMPLETE,19/06/2017 03:44,23/06/2017 21:44,22/06/2017
ZA-00003163,ZAC0005954,13/06/2017 14:27,DISPATCHED,16/06/2017 06:07,,19/06/2017
ZA-00003164,ZAC0008142,13/06/2017 17:21,COMPLETE,17/06/2017 01:32,20/06/2017 02:45,20/06/2017
ZA-00003165,ZAC0016368,13/06/2017 15:47,COMPLETE,14/06/2017 16:43,19/06/2017 13:30,18/06/2017
ZA-00003166,ZAC0003282,13/06/2017 15:18,COMPLETE,15/06/2017 11:51,21/06/2017 03:09,20/06/2017
ZA-00003167,ZAC0002053,14/06/2017 12:36,COMPLETE,15/06/2017 08:42,28/06/2017 23:56,22/06/2017
ZA-00003168,ZAC0001607,14/06/2017 13:10,COMPLETE,15/06/2017 04:42,22/06/2017 12:57,18/06/2017
ZA-00003169,ZAC0010037,14/06/2017 12:56,COMPLETE,18/06/2017 06:59,22/06/2017 06:33,25/06/2017
ZA-00003170,ZAC0023479,14/06/2017 21:06,COMPLETE,15/06/2017 14:38,24/06/2017 06:09,18/06/2017
ZA-00003171,ZAC0004127,14/06/2017 14:26,COMPLETE,16/06/2017 03:23,19/06/2017 14:04,20/06/2017
ZA-00003172,ZAC0006812,14/06/2017 06:07,COMPLETE,14/06/2017 20:08,17/06/2017 18:52,18/06/2017
ZA-00003173,ZAC0004639,14/06/2017 09:21,COMPLETE,15/06/2017 19:38,20/06/2017 03:55,22/06/2017
ZA-00003174,ZAC0016398,14/06/2017 20:16,RETURNED,17/06/2017 20:10,24/06/2017 01:40,21/06/2017
ZA-00003175,ZAC0019141,14/06/2017 11:50,COMPLETE,16/06/2017 08:51,21/06/2017 23:05,26/06/2017
ZA-00003176,ZAC0010076,14/06/2017 20:03,COMPLETE,15/06/2017 22:43,18/06/2017 01:48,22/06/2017
ZA-00003177,ZAC0001743,14/06/2017 16:15,COMPLETE,15/06/2017 15:31,18/06/2017 17:47,20/06/2017
ZA-00003178,ZAC0017039,14/06/2017 13:32,COMPLETE,17/06/2017 08:18,24/06/2017 01:14,22/06/2017
ZA-00003179,ZAC0006859,14/06/2017 19:13,COMPLETE,15/06/2017 14:29,19/06/2017 00:53,22/06/2017
