ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt
ZA-00003981,ZAC0005642,07/07/2017 22:39,COMPLETE,08/07/2017 07:24,16/07/2017 07:41,15/07/2017
ZA-00003982,ZAC0022985,07/07/2017 13:43,COMPLETE,09/07/2017 21:42,15/07/2017 20:53,13/07/2017
ZA-00003983,ZAC0002302,07/07/2017 14:51,COMPLETE,09/07/2017 14:24,16/07/2017 08:51,12/07/2017
ZA-00003984,ZAC0016587,07/07/2017 12:49,COMPLETE,10/07/2017 01:48,12/07/2017 06:15,17/07/2017
ZA-00003985,ZAC0015254,07/07/2017 09:34,COMPLETE,13/07/2017 09:11,15/07/2017 11:00,16/07/2017
ZA-00003986,ZAC0008156,07/07/2017 20:36,COMPLETE,10/07/2017 07:05,17/07/2017 07:52,15/07/2017
ZA-00003987,ZAC0005933,07/07/2017 21:49,COMPLETE,09/07/2017 14:24,15/07/2017 22:19,12/07/2017
ZA-00003988,ZAC0003834,07/07/2017 14:00,COMPLETE,10/07/2017 16:19,23/07/2017 00:09,15/07/2017
ZA-00003989,ZAC0022939,07/07/2017 11:04,COMPLETE,09/07/2017 22:06,11/07/2017 10:53,12/07/2017
ZA-00003990,ZAC0023680,07/07/2017 22:23,COMPLETE,10/07/2017 00:44,14/07/2017 03:41,14/07/2017
ZA-00003991,ZAC0022813,07/07/2017 18:00,COMPLETE,11/07/2017 12:46,14/07/2017 04:34,15/07/2017
ZA-00003992,ZAC0011047,07/07/2017 09:04,COMPLETE,09/07/2017 12:22,12/07/2017 13:31,12/07/2017
ZA-00003993,ZAC0014846,07/07/2017 16:00,COMPLETE,09/07/2017 08:11,22/07/2017 18:16,14/07/2017
ZA-00003994,ZAC0008878,07/07/2017 12:31,COMPLETE,09/07/2017 20:44,18/07/2017 22:29,16/07/2017
ZA-00003995,ZAC0007650,07/07/2017 06:16,PENDING,,,
ZA-00003996,ZAC0008112,07/07/2017 22:34,COMPLETE,08/07/2017 18:03,15/07/2017 14:34,12/07/2017
ZA-00003997,ZAC0008731,07/07/2017 15:49,COMPLETE,08/07/2017 19:39,12/07/2017 02:39,11/07/2017
ZA-00003998,ZAC0011660,07/07/2017 10:00,COMPLETE,11/07/2017 16:55,15/07/2017 11:42,18/07/2017
ZA-00003999,ZAC0020303,07/07/2017 09:40,COMPLETE,08/07/2017 00:53,10/07/2017 18:54,12/07/2017
ZA-00004000,ZAC0017360,07/07/2017 21:23,COMPLETE,09/07/2017 05:58,12/07/2017 22:08,13/07/2017
ZA-00004001,ZAC0003738,07/07/2017 10:27,COMPLETE,08/07/2017 18:03,10/07/2017 02:20,11/07/2017
ZA-00004002,ZAC0020933,07/07/2017 16:17,COMPLETE,10/07/2017 00:43,14/07/2017 17:06,14/07/2017
ZA-00004003,ZAC0001608,07/07/2017 20:29,COMPLETE,08/07/2017 21:43,16/07/2017 13:40,11/07/2017
ZA-00004004,ZAC0021999,07/07/2017 07:14,COMPLETE,11/07/2017 06:32,16/07/2017 18:59,18/07/2017
ZA-00004005,ZAC0001621,07/07/2017 19:39,COMPLETE,10/07/2017 17:41,12/07/2017 10:18,13/07/2017
ZA-00004006,ZAC0003476,07/07/2017 19:32,COMPLETE,08/07/2017 10:57,23/07/2017 00:16,13/07/2017
ZA-00004007,ZAC0017297,07/07/2017 12:10,COMPLETE,13/07/2017 01:50,16/07/2017 13:29,16/07/2017
ZA-00004008,ZAC0014747,07/07/2017 13:25,COMPLETE,09/07/2017 11:41,18/07/2017 10:56,14/07/2017
ZA-00004009,ZAC0004992,07/07/2017 06:46,COMPLETE,08/07/2017 19:48,13/07/2017 00:39,13/07/2017
ZA-00004010,ZAC0008268,07/07/2017 13:20,COMPLETE,09/07/2017 12:27,13/07/2017 02:27,16/07/2017
ZA-00004011,ZAC0001734,07/07/2017 16:26,COMPLETE,08/07/2017 21:16,14/07/2017 14:22,13/07/2017
ZA-00004012,ZAC0001778,07/07/2017 17:55,COMPLETE,10/07/2017 00:28,18/07/2017 08:43,15/07/2017
ZA-00004013,ZAC0020559,07/07/2017 15:02,COMPLETE,09/07/2017 11:31,13/07/2017 11:11,14/07/2017
ZA-00004014,ZAC0018933,07/07/2017 22:11,COMPLETE,11/07/2017 03:33,16/07/2017 11:28,16/07/2017
ZA-00004015,ZAC0022357,07/07/2017 16:50,COMPLETE,10/07/2017 23:33,15/07/2017 14:22,13/07/2017
ZA-00004016,ZAC0008684,07/07/2017 11:16,COMPLETE,10/07/2017 10:00,16/07/2017 00:02,20/07/2017
ZA-00004017,ZAC0015572,08/07/2017 17:06,COMPLETE,09/07/2017 01:20,12/07/2017 18:45,12/07/2017
ZA-00004018,ZAC0021226,08/07/2017 13:11,COMPLETE,13/07/2017 14:25,20/07/2017 02:18,17/07/2017
ZA-00004019,ZAC0008416,08/07/2017 19:26,COMPLETE,10/07/2017 23:34,12/07/2017 04:47,15/07/2017
ZA-00004020,ZAC0006020,08/07/2017 18:53,DISPATCHED,12/07/2017 21:09,,17/07/2017
ZA-00004021,ZAC0023673,08/07/2017 10:50,COMPLETE,09/07/2017 20:21,12/07/2017 20:42,14/07/2017
ZA-00004022,ZAC0013476,08/07/2017 19:59,RETURNED,10/07/2017 17:23,15/07/2017 06:13,14/07/2017
ZA-00004023,ZAC0006125,08/07/2017 20:13,DISPATCHED,11/07/2017 04:52,,14/07/2017
ZA-00004024,ZAC0019757,08/07/2017 14:50,COMPLETE,11/07/2017 02:09,17/07/2017 12:57,16/07/2017
ZA-00004025,ZAC0008332,08/07/2017 07:01,COMPLETE,08/07/2017 21:46,13/07/2017 22:33,18/07/2017
ZA-00004026,ZAC0007026,08/07/2017 09:38,COMPLETE,09/07/2017 01:55,11/07/2017 06:37,14/07/2017
ZA-00004027,ZAC0004660,08/07/2017 12:27,COMPLETE,10/07/2017 23:18,16/07/2017 05:48,13/07/2017
ZA-00004028,ZAC0013024,08/07/2017 12:49,COMPLETE,10/07/2017 14:06,14/07/2017 01:45,17/07/2017
ZA-00004029,ZAC0019951,08/07/2017 17:09,COMPLETE,10/07/2017 10:10,12/07/2017 07:42,14/07/2017
ZA-00004030,ZAC0003442,08/07/2017 19:43,COMPLETE,13/07/2017 09:40,14/07/2017 12:54,16/07/2017
ZA-00004031,ZAC0019946,08/07/2017 21:46,COMPLETE,11/07/2017 21:59,22/07/2017 14:07,15/07/2017
ZA-00004032,ZAC0015367,08/07/2017 18:37,COMPLETE,09/07/2017 13:27,24/07/2017 01:05,14/07/2017
ZA-00004033,ZAC0007680,08/07/2017 19:32,COMPLETE,10/07/2017 11:38,12/07/2017 08:08,14/07/2017
ZA-00004034,ZAC0010509,08/07/2017 18:51,COMPLETE,12/07/2017 06:31,15/07/2017 05:09,15/07/2017
ZA-00004035,ZAC0023115,08/07/2017 21:41,COMPLETE,12/07/2017 05:02,18/07/2017 07:53,17/07/2017
ZA-00004036,ZAC0015499,08/07/2017 14:56,COMPLETE,09/07/2017 23:19,14/07/2017 12:54,14/07/2017
ZA-00004037,ZAC0022485,08/07/2017 22:25,COMPLETE,11/07/2017 08:04,12/07/2017 21:33,15/07/2017
ZA-00004038,ZAC0002267,08/07/2017 09:53,COMPLETE,10/07/2017 00:27,13/07/2017 21:05,15/07/2017
ZA-00004039,ZAC0014321,08/07/2017 08:01,COMPLETE,11/07/2017 07:09,16/07/2017 00:34,14/07/2017
ZA-00004040,ZAC0016930,08/07/2017 18:06,COMPLETE,09/07/2017 10:43,17/07/2017 01:08,14/07/2017
ZA-00004041,ZAC0023903,08/07/2017 11:05,COMPLETE,09/07/2017 16:11,10/07/2017 03:14,16/07/2017
ZA-00004042,ZAC0018717,08/07/2017 10:50,COMPLETE,10/07/2017 11:05,11/07/2017 16:37,15/07/2017
ZA-00004043,ZAC0011095,08/07/2017 06:42,COMPLETE,11/07/2017 00:21,27/07/2017 05:32,15/07/2017
ZA-00004044,ZAC0011486,08/07/2017 10:52,COMPLETE,09/07/2017 14:30,10/07/2017 10:10,12/07/2017
ZA-00004045,ZAC0006754,08/07/2017 12:59,COMPLETE,09/07/2017 12:41,10/07/2017 21:25,12/07/2017
ZA-00004046,ZAC0019878,08/07/2017 11:04,COMPLETE,09/07/2017 11:04,13/07/2017 08:59,13/07/2017
ZA-00004047,ZAC0008528,08/07/2017 17:31,COMPLETE,11/07/2017 00:05,13/07/2017 09:43,16/07/2017
ZA-00004048,ZAC0021390,08/07/2017 12:06,COMPLETE,10/07/2017 20:26,12/07/2017 13:55,13/07/2017
ZA-00004049,ZAC0010964,08/07/2017 06:20,COMPLETE,08/07/2017 19:41,15/07/2017 15:00,15/07/2017
ZA-00004050,ZAC0022604,08/07/2017 22:32,COMPLETE,09/07/2017 19:28,17/07/2017 07:02,12/07/2017
ZA-00004051,ZAC0006958,08/07/2017 16:08,COMPLETE,09/07/2017 06:40,11/07/2017 08:28,16/07/2017
ZA-00004052,ZAC0008277,08/07/2017 16:49,COMPLETE,12/07/2017 00:14,14/07/2017 15:35,16/07/2017
ZA-00004053,ZAC0012664,09/07/2017 15:10,COMPLETE,11/07/2017 01:11,16/07/2017 16:28,16/07/2017
ZA-00004054,ZAC0015290,09/07/2017 12:19,COMPLETE,11/07/2017 09:43,18/07/2017 07:37,18/07/2017
ZA-00004055,ZAC0018642,09/07/2017 06:44,COMPLETE,09/07/2017 19:43,13/07/2017 08:52,14/07/2017
ZA-00004056,ZAC0022619,09/07/2017 14:30,COMPLETE,10/07/2017 22:43,14/07/2017 00:52,13/07/2017
ZA-00004057,ZAC0016068,09/07/2017 21:51,COMPLETE,11/07/2017 00:26,13/07/2017 14:11,16/07/2017
ZA-00004058,ZAC0003087,09/07/2017 07:57,COMPLETE,12/07/2017 08:09,18/07/2017 14:34,17/07/2017
ZA-00004059,ZAC0012454,09/07/2017 18:56,PENDING,,,
ZA-00004060,ZAC0016061,09/07/2017 22:52,COMPLETE,13/07/2017 06:33,16/07/2017 09:14,17/07/2017
ZA-00004061,ZAC0019020,09/07/2017 13:58,COMPLETE,10/07/2017 05:25,11/07/2017 03:38,13/07/2017
ZA-00004062,ZAC0014919,09/07/2017 11:30,COMPLETE,11/07/2017 16:15,16/07/2017 20:51,15/07/2017
ZA-00004063,ZAC0004581,09/07/2017 19:34,COMPLETE,12/07/2017 09:34,15/07/2017 07:37,16/07/2017
ZA-00004064,ZAC0005429,09/07/2017 12:48,COMPLETE,11/07/2017 00:42,14/07/2017 20:19,14/07/2017
ZA-00004065,ZAC0012585,09/07/2017 14:31,COMPLETE,10/07/2017 14:05,16/07/2017 08:59,15/07/2017
ZA-00004066,ZAC0022780,09/07/2017 18:05,COMPLETE,11/07/2017 05:54,12/07/2017 17:46,16/07/2017
ZA-00004067,ZAC0012816,09/07/2017 08:36,COMPLETE,11/07/2017 16:48,16/07/2017 23:01,15/07/2017
ZA-00004068,ZAC0013637,09/07/2017 17:05,COMPLETE,11/07/2017 10:25,11/07/2017 19:29,18/07/2017
ZA-00004069,ZAC0021810,09/07/2017 20:34,COMPLETE,11/07/2017 13:17,16/07/2017 03:36,14/07/2017
ZA-00004070,ZAC0014658,09/07/2017 17:18,COMPLETE,10/07/2017 19:06,14/07/2017 03:55,17/07/2017
ZA-00004071,ZAC0001181,09/07/2017 11:05,COMPLETE,14/07/2017 23:14,15/07/2017 14:18,21/07/2017
ZA-00004072,ZAC0003921,09/07/2017 20:02,COMPLETE,11/07/2017 12:20,19/07/2017 10:12,14/07/2017
ZA-00004073,ZAC0011783,09/07/2017 13:45,COMPLETE,11/07/2017 12:23,13/07/2017 19:28,14/07/2017
ZA-00004074,ZAC0013601,09/07/2017 20:02,COMPLETE,14/07/2017 18:07,21/07/2017 09:33,18/07/2017
ZA-00004075,ZAC0006950,09/07/2017 13:23,COMPLETE,12/07/2017 09:39,19/07/2017 04:18,16/07/2017
ZA-00004076,ZAC0016764,09/07/2017 22:55,COMPLETE,12/07/2017 02:29,18/07/2017 22:19,16/07/2017
ZA-00004077,ZAC0015986,09/07/2017 20:22,COMPLETE,11/07/2017 10:31,16/07/2017 23:31,16/07/2017
ZA-00004078,ZAC0006387,09/07/2017 21:10,COMPLETE,11/07/2017 18:12,16/07/2017 20:33,15/07/2017
ZA-00004079,ZAC0007258,09/07/2017 12:58,COMPLETE,12/07/2017 15:11,18/07/2017 23:27,15/07/2017
ZA-00004080,ZAC0023335,09/07/2017 07:33,COMPLETE,12/07/2017 14:21,18/07/2017 19:46,16/07/2017
ZA-00004081,ZAC0007436,09/07/2017 07:08,COMPLETE,10/07/2017 20:35,14/07/2017 22:33,17/07/2017
ZA-00004082,ZAC0013496,09/07/2017 08:21,COMPLETE,10/07/2017 14:58,15/07/2017 16:40,14/07/2017
ZA-00004083,ZAC0004798,09/07/2017 19:56,COMPLETE,10/07/2017 02:09,14/07/2017 11:10,13/07/2017
ZA-00004084,ZAC0000908,09/07/2017 10:49,COMPLETE,11/07/2017 05:31,15/07/2017 17:31,15/07/2017
ZA-00004085,ZAC0002408,09/07/2017 16:47,COMPLETE,12/07/2017 03:48,13/07/2017 23:34,17/07/2017
ZA-00004086,ZAC0002798,09/07/2017 14:17,COMPLETE,10/07/2017 18:27,13/07/2017 04:24,14/07/2017
ZA-00004087,ZAC0007789,09/07/2017 16:18,COMPLETE,10/07/2017 22:01,17/07/2017 20:37,17/07/2017
ZA-00004088,ZAC0000900,10/07/2017 10:48,COMPLETE,12/07/2017 05:26,15/07/2017 08:32,15/07/2017
ZA-00004089,ZAC0001978,10/07/2017 18:18,COMPLETE,11/07/2017 07:22,23/07/2017 01:07,18/07/2017
ZA-00004090,ZAC0016197,10/07/2017 10:10,COMPLETE,12/07/2017 00:52,15/07/2017 03:45,17/07/2017
ZA-00004091,ZAC0019478,10/07/2017 20:06,COMPLETE,13/07/2017 06:57,18/07/2017 17:41,23/07/2017
ZA-00004092,ZAC0011737,10/07/2017 16:39,COMPLETE,11/07/2017 15:21,16/07/2017 01:21,14/07/2017
ZA-00004093,ZAC0009234,10/07/2017 19:03,COMPLETE,11/07/2017 23:21,16/07/2017 16:26,16/07/2017
ZA-00004094,ZAC0000586,10/07/2017 07:44,COMPLETE,11/07/2017 01:45,19/07/2017 23:11,18/07/2017
ZA-00004095,ZAC0007251,10/07/2017 21:18,COMPLETE,12/07/2017 16:43,14/07/2017 19:50,17/07/2017
ZA-00004096,ZAC0012262,10/07/2017 10:25,COMPLETE,13/07/2017 17:54,15/07/2017 11:55,16/07/2017
ZA-00004097,ZAC0007292,10/07/2017 10:27,CANCELLED,,,
ZA-00004098,ZAC0007355,10/07/2017 21:41,COMPLETE,11/07/2017 11:37,21/07/2017 06:15,15/07/2017
ZA-00004099,ZAC0012000,10/07/2017 13:02,COMPLETE,14/07/2017 00:37,19/07/2017 08:48,21/07/2017
ZA-00004100,ZAC0019928,10/07/2017 20:33,COMPLETE,13/07/2017 14:37,24/07/2017 06:43,17/07/2017
ZA-00004101,ZAC0022807,10/07/2017 14:34,COMPLETE,12/07/2017 19:05,20/07/2017 18:47,17/07/2017
ZA-00004102,ZAC0021177,10/07/2017 14:33,COMPLETE,12/07/2017 11:01,19/07/2017 13:23,19/07/2017
ZA-00004103,ZAC0006486,10/07/2017 07:56,COMPLETE,11/07/2017 22:49,14/07/2017 14:22,14/07/2017
ZA-00004104,ZAC0017913,10/07/2017 09:34,COMPLETE,16/07/2017 10:58,19/07/2017 06:43,26/07/2017
ZA-00004105,ZAC0015531,10/07/2017 16:32,COMPLETE,12/07/2017 04:57,14/07/2017 09:06,19/07/2017
ZA-00004106,ZAC0019186,10/07/2017 10:23,COMPLETE,15/07/2017 23:34,21/07/2017 04:26,20/07/2017
ZA-00004107,ZAC0017007,10/07/2017 08:17,COMPLETE,11/07/2017 06:17,16/07/2017 06:22,15/07/2017
ZA-00004108,ZAC0000274,10/07/2017 14:48,DISPATCHED,10/07/2017 22:49,,14/07/2017
ZA-00004109,ZAC0022722,10/07/2017 18:32,COMPLETE,12/07/2017 17:17,14/07/2017 09:32,19/07/2017
ZA-00004110,ZAC0002248,10/07/2017 09:55,COMPLETE,12/07/2017 08:04,17/07/2017 13:03,17/07/2017
ZA-00004111,ZAC0005784,10/07/2017 12:17,COMPLETE,14/07/2017 02:21,27/07/2017 00:36,18/07/2017
ZA-00004112,ZAC0018004,10/07/2017 19:34,COMPLETE,11/07/2017 04:05,13/07/2017 00:26,16/07/2017
ZA-00004113,ZAC0014215,10/07/2017 11:01,COMPLETE,12/07/2017 09:16,16/07/2017 04:29,22/07/2017
ZA-00004114,ZAC0014243,10/07/2017 16:13,COMPLETE,12/07/2017 06:22,18/07/2017 16:26,16/07/2017
ZA-00004115,ZAC0011371,10/07/2017 15:07,COMPLETE,13/07/2017 02:13,14/07/2017 08:51,16/07/2017
ZA-00004116,ZAC0000280,10/07/2017 22:04,COMPLETE,11/07/2017 21:19,15/07/2017 18:25,15/07/2017
ZA-00004117,ZAC0004024,10/07/2017 12:57,COMPLETE,13/07/2017 10:01,14/07/2017 18:16,20/07/2017
ZA-00004118,ZAC0017833,10/07/2017 10:39,COMPLETE,13/07/2017 04:06,15/07/2017 06:07,16/07/2017
ZA-00004119,ZAC0004022,10/07/2017 20:00,COMPLETE,10/07/2017 22:26,12/07/2017 06:14,15/07/2017
ZA-00004120,ZAC0018427,10/07/2017 08:17,COMPLETE,12/07/2017 22:30,14/07/2017 22:13,19/07/2017
ZA-00004121,ZAC0007493,10/07/2017 17:58,COMPLETE,13/07/2017 02:39,14/07/2017 09:58,16/07/2017
ZA-00004122,ZAC0011973,10/07/2017 10:33,COMPLETE,16/07/2017 17:44,22/07/2017 15:12,20/07/2017
ZA-00004123,ZAC0016184,10/07/2017 13:24,COMPLETE,12/07/2017 22:12,22/07/2017 02:43,17/07/2017
ZA-00004124,ZAC0007172,10/07/2017 07:54,COMPLETE,12/07/2017 02:58,16/07/2017 15:03,15/07/2017
ZA-00004125,ZAC0011701,10/07/2017 14:51,COMPLETE,14/07/2017 14:55,21/07/2017 15:15,24/07/2017
ZA-00004126,ZAC0000535,10/07/2017 18:29,COMPLETE,11/07/2017 06:18,14/07/2017 06:10,18/07/2017
ZA-00004127,ZAC0007348,10/07/2017 06:43,COMPLETE,11/07/2017 00:31,13/07/2017 05:12,14/07/2017
ZA-00004128,ZAC0004217,10/07/2017 19:56,COMPLETE,11/07/2017 16:05,16/07/2017 23:44,14/07/2017
ZA-00004129,ZAC0002129,10/07/2017 14:01,COMPLETE,12/07/2017 08:47,30/07/2017 10:23,16/07/2017
ZA-00004130,ZAC0018350,11/07/2017 18:38,COMPLETE,14/07/2017 19:36,21/07/2017 23:22,17/07/2017
ZA-00004131,ZAC0005946,11/07/2017 12:55,COMPLETE,14/07/2017 13:36,19/07/2017 21:23,18/07/2017
ZA-00004132,ZAC0018767,11/07/2017 13:46,RETURNED,15/07/2017 09:28,20/07/2017 10:39,22/07/2017
ZA-00004133,ZAC0013510,11/07/2017 07:48,COMPLETE,14/07/2017 01:49,19/07/2017 12:40,24/07/2017
ZA-00004134,ZAC0013631,11/07/2017 12:44,COMPLETE,17/07/2017 03:10,22/07/2017 15:38,21/07/2017
ZA-00004135,ZAC0015542,11/07/2017 18:09,COMPLETE,12/07/2017 14:04,16/07/2017 17:53,16/07/2017
ZA-00004136,ZAC0019160,11/07/2017 08:34,COMPLETE,15/07/2017 20:35,21/07/2017 13:32,18/07/2017
ZA-00004137,ZAC0002888,11/07/2017 13:30,COMPLETE,13/07/2017 02:02,20/07/2017 11:23,17/07/2017
ZA-00004138,ZAC0011499,11/07/2017 09:43,CANCELLED,,,
ZA-00004139,ZAC0008526,11/07/2017 18:05,CANCELLED,,,
ZA-00004140,ZAC0004763,11/07/2017 12:19,COMPLETE,13/07/2017 03:21,22/07/2017 06:20,20/07/2017
ZA-00004141,ZAC0001830,11/07/2017 20:27,COMPLETE,15/07/2017 23:39,22/07/2017 23:50,22/07/2017
ZA-00004142,ZAC0022068,11/07/2017 19:58,COMPLETE,14/07/2017 23:09,20/07/2017 17:52,17/07/2017
ZA-00004143,ZAC0010087,11/07/2017 16:02,COMPLETE,16/07/2017 20:18,18/07/2017 07:49,26/07/2017
ZA-00004144,ZAC0004087,11/07/2017 09:18,COMPLETE,12/07/2017 19:42,17/07/2017 23:23,16/07/2017
ZA-00004145,ZAC0005315,11/07/2017 10:34,COMPLETE,12/07/2017 07:07,14/07/2017 00:31,16/07/2017
ZA-00004146,ZAC0016325,11/07/2017 19:15,COMPLETE,12/07/2017 01:44,14/07/2017 23:05,17/07/2017
ZA-00004147,ZAC0020465,11/07/2017 22:28,COMPLETE,12/07/2017 02:05,15/07/2017 03:49,17/07/2017
ZA-00004148,ZAC0021728,11/07/2017 15:50,COMPLETE,13/07/2017 18:56,21/07/2017 10:51,16/07/2017
ZA-00004149,ZAC0005004,11/07/2017 15:38,COMPLETE,12/07/2017 20:51,16/07/2017 02:28,17/07/2017
ZA-00004150,ZAC0014695,11/07/2017 18:50,COMPLETE,14/07/2017 04:44,16/07/2017 12:45,19/07/2017
ZA-00004151,ZAC0005801,11/07/2017 12:04,COMPLETE,12/07/2017 12:38,26/07/2017 13:53,16/07/2017
ZA-00004152,ZAC0017875,11/07/2017 13:55,DISPATCHED,13/07/2017 02:59,,17/07/2017
ZA-00004153,ZAC0006250,11/07/2017 19:00,COMPLETE,12/07/2017 06:32,15/07/2017 04:16,15/07/2017
ZA-00004154,ZAC0003159,11/07/2017 18:30,COMPLETE,13/07/2017 19:47,17/07/2017 16:52,20/07/2017
ZA-00004155,ZAC0010045,11/07/2017 12:23,COMPLETE,14/07/2017 18:26,20/07/2017 18:34,18/07/2017
ZA-00004156,ZAC0009302,11/07/2017 09:41,COMPLETE,12/07/2017 17:36,22/07/2017 11:16,16/07/2017
ZA-00004157,ZAC0019738,11/07/2017 18:13,COMPLETE,17/07/2017 04:37,21/07/2017 01:05,21/07/2017
ZA-00004158,ZAC0009116,11/07/2017 19:50,COMPLETE,12/07/2017 05:29,14/07/2017 23:35,17/07/2017
ZA-00004159,ZAC0000546,11/07/2017 21:16,COMPLETE,12/07/2017 02:26,16/07/2017 10:38,19/07/2017
ZA-00004160,ZAC0006585,11/07/2017 10:32,COMPLETE,15/07/2017 02:19,25/07/2017 02:11,20/07/2017
ZA-00004161,ZAC0001880,11/07/2017 14:33,COMPLETE,12/07/2017 20:19,20/07/2017 10:01,19/07/2017
ZA-00004162,ZAC0014355,11/07/2017 16:25,COMPLETE,13/07/2017 21:35,20/07/2017 02:35,20/07/2017
ZA-00004163,ZAC0009401,11/07/2017 16:39,COMPLETE,14/07/2017 15:44,20/07/2017 04:27,18/07/2017
ZA-00004164,ZAC0007773,11/07/2017 14:49,COMPLETE,13/07/2017 14:50,17/07/2017 21:27,18/07/2017
ZA-00004165,ZAC0012490,11/07/2017 13:46,CANCELLED,,,
ZA-00004166,ZAC0016097,11/07/2017 18:01,COMPLETE,12/07/2017 15:37,17/07/2017 20:55,15/07/2017
ZA-00004167,ZAC0011128,11/07/2017 21:37,DISPATCHED,14/07/2017 02:43,,17/07/2017
ZA-00004168,ZAC0014592,11/07/2017 07:12,COMPLETE,12/07/2017 20:26,28/07/2017 02:12,19/07/2017
ZA-00004169,ZAC0011196,11/07/2017 18:44,COMPLETE,17/07/2017 19:20,22/07/2017 13:15,24/07/2017
ZA-00004170,ZAC0023037,11/07/2017 06:18,COMPLETE,14/07/2017 00:42,14/07/2017 16:51,17/07/2017
ZA-00004171,ZAC0010812,11/07/2017 09:18,COMPLETE,14/07/2017 20:22,15/07/2017 16:08,18/07/2017
ZA-00004172,ZAC0021495,11/07/2017 09:42,COMPLETE,12/07/2017 22:10,18/07/2017 00:57,16/07/2017
ZA-00004173,ZAC0023737,11/07/2017 08:11,COMPLETE,12/07/2017 12:40,13/07/2017 08:53,17/07/2017
ZA-00004174,ZAC0020724,11/07/2017 06:54,COMPLETE,14/07/2017 02:17,20/07/2017 16:39,19/07/2017
ZA-00004175,ZAC0017243,12/07/2017 16:20,COMPLETE,15/07/2017 20:52,18/07/2017 15:10,19/07/2017
ZA-00004176,ZAC0003279,12/07/2017 18:53,COMPLETE,14/07/2017 04:44,16/07/2017 03:29,18/07/2017
ZA-00004177,ZAC0018665,12/07/2017 06:15,COMPLETE,12/07/2017 20:37,16/07/2017 12:41,16/07/2017
ZA-00004178,ZAC0007583,12/07/2017 12:33,COMPLETE,12/07/2017 20:36,13/07/2017 22:52,19/07/2017
ZA-00004179,ZAC0022536,12/07/2017 10:36,COMPLETE,13/07/2017 09:53,27/07/2017 08:03,17/07/2017
ZA-00004180,ZAC0017052,12/07/2017 16:07,COMPLETE,14/07/2017 08:30,15/07/2017 23:16,19/07/2017
ZA-00004181,ZAC0011014,12/07/2017 14:44,COMPLETE,13/07/2017 01:11,17/07/2017 04:54,20/07/2017
ZA-00004182,ZAC0016863,12/07/2017 08:18,COMPLETE,16/07/2017 09:28,19/07/2017 15:17,20/07/2017
ZA-00004183,ZAC0012372,12/07/2017 18:36,COMPLETE,13/07/2017 11:20,19/07/2017 20:48,20/07/2017
ZA-00004184,ZAC0003999,12/07/2017 10:56,COMPLETE,16/07/2017 04:10,17/07/2017 12:39,21/07/2017
ZA-00004185,ZAC0018707,12/07/2017 14:49,COMPLETE,14/07/2017 23:07,20/07/2017 01:17,17/07/2017
ZA-00004186,ZAC0010396,12/07/2017 12:59,COMPLETE,14/07/2017 06:59,16/07/2017 09:34,18/07/2017
ZA-00004187,ZAC0019759,12/07/2017 21:15,COMPLETE,13/07/2017 08:05,17/07/2017 20:20,17/07/2017
ZA-00004188,ZAC0005871,12/07/2017 19:06,COMPLETE,15/07/2017 05:27,17/07/2017 19:19,20/07/2017
ZA-00004189,ZAC0000752,12/07/2017 19:12,COMPLETE,14/07/2017 22:00,16/07/2017 21:47,19/07/2017
ZA-00004190,ZAC0012820,12/07/2017 12:11,COMPLETE,13/07/2017 06:57,17/07/2017 16:46,20/07/2017
ZA-00004191,ZAC0002820,12/07/2017 19:39,COMPLETE,14/07/2017 07:34,17/07/2017 16:26,18/07/2017
ZA-00004192,ZAC0012117,12/07/2017 19:09,COMPLETE,13/07/2017 18:52,17/07/2017 14:20,18/07/2017
ZA-00004193,ZAC0006654,12/07/2017 15:56,COMPLETE,13/07/2017 08:30,21/07/2017 09:13,16/07/2017
ZA-00004194,ZAC0005073,12/07/2017 21:08,COMPLETE,14/07/2017 10:38,19/07/2017 19:07,18/07/2017
ZA-00004195,ZAC0002789,12/07/2017 22:21,COMPLETE,14/07/2017 19:24,15/07/2017 07:52,18/07/2017
ZA-00004196,ZAC0008587,12/07/2017 13:44,COMPLETE,17/07/2017 10:24,30/07/2017 22:22,22/07/2017
ZA-00004197,ZAC0014816,12/07/2017 18:48,COMPLETE,17/07/2017 19:33,20/07/2017 04:07,20/07/2017
ZA-00004198,ZAC0014597,12/07/2017 17:16,COMPLETE,14/07/2017 04:59,21/07/2017 14:29,19/07/2017
ZA-00004199,ZAC0012291,12/07/2017 15:01,COMPLETE,13/07/2017 03:48,13/07/2017 23:37,17/07/2017
ZA-00004200,ZAC0010454,12/07/2017 22:40,COMPLETE,15/07/2017 04:12,21/07/2017 18:37,18/07/2017
ZA-00004201,ZAC0001439,12/07/2017 13:37,COMPLETE,14/07/2017 03:56,15/07/2017 18:22,19/07/2017
ZA-00004202,ZAC0014214,12/07/2017 17:48,COMPLETE,17/07/2017 06:07,21/07/2017 05:22,21/07/2017
ZA-00004203,ZAC0003966,12/07/2017 14:32,COMPLETE,14/07/2017 11:43,21/07/2017 07:49,24/07/2017
ZA-00004204,ZAC0020407,12/07/2017 09:31,COMPLETE,18/07/2017 19:11,21/07/2017 03:22,25/07/2017
