ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt
ZA-00000710,ZAC0019953,14/03/2017 14:25,COMPLETE,17/03/2017 20:40,19/03/2017 14:21,20/03/2017
ZA-00000711,ZAC0005833,14/03/2017 11:23,COMPLETE,18/03/2017 10:41,21/03/2017 02:53,22/03/2017
ZA-00000712,ZAC0007695,14/03/2017 07:40,COMPLETE,14/03/2017 08:03,18/03/2017 13:19,17/03/2017
ZA-00000713,ZAC0023637,14/03/2017 13:18,COMPLETE,19/03/2017 11:18,01/04/2017 22:36,26/03/2017
ZA-00000714,ZAC0009347,14/03/2017 12:44,COMPLETE,15/03/2017 07:25,16/03/2017 13:40,22/03/2017
ZA-00000715,ZAC0009622,14/03/2017 17:01,COMPLETE,18/03/2017 02:53,20/03/2017 08:26,22/03/2017
ZA-00000716,ZAC0013986,14/03/2017 22:17,COMPLETE,15/03/2017 02:39,21/03/2017 21:07,22/03/2017
ZA-00000717,ZAC0018559,14/03/2017 22:03,PENDING,,,
ZA-00000718,ZAC0005575,14/03/2017 13:25,COMPLETE,15/03/2017 03:34,21/03/2017 03:25,25/03/2017
ZA-00000719,ZAC0002862,14/03/2017 18:47,COMPLETE,19/03/2017 22:36,21/03/2017 08:21,23/03/2017
ZA-00000720,ZAC0010437,15/03/2017 19:53,COMPLETE,19/03/2017 13:49,24/03/2017 21:09,26/03/2017
ZA-00000721,ZAC0011165,15/03/2017 07:36,CANCELLED,,,
ZA-00000722,ZAC0003285,15/03/2017 21:49,COMPLETE,20/03/2017 10:20,23/03/2017 18:31,24/03/2017
ZA-00000723,ZAC0011578,15/03/2017 20:06,COMPLETE,18/03/2017 18:54,21/03/2017 03:21,25/03/2017
ZA-00000724,ZAC0014735,15/03/2017 16:26,COMPLETE,16/03/2017 22:26,19/03/2017 04:35,21/03/2017
ZA-00000725,ZAC0001830,15/03/2017 20:28,COMPLETE,18/03/2017 12:34,24/03/2017 13:44,22/03/2017
ZA-00000726,ZAC0018694,15/03/2017 20:31,COMPLETE,16/03/2017 09:00,22/03/2017 13:34,20/03/2017
ZA-00000727,ZAC0017316,15/03/2017 22:58,COMPLETE,18/03/2017 08:54,20/03/2017 05:19,23/03/2017
ZA-00000728,ZAC0012430,15/03/2017 22:24,COMPLETE,19/03/2017 08:37,21/03/2017 21:00,23/03/2017
ZA-00000729,ZAC0017945,15/03/2017 14:43,COMPLETE,16/03/2017 00:57,19/03/2017 22:23,26/03/2017
ZA-00000730,ZAC0015412,15/03/2017 19:29,COMPLETE,16/03/2017 23:39,24/03/2017 12:57,20/03/2017
ZA-00000731,ZAC0011068,15/03/2017 09:50,DISPATCHED,15/03/2017 19:20,,19/03/2017
ZA-00000732,ZAC0018387,15/03/2017 06:05,CANCELLED,,,
ZA-00000733,ZAC0006889,16/03/2017 22:29,COMPLETE,17/03/2017 22:37,23/03/2017 08:03,21/03/2017
ZA-00000734,ZAC0011530,16/03/2017 06:53,COMPLETE,18/03/2017 10:02,20/03/2017 04:19,22/03/2017
ZA-00000735,ZAC0009842,16/03/2017 21:28,COMPLETE,20/03/2017 19:05,25/03/2017 22:01,24/03/2017
ZA-00000736,ZAC0010603,16/03/2017 13:52,COMPLETE,17/03/2017 10:11,18/03/2017 08:44,22/03/2017
ZA-00000737,ZAC0008147,16/03/2017 10:05,COMPLETE,17/03/2017 01:22,23/03/2017 04:37,21/03/2017
ZA-00000738,ZAC0016496,16/03/2017 10:40,COMPLETE,16/03/2017 19:41,19/03/2017 23:47,21/03/2017
ZA-00000739,ZAC0008481,16/03/2017 15:32,COMPLETE,22/03/2017 07:13,26/03/2017 16:47,27/03/2017
ZA-00000740,ZAC0005795,16/03/2017 11:11,COMPLETE,17/03/2017 13:05,19/03/2017 09:13,21/03/2017
ZA-00000741,ZAC0006947,16/03/2017 13:04,DISPATCHED,21/03/2017 05:52,,26/03/2017
ZA-00000742,ZAC0008686,16/03/2017 17:14,COMPLETE,17/03/2017 18:15,23/03/2017 14:24,22/03/2017
ZA-00000743,ZAC0000795,16/03/2017 22:47,COMPLETE,19/03/2017 12:58,24/03/2017 11:09,26/03/2017
ZA-00000744,ZAC0010162,16/03/2017 16:48,COMPLETE,17/03/2017 05:09,22/03/2017 15:24,20/03/2017
ZA-00000745,ZAC0016281,16/03/2017 12:10,CANCELLED,,,
ZA-00000746,ZAC0015453,16/03/2017 12:15,COMPLETE,20/03/2017 04:55,23/03/2017 22:23,25/03/2017
ZA-00000747,ZAC0014391,16/03/2017 18:33,COMPLETE,18/03/2017 18:03,26/03/2017 07:36,23/03/2017
ZA-00000748,ZAC0007869,16/03/2017 17:56,COMPLETE,19/03/2017 11:47,25/03/2017 02:35,23/03/2017
ZA-00000749,ZAC0002191,16/03/2017 17:39,COMPLETE,19/03/2017 10:09,20/03/2017 16:06,23/03/2017
ZA-00000750,ZAC0015788,16/03/2017 19:54,COMPLETE,19/03/2017 00:42,26/03/2017 09:34,24/03/2017
ZA-00000751,ZAC0003505,17/03/2017 18:59,COMPLETE,18/03/2017 23:27,24/03/2017 23:53,25/03/2017
ZA-00000752,ZAC0012190,17/03/2017 14:43,COMPLETE,19/03/2017 03:13,23/03/2017 23:34,24/03/2017
ZA-00000753,ZAC0004346,17/03/2017 14:58,COMPLETE,19/03/2017 05:59,21/03/2017 19:51,22/03/2017
ZA-00000754,ZAC0013299,17/03/2017 08:38,COMPLETE,18/03/2017 10:20,19/03/2017 16:37,28/03/2017
ZA-00000755,ZAC0017649,17/03/2017 11:58,COMPLETE,20/03/2017 03:23,01/04/2017 18:40,24/03/2017
ZA-00000756,ZAC0022461,17/03/2017 22:04,COMPLETE,22/03/2017 02:29,27/03/2017 03:17,27/03/2017
ZA-00000757,ZAC0001472,17/03/2017 13:46,COMPLETE,20/03/2017 18:46,27/03/2017 09:48,27/03/2017
ZA-00000758,ZAC0004651,17/03/2017 19:46,COMPLETE,22/03/2017 23:12,28/03/2017 07:18,26/03/2017
ZA-00000759,ZAC0023296,17/03/2017 09:53,COMPLETE,18/03/2017 23:57,20/03/2017 09:32,23/03/2017
ZA-00000760,ZAC0021507,17/03/2017 09:05,COMPLETE,18/03/2017 00:55,25/03/2017 08:59,23/03/2017
ZA-00000761,ZAC0022655,17/03/2017 13:51,COMPLETE,18/03/2017 18:58,20/03/2017 08:48,23/03/2017
ZA-00000762,ZAC0016706,17/03/2017 13:02,COMPLETE,19/03/2017 03:43,27/03/2017 23:09,22/03/2017
ZA-00000763,ZAC0020512,17/03/2017 11:29,COMPLETE,19/03/2017 16:48,23/03/2017 12:13,23/03/2017
ZA-00000764,ZAC0011956,17/03/2017 11:21,COMPLETE,18/03/2017 16:14,21/03/2017 13:07,21/03/2017
ZA-00000765,ZAC0007997,17/03/2017 09:30,COMPLETE,18/03/2017 22:31,24/03/2017 08:15,22/03/2017
ZA-00000766,ZAC0006946,17/03/2017 12:10,COMPLETE,19/03/2017 19:40,26/03/2017 09:02,29/03/2017
ZA-00000767,ZAC0013797,17/03/2017 22:57,COMPLETE,23/03/2017 14:32,27/03/2017 01:48,27/03/2017
ZA-00000768,ZAC0012144,17/03/2017 18:06,COMPLETE,22/03/2017 07:51,24/03/2017 02:21,25/03/2017
ZA-00000769,ZAC0014339,17/03/2017 16:08,COMPLETE,19/03/2017 03:17,19/03/2017 21:33,29/03/2017
ZA-00000770,ZAC0001837,17/03/2017 13:43,COMPLETE,19/03/2017 01:04,22/03/2017 17:15,26/03/2017
ZA-00000771,ZAC0010726,17/03/2017 14:02,COMPLETE,19/03/2017 17:58,23/03/2017 02:22,24/03/2017
ZA-00000772,ZAC0023381,18/03/2017 21:41,COMPLETE,20/03/2017 08:56,22/03/2017 08:25,24/03/2017
ZA-00000773,ZAC0007903,18/03/2017 20:57,COMPLETE,20/03/2017 14:06,21/03/2017 04:55,25/03/2017
ZA-00000774,ZAC0017707,18/03/2017 13:40,COMPLETE,20/03/2017 17:13,21/03/2017 22:15,23/03/2017
ZA-00000775,ZAC0017748,18/03/2017 08:03,COMPLETE,19/03/2017 08:39,23/03/2017 09:32,23/03/2017
ZA-00000776,ZAC0013089,18/03/2017 06:59,COMPLETE,20/03/2017 04:36,23/03/2017 20:56,24/03/2017
ZA-00000777,ZAC0004612,18/03/2017 20:14,COMPLETE,23/03/2017 20:37,30/03/2017 08:59,27/03/2017
ZA-00000778,ZAC0009993,18/03/2017 20:43,COMPLETE,22/03/2017 18:56,25/03/2017 21:34,25/03/2017
ZA-00000779,ZAC0020060,18/03/2017 10:46,COMPLETE,19/03/2017 13:11,22/03/2017 08:48,24/03/2017
ZA-00000780,ZAC0008770,18/03/2017 12:52,COMPLETE,20/03/2017 21:08,22/03/2017 03:16,23/03/2017
ZA-00000781,ZAC0005944,18/03/2017 06:23,COMPLETE,20/03/2017 10:18,22/03/2017 03:40,30/03/2017
ZA-00000782,ZAC0014054,18/03/2017 12:10,COMPLETE,19/03/2017 09:40,19/03/2017 22:08,22/03/2017
ZA-00000783,ZAC0003043,18/03/2017 11:13,CANCELLED,,,
ZA-00000784,ZAC0017699,18/03/2017 22:18,COMPLETE,19/03/2017 19:38,22/03/2017 07:59,24/03/2017
ZA-00000785,ZAC0008878,18/03/2017 09:51,COMPLETE,19/03/2017 14:44,23/03/2017 09:18,26/03/2017
ZA-00000786,ZAC0022008,18/03/2017 18:58,COMPLETE,21/03/2017 05:00,25/03/2017 00:51,24/03/2017
ZA-00000787,ZAC0008911,18/03/2017 18:28,COMPLETE,20/03/2017 08:30,22/03/2017 01:04,24/03/2017
ZA-00000788,ZAC0003770,18/03/2017 11:06,COMPLETE,19/03/2017 09:21,20/03/2017 21:00,22/03/2017
ZA-00000789,ZAC0003961,18/03/2017 11:31,COMPLETE,21/03/2017 14:39,26/03/2017 13:10,24/03/2017
ZA-00000790,ZAC0005934,18/03/2017 19:56,COMPLETE,21/03/2017 01:48,30/03/2017 06:27,25/03/2017
ZA-00000791,ZAC0019367,18/03/2017 17:07,COMPLETE,22/03/2017 14:04,23/03/2017 16:43,25/03/2017
ZA-00000792,ZAC0000404,18/03/2017 10:57,COMPLETE,19/03/2017 01:35,21/03/2017 09:55,23/03/2017
ZA-00000793,ZAC0014041,18/03/2017 17:21,PENDING,,,
ZA-00000794,ZAC0014427,18/03/2017 14:38,COMPLETE,21/03/2017 11:48,24/03/2017 23:23,31/03/2017
ZA-00000795,ZAC0008749,18/03/2017 14:40,COMPLETE,26/03/2017 00:02,27/03/2017 10:28,02/04/2017
ZA-00000796,ZAC0015185,18/03/2017 13:52,COMPLETE,20/03/2017 22:24,24/03/2017 17:23,23/03/2017
ZA-00000797,ZAC0000250,18/03/2017 22:41,COMPLETE,20/03/2017 12:29,22/03/2017 04:33,24/03/2017
ZA-00000798,ZAC0012038,19/03/2017 08:13,COMPLETE,21/03/2017 22:35,26/03/2017 22:38,28/03/2017
ZA-00000799,ZAC0023877,19/03/2017 17:44,COMPLETE,20/03/2017 16:18,23/03/2017 16:37,25/03/2017
ZA-00000800,ZAC0010527,19/03/2017 13:31,COMPLETE,27/03/2017 00:25,01/04/2017 13:46,31/03/2017
ZA-00000801,ZAC0019402,19/03/2017 09:02,COMPLETE,20/03/2017 12:30,23/03/2017 13:17,24/03/2017
ZA-00000802,ZAC0021809,19/03/2017 15:55,COMPLETE,21/03/2017 15:01,25/03/2017 06:02,26/03/2017
ZA-00000803,ZAC0021655,19/03/2017 11:07,COMPLETE,20/03/2017 11:27,26/03/2017 10:31,24/03/2017
ZA-00000804,ZAC0018202,19/03/2017 07:13,COMPLETE,19/03/2017 22:50,22/03/2017 02:25,24/03/2017
ZA-00000805,ZAC0016234,19/03/2017 15:50,COMPLETE,21/03/2017 17:31,27/03/2017 09:17,25/03/2017
ZA-00000806,ZAC0006333,19/03/2017 18:55,COMPLETE,23/03/2017 02:37,25/03/2017 01:43,28/03/2017
ZA-00000807,ZAC0003938,19/03/2017 15:44,COMPLETE,22/03/2017 05:44,24/03/2017 20:31,27/03/2017
ZA-00000808,ZAC0007051,19/03/2017 22:14,COMPLETE,22/03/2017 16:42,24/03/2017 19:51,26/03/2017
ZA-00000809,ZAC0002173,19/03/2017 20:36,COMPLETE,20/03/2017 15:02,22/03/2017 05:02,25/03/2017
ZA-00000810,ZAC0010773,19/03/2017 09:54,COMPLETE,21/03/2017 03:17,25/03/2017 22:18,26/03/2017
ZA-00000811,ZAC0021890,19/03/2017 11:31,COMPLETE,23/03/2017 06:52,27/03/2017 02:26,26/03/2017
ZA-00000812,ZAC0007389,19/03/2017 07:00,COMPLETE,25/03/2017 10:46,26/03/2017 19:05,28/03/2017
ZA-00000813,ZAC0020180,19/03/2017 08:14,COMPLETE,20/03/2017 12:35,25/03/2017 13:32,25/03/2017
ZA-00000814,ZAC0008827,19/03/2017 21:55,DISPATCHED,20/03/2017 16:27,,25/03/2017
ZA-00000815,ZAC0014430,19/03/2017 10:57,COMPLETE,21/03/2017 08:04,28/03/2017 05:35,25/03/2017
ZA-00000816,ZAC0001346,19/03/2017 10:13,COMPLETE,20/03/2017 20:41,31/03/2017 07:33,24/03/2017
ZA-00000817,ZAC0017432,19/03/2017 14:15,COMPLETE,20/03/2017 18:01,24/03/2017 16:44,24/03/2017
ZA-00000818,ZAC0021243,20/03/2017 10:31,COMPLETE,21/03/2017 23:51,26/03/2017 01:49,25/03/2017
ZA-00000819,ZAC0010478,20/03/2017 15:34,COMPLETE,22/03/2017 21:23,24/03/2017 10:46,27/03/2017
ZA-00000820,ZAC0014380,20/03/2017 14:51,COMPLETE,20/03/2017 22:12,21/03/2017 05:09,27/03/2017
ZA-00000821,ZAC0003016,20/03/2017 18:55,DISPATCHED,22/03/2017 09:22,,26/03/2017
ZA-00000822,ZAC0018246,20/03/2017 22:22,COMPLETE,23/03/2017 05:47,28/03/2017 02:35,26/03/2017
ZA-00000823,ZAC0000998,20/03/2017 16:51,COMPLETE,24/03/2017 02:33,28/03/2017 06:02,29/03/2017
ZA-00000824,ZAC0021382,20/03/2017 06:18,DISPATCHED,25/03/2017 04:12,,01/04/2017
ZA-00000825,ZAC0009175,20/03/2017 09:38,COMPLETE,21/03/2017 00:22,27/03/2017 08:17,25/03/2017
ZA-00000826,ZAC0006205,20/03/2017 08:14,COMPLETE,22/03/2017 01:41,26/03/2017 18:22,27/03/2017
ZA-00000827,ZAC0012388,20/03/2017 08:58,COMPLETE,23/03/2017 01:17,26/03/2017 07:27,27/03/2017
ZA-00000828,ZAC0021504,20/03/2017 14:42,COMPLETE,23/03/2017 00:00,26/03/2017 09:20,02/04/2017
ZA-00000829,ZAC0006066,20/03/2017 10:09,COMPLETE,20/03/2017 18:50,23/03/2017 01:15,27/03/2017
ZA-00000830,ZAC0012597,20/03/2017 07:41,COMPLETE,21/03/2017 10:19,23/03/2017 10:13,24/03/2017
ZA-00000831,ZAC0010031,20/03/2017 11:00,COMPLETE,21/03/2017 19:07,28/03/2017 15:27,26/03/2017
ZA-00000832,ZAC0001530,20/03/2017 12:51,COMPLETE,21/03/2017 17:05,30/03/2017 14:45,28/03/2017
ZA-00000833,ZAC0010406,21/03/2017 19:36,COMPLETE,23/03/2017 01:16,25/03/2017 05:01,26/03/2017
ZA-00000834,ZAC0023787,21/03/2017 12:46,COMPLETE,22/03/2017 00:12,24/03/2017 01:48,27/03/2017
ZA-00000835,ZAC0006260,21/03/2017 21:08,COMPLETE,24/03/2017 14:51,25/03/2017 21:34,29/03/2017
ZA-00000836,ZAC0003651,21/03/2017 21:20,COMPLETE,25/03/2017 11:03,28/03/2017 02:36,30/03/2017
ZA-00000837,ZAC0023369,21/03/2017 08:06,COMPLETE,22/03/2017 05:57,26/03/2017 00:59,29/03/2017
ZA-00000838,ZAC0006918,21/03/2017 21:15,COMPLETE,25/03/2017 02:29,27/03/2017 18:41,29/03/2017
ZA-00000839,ZAC0018305,21/03/2017 07:36,COMPLETE,23/03/2017 22:57,05/04/2017 04:28,26/03/2017
ZA-00000840,ZAC0018915,21/03/2017 08:49,COMPLETE,22/03/2017 15:01,23/03/2017 21:03,29/03/2017
ZA-00000841,ZAC0023456,21/03/2017 08:35,CANCELLED,,,
ZA-00000842,ZAC0021785,21/03/2017 06:56,COMPLETE,23/03/2017 01:03,26/03/2017 10:00,30/03/2017
ZA-00000843,ZAC0006401,21/03/2017 11:14,COMPLETE,23/03/2017 17:28,28/03/2017 07:16,26/03/2017
ZA-00000844,ZAC0000311,21/03/2017 10:53,COMPLETE,21/03/2017 19:23,28/03/2017 16:09,31/03/2017
ZA-00000845,ZAC0000282,21/03/2017 07:57,COMPLETE,24/03/2017 23:34,30/03/2017 22:59,29/03/2017
ZA-00000846,ZAC0015466,21/03/2017 06:14,COMPLETE,23/03/2017 15:52,26/03/2017 03:21,28/03/2017
ZA-00000847,ZAC0002690,22/03/2017 18:36,COMPLETE,25/03/2017 11:05,29/03/2017 00:30,29/03/2017
ZA-00000848,ZAC0010822,22/03/2017 08:59,COMPLETE,24/03/2017 08:11,28/03/2017 16:18,29/03/2017
ZA-00000849,ZAC0000956,22/03/2017 12:06,COMPLETE,24/03/2017 05:48,25/03/2017 18:48,27/03/2017
ZA-00000850,ZAC0007116,22/03/2017 12:53,COMPLETE,27/03/2017 06:23,29/03/2017 11:20,30/03/2017
ZA-00000851,ZAC0019660,22/03/2017 16:59,CANCELLED,,,
ZA-00000852,ZAC0017302,22/03/2017 19:54,COMPLETE,25/03/2017 23:36,03/04/2017 07:05,30/03/2017
ZA-00000853,ZAC0000371,22/03/2017 22:33,COMPLETE,25/03/2017 21:48,27/03/2017 23:20,29/03/2017
ZA-00000854,ZAC0015732,22/03/2017 08:09,COMPLETE,27/03/2017 01:20,29/03/2017 06:44,03/04/2017
ZA-00000855,ZAC0023392,22/03/2017 16:44,COMPLETE,24/03/2017 08:37,29/03/2017 04:40,29/03/2017
ZA-00000856,ZAC0002774,22/03/2017 14:24,COMPLETE,24/03/2017 07:06,29/03/2017 12:22,29/03/2017
ZA-00000857,ZAC0014358,22/03/2017 12:09,COMPLETE,23/03/2017 17:10,25/03/2017 04:33,27/03/2017
ZA-00000858,ZAC0008604,22/03/2017 06:24,COMPLETE,24/03/2017 11:34,25/03/2017 23:09,29/03/2017
ZA-00000859,ZAC0011242,22/03/2017 06:04,COMPLETE,24/03/2017 11:56,28/03/2017 17:52,31/03/2017
ZA-00000860,ZAC0014123,22/03/2017 09:08,COMPLETE,24/03/2017 09:08,27/03/2017 09:54,28/03/2017
ZA-00000861,ZAC0019264,22/03/2017 08:40,COMPLETE,23/03/2017 13:06,01/04/2017 20:28,26/03/2017
ZA-00000862,ZAC0015387,22/03/2017 21:27,COMPLETE,24/03/2017 10:52,29/03/2017 01:36,31/03/2017
ZA-00000863,ZAC0019654,22/03/2017 08:46,COMPLETE,24/03/2017 21:58,27/03/2017 22:45,28/03/2017
ZA-00000864,ZAC0019250,22/03/2017 17:20,COMPLETE,28/03/2017 14:44,04/04/2017 09:06,02/04/2017
ZA-00000865,ZAC0023058,22/03/2017 18:03,COMPLETE,24/03/2017 01:18,28/03/2017 15:29,28/03/2017
ZA-00000866,ZAC0017132,22/03/2017 15:47,COMPLETE,23/03/2017 10:44,24/03/2017 19:18,28/03/2017
ZA-00000867,ZAC0004735,22/03/2017 14:08,COMPLETE,24/03/2017 18:33,30/03/2017 08:31,28/03/2017
ZA-00000868,ZAC0015257,22/03/2017 12:16,COMPLETE,23/03/2017 23:32,29/03/2017 12:34,30/03/2017
ZA-00000869,ZAC0010037,22/03/2017 21:01,COMPLETE,25/03/2017 20:26,02/04/2017 11:17,30/03/2017
ZA-00000870,ZAC0019344,22/03/2017 10:15,COMPLETE,23/03/2017 09:03,24/03/2017 07:43,30/03/2017
ZA-00000871,ZAC0022294,22/03/2017 11:22,COMPLETE,24/03/2017 13:20,28/03/2017 15:52,28/03/2017
ZA-00000872,ZAC0018833,22/03/2017 10:39,COMPLETE,24/03/2017 23:21,27/03/2017 08:25,28/03/2017
ZA-00000873,ZAC0003314,22/03/2017 08:14,COMPLETE,23/03/2017 04:51,26/03/2017 08:12,28/03/2017
ZA-00000874,ZAC0014838,23/03/2017 14:16,DISPATCHED,25/03/2017 13:33,,30/03/2017
ZA-00000875,ZAC0007800,23/03/2017 21:58,PENDING,,,
ZA-00000876,ZAC0015116,23/03/2017 21:51,CANCELLED,,,
ZA-00000877,ZAC0019457,23/03/2017 18:21,COMPLETE,26/03/2017 18:40,28/03/2017 13:05,29/03/2017
ZA-00000878,ZAC0010026,23/03/2017 17:09,COMPLETE,24/03/2017 07:17,01/04/2017 15:07,27/03/2017
ZA-00000879,ZAC0008358,23/03/2017 21:50,COMPLETE,25/03/2017 07:00,03/04/2017 05:31,29/03/2017
ZA-00000880,ZAC0006050,23/03/2017 07:04,COMPLETE,23/03/2017 20:57,31/03/2017 01:08,30/03/2017
ZA-00000881,ZAC0006137,23/03/2017 11:36,COMPLETE,26/03/2017 08:05,02/04/2017 18:37,31/03/2017
ZA-00000882,ZAC0003110,23/03/2017 07:02,COMPLETE,28/03/2017 18:56,02/04/2017 20:27,02/04/2017
ZA-00000883,ZAC0001517,23/03/2017 08:23,COMPLETE,24/03/2017 16:28,28/03/2017 14:37,29/03/2017
ZA-00000884,ZAC0006580,23/03/2017 12:40,COMPLETE,25/03/2017 16:45,30/03/2017 12:18,01/04/2017
ZA-00000885,ZAC0009816,23/03/2017 20:41,COMPLETE,25/03/2017 19:38,31/03/2017 05:54,04/04/2017
ZA-00000886,ZAC0005041,23/03/2017 19:27,COMPLETE,25/03/2017 15:11,27/03/2017 08:11,29/03/2017
ZA-00000887,ZAC0013125,23/03/2017 18:33,COMPLETE,25/03/2017 17:54,31/03/2017 02:09,01/04/2017
ZA-00000888,ZAC0021605,23/03/2017 18:55,CANCELLED,,,
ZA-00000889,ZAC0008401,23/03/2017 13:28,COMPLETE,27/03/2017 12:45,29/03/2017 00:25,30/03/2017
ZA-00000890,ZAC0012280,23/03/2017 15:48,COMPLETE,24/03/2017 00:27,24/03/2017 17:55,27/03/2017
ZA-00000891,ZAC0010463,23/03/2017 22:48,COMPLETE,25/03/2017 10:10,29/03/2017 03:19,28/03/2017
ZA-00000892,ZAC0000026,23/03/2017 08:41,COMPLETE,24/03/2017 16:31,25/03/2017 17:18,29/03/2017
ZA-00000893,ZAC0017913,23/03/2017 06:15,CANCELLED,,,
ZA-00000894,ZAC0021867,23/03/2017 08:56,COMPLETE,25/03/2017 01:46,27/03/2017 23:37,30/03/2017
ZA-00000895,ZAC0006638,24/03/2017 16:19,COMPLETE,28/03/2017 01:09,29/03/2017 20:12,07/04/2017
ZA-00000896,ZAC0011670,24/03/2017 09:40,COMPLETE,25/03/2017 13:19,29/03/2017 10:47,01/04/2017
ZA-00000897,ZAC0020856,24/03/2017 11:53,COMPLETE,26/03/2017 10:53,27/03/2017 21:26,31/03/2017
ZA-00000898,ZAC0007191,24/03/2017 16:51,DISPATCHED,25/03/2017 09:28,,29/03/2017
ZA-00000899,ZAC0006198,24/03/2017 21:44,COMPLETE,26/03/2017 08:27,30/03/2017 04:12,02/04/2017
ZA-00000900,ZAC0003472,24/03/2017 07:30,COMPLETE,25/03/2017 20:26,27/03/2017 03:12,28/03/2017
ZA-00000901,ZAC0004655,24/03/2017 10:49,RETURNED,25/03/2017 02:08,27/03/2017 06:28,30/03/2017
ZA-00000902,ZAC0013935,24/03/2017 21:20,COMPLETE,27/03/2017 14:01,29/03/2017 19:56,03/04/2017
ZA-00000903,ZAC0014340,24/03/2017 18:10,COMPLETE,27/03/2017 05:27,28/03/2017 03:24,31/03/2017
ZA-00000904,ZAC0000877,24/03/2017 10:45,COMPLETE,24/03/2017 22:25,30/03/2017 19:08,03/04/2017
ZA-00000905,ZAC0022168,24/03/2017 19:13,CANCELLED,,,
ZA-00000906,ZAC0012538,24/03/2017 20:09,COMPLETE,26/03/2017 10:40,30/03/2017 12:38,05/04/2017
ZA-00000907,ZAC0006381,24/03/2017 09:58,COMPLETE,26/03/2017 18:09,31/03/2017 04:23,05/04/2017
ZA-00000908,ZAC0005509,24/03/2017 16:17,COMPLETE,25/03/2017 07:53,29/03/2017 12:53,30/03/2017
ZA-00000909,ZAC0014148,24/03/2017 13:08,COMPLETE,25/03/2017 22:24,30/03/2017 11:43,29/03/2017
ZA-00000910,ZAC0017884,24/03/2017 22:05,COMPLETE,27/03/2017 14:47,02/04/2017 22:11,31/03/2017
ZA-00000911,ZAC0020434,24/03/2017 21:39,COMPLETE,25/03/2017 17:09,29/03/2017 22:27,29/03/2017
ZA-00000912,ZAC0010807,24/03/2017 22:32,COMPLETE,26/03/2017 14:51,30/03/2017 21:15,29/03/2017
ZA-00000913,ZAC0008743,24/03/2017 10:31,COMPLETE,25/03/2017 04:57,25/03/2017 21:50,30/03/2017
ZA-00000914,ZAC0001712,24/03/2017 20:20,COMPLETE,25/03/2017 03:59,27/03/2017 23:54,30/03/2017
ZA-00000915,ZAC0020691,24/03/2017 12:32,COMPLETE,27/03/2017 06:37,07/04/2017 07:47,31/03/2017
ZA-00000916,ZAC0021349,24/03/2017 17:09,COMPLETE,25/03/2017 21:52,26/03/2017 21:02,30/03/2017
ZA-00000917,ZAC0003654,24/03/2017 16:11,CANCELLED,,,
ZA-00000918,ZAC0007207,24/03/2017 20:03,COMPLETE,26/03/2017 05:29,30/03/2017 21:19,31/03/2017
ZA-00000919,ZAC0014181,24/03/2017 12:33,COMPLETE,26/03/2017 06:06,27/03/2017 13:35,02/04/2017
ZA-00000920,ZAC0023928,24/03/2017 19:54,COMPLETE,27/03/2017 02:03,29/03/2017 12:23,03/04/2017
ZA-00000921,ZAC0019391,24/03/2017 14:26,COMPLETE,25/03/2017 04:15,01/04/2017 13:24,28/03/2017
ZA-00000922,ZAC0015220,24/03/2017 18:51,COMPLETE,29/03/2017 00:11,04/04/2017 04:57,05/04/2017
ZA-00000923,ZAC0012286,24/03/2017 17:33,COMPLETE,27/03/2017 22:07,05/04/2017 19:42,31/03/2017
ZA-00000924,ZAC0020669,24/03/2017 18:24,COMPLETE,25/03/2017 02:30,30/03/2017 00:08,01/04/2017
ZA-00000925,ZAC0002147,24/03/2017 15:15,COMPLETE,26/03/2017 19:40,31/03/2017 17:06,29/03/2017
ZA-00000926,ZAC0004742,24/03/2017 13:27,COMPLETE,25/03/2017 23:30,31/03/2017 06:00,01/04/2017
ZA-00000927,ZAC0004574,25/03/2017 09:30,COMPLETE,28/03/2017 11:11,31/03/2017 21:18,02/04/2017
ZA-00000928,ZAC0022251,25/03/2017 09:28,COMPLETE,26/03/2017 13:29,28/03/2017 23:27,31/03/2017
ZA-00000929,ZAC0017800,25/03/2017 20:27,COMPLETE,28/03/2017 10:50,02/04/2017 22:45,31/03/2017
ZA-00000930,ZAC0012937,25/03/2017 21:08,COMPLETE,29/03/2017 22:34,01/04/2017 21:18,01/04/2017
ZA-00000931,ZAC0012119,25/03/2017 18:00,COMPLETE,29/03/2017 22:04,02/04/2017 19:33,01/04/2017
ZA-00000932,ZAC0013223,25/03/2017 08:43,COMPLETE,25/03/2017 22:54,27/03/2017 18:13,29/03/2017
ZA-00000933,ZAC0012386,25/03/2017 20:30,COMPLETE,28/03/2017 10:56,31/03/2017 05:04,01/04/2017
ZA-00000934,ZAC0019216,25/03/2017 19:04,DISPATCHED,29/03/2017 03:08,,02/04/2017
ZA-00000935,ZAC0004149,25/03/2017 10:06,COMPLETE,29/03/2017 08:52,01/04/2017 16:42,01/04/2017
ZA-00000936,ZAC0000850,25/03/2017 08:50,COMPLETE,27/03/2017 16:44,02/04/2017 09:19,03/04/2017
ZA-00000937,ZAC0000337,25/03/2017 13:51,DISPATCHED,26/03/2017 11:55,,02/04/2017
