ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt,promo_code
ZA-00007980,ZAC0000373,05/10/2017 14:02,COMPLETE,05/10/2017 15:57,07/10/2017 07:10,10/10/2017,
ZA-00007981,ZAC0003372,05/10/2017 15:47,COMPLETE,05/10/2017 20:40,13/10/2017 13:31,10/10/2017,
ZA-00007982,ZAC0022416,05/10/2017 17:14,COMPLETE,07/10/2017 06:55,12/10/2017 14:52,11/10/2017,
ZA-00007983,ZAC0011030,05/10/2017 11:19,COMPLETE,08/10/2017 03:33,10/10/2017 09:05,12/10/2017,
ZA-00007984,ZAC0021761,05/10/2017 11:57,COMPLETE,07/10/2017 04:42,12/10/2017 08:28,12/10/2017,
ZA-00007985,ZAC0015153,05/10/2017 09:19,COMPLETE,06/10/2017 13:53,07/10/2017 05:15,10/10/2017,FLASH25
ZA-00007986,ZAC0018415,05/10/2017 12:24,COMPLETE,07/10/2017 11:30,08/10/2017 22:55,14/10/2017,
ZA-00007987,ZAC0021499,05/10/2017 08:06,COMPLETE,06/10/2017 05:25,12/10/2017 09:16,10/10/2017,
ZA-00007988,ZAC0003879,05/10/2017 13:23,COMPLETE,06/10/2017 07:01,08/10/2017 14:11,11/10/2017,
ZA-00007989,ZAC0023101,05/10/2017 13:32,COMPLETE,06/10/2017 14:36,14/10/2017 10:18,11/10/2017,
ZA-00007990,ZAC0019170,05/10/2017 15:51,COMPLETE,06/10/2017 06:52,11/10/2017 05:31,10/10/2017,
ZA-00007991,ZAC0009272,05/10/2017 16:30,CANCELLED,,,,
ZA-00007992,ZAC0018333,05/10/2017 18:11,COMPLETE,06/10/2017 13:57,10/10/2017 01:43,11/10/2017,
ZA-00007993,ZAC0000066,05/10/2017 17:45,COMPLETE,06/10/2017 11:06,08/10/2017 15:27,11/10/2017,LOYAL5
ZA-00007994,ZAC0003722,05/10/2017 06:28,COMPLETE,05/10/2017 17:30,10/10/2017 13:40,10/10/2017,
ZA-00007995,ZAC0005343,05/10/2017 22:32,COMPLETE,06/10/2017 13:15,12/10/2017 02:26,11/10/2017,FREESHIP
ZA-00007996,ZAC0006999,05/10/2017 19:20,COMPLETE,07/10/2017 10:06,10/10/2017 03:31,12/10/2017,
ZA-00007997,ZAC0017052,05/10/2017 21:39,COMPLETE,07/10/2017 23:21,12/10/2017 12:57,12/10/2017,FLASH25
ZA-00007998,ZAC0006872,05/10/2017 14:48,RETURNED,06/10/2017 15:27,09/10/2017 05:19,09/10/2017,WELCOME10
ZA-00007999,ZAC0003931,05/10/2017 14:30,COMPLETE,07/10/2017 08:44,11/10/2017 14:33,12/10/2017,
ZA-00008000,ZAC0009445,05/10/2017 12:24,COMPLETE,07/10/2017 01:11,14/10/2017 03:28,10/10/2017,
ZA-00008001,ZAC0004250,05/10/2017 07:36,COMPLETE,09/10/2017 08:02,10/10/2017 09:03,12/10/2017,
ZA-00008002,ZAC0015533,05/10/2017 10:41,COMPLETE,06/10/2017 00:20,11/10/2017 09:39,10/10/2017,BULK20
ZA-00008003,ZAC0019325,05/10/2017 21:02,COMPLETE,08/10/2017 09:59,13/10/2017 14:52,11/10/2017,
ZA-00008004,ZAC0019389,05/10/2017 07:49,COMPLETE,09/10/2017 03:57,12/10/2017 12:28,14/10/2017,
ZA-00008005,ZAC0016457,05/10/2017 08:03,COMPLETE,09/10/2017 05:23,14/10/2017 12:16,12/10/2017,
ZA-00008006,ZAC0005855,06/10/2017 07:22,COMPLETE,08/10/2017 15:19,13/10/2017 13:46,11/10/2017,WINTER15
ZA-00008007,ZAC0003467,06/10/2017 17:10,COMPLETE,08/10/2017 02:59,10/10/2017 02:20,12/10/2017,
ZA-00008008,ZAC0003953,06/10/2017 10:49,COMPLETE,09/10/2017 07:33,12/10/2017 05:33,14/10/2017,
ZA-00008009,ZAC0004528,06/10/2017 12:33,COMPLETE,06/10/2017 22:05,14/10/2017 20:51,10/10/2017,WINTER15
ZA-00008010,ZAC0023299,06/10/2017 21:37,COMPLETE,09/10/2017 18:45,14/10/2017 20:15,13/10/2017,
ZA-00008011,ZAC0001246,06/10/2017 10:03,COMPLETE,07/10/2017 07:00,13/10/2017 01:27,17/10/2017,LOYAL5
ZA-00008012,ZAC0020126,06/10/2017 21:32,COMPLETE,08/10/2017 19:42,13/10/2017 05:43,13/10/2017,
ZA-00008013,ZAC0020576,06/10/2017 09:25,COMPLETE,10/10/2017 03:58,14/10/2017 15:33,15/10/2017,
ZA-00008014,ZAC0020300,06/10/2017 10:54,COMPLETE,08/10/2017 17:23,17/10/2017 02:00,13/10/2017,LOYAL5
ZA-00008015,ZAC0007050,06/10/2017 07:18,COMPLETE,09/10/2017 06:53,15/10/2017 12:16,16/10/2017,
ZA-00008016,ZAC0007407,06/10/2017 06:23,CANCELLED,,,,WINTER15
ZA-00008017,ZAC0003764,06/10/2017 09:09,COMPLETE,09/10/2017 11:55,12/10/2017 17:51,19/10/2017,
ZA-00008018,ZAC0022900,06/10/2017 08:26,CANCELLED,,,,
ZA-00008019,ZAC0004087,06/10/2017 13:11,COMPLETE,08/10/2017 08:54,13/10/2017 06:07,18/10/2017,
ZA-00008020,ZAC0019779,06/10/2017 22:30,COMPLETE,07/10/2017 08:07,10/10/2017 11:20,12/10/2017,FREESHIP
ZA-00008021,ZAC0018756,06/10/2017 19:32,COMPLETE,08/10/2017 06:32,20/10/2017 08:52,13/10/2017,
ZA-00008022,ZAC0006487,06/10/2017 14:11,COMPLETE,08/10/2017 17:13,18/10/2017 00:11,11/10/2017,
ZA-00008023,ZAC0000561,06/10/2017 19:04,COMPLETE,07/10/2017 17:01,10/10/2017 09:47,11/10/2017,BULK20
ZA-00008024,ZAC0018566,06/10/2017 09:45,COMPLETE,07/10/2017 17:38,10/10/2017 22:30,10/10/2017,BULK20
ZA-00008025,ZAC0003561,06/10/2017 17:33,COMPLETE,09/10/2017 15:50,17/10/2017 11:35,16/10/2017,
ZA-00008026,ZAC0002883,06/10/2017 20:21,COMPLETE,07/10/2017 01:16,09/10/2017 18:34,14/10/2017,
ZA-00008027,ZAC0000843,06/10/2017 06:10,COMPLETE,07/10/2017 20:16,08/10/2017 09:18,12/10/2017,
ZA-00008028,ZAC0008092,06/10/2017 11:00,COMPLETE,10/10/2017 13:58,13/10/2017 18:24,17/10/2017,
ZA-00008029,ZAC0022357,06/10/2017 13:27,COMPLETE,07/10/2017 16:42,12/10/2017 15:45,11/10/2017,WELCOME10
ZA-00008030,ZAC0012167,06/10/2017 06:30,COMPLETE,07/10/2017 11:26,15/10/2017 08:53,14/10/2017,
ZA-00008031,ZAC0002140,06/10/2017 21:22,DISPATCHED,07/10/2017 20:11,,11/10/2017,
ZA-00008032,ZAC0019487,06/10/2017 09:39,COMPLETE,08/10/2017 17:14,19/10/2017 12:34,18/10/2017,LOYAL5
ZA-00008033,ZAC0015455,06/10/2017 19:42,COMPLETE,10/10/2017 07:03,11/10/2017 20:41,15/10/2017,FREESHIP
ZA-00008034,ZAC0019996,06/10/2017 16:02,COMPLETE,08/10/2017 13:52,10/10/2017 13:11,12/10/2017,
ZA-00008035,ZAC0003450,06/10/2017 10:37,COMPLETE,12/10/2017 17:55,13/10/2017 15:43,16/10/2017,
ZA-00008036,ZAC0006598,06/10/2017 12:23,COMPLETE,09/10/2017 23:07,15/10/2017 06:28,13/10/2017,
ZA-00008037,ZAC0004160,06/10/2017 16:53,COMPLETE,09/10/2017 08:21,15/10/2017 05:59,14/10/2017,
ZA-00008038,ZAC0023047,06/10/2017 10:50,COMPLETE,10/10/2017 08:14,13/10/2017 12:45,15/10/2017,
ZA-00008039,ZAC0010063,06/10/2017 12:05,COMPLETE,09/10/2017 17:59,10/10/2017 10:54,13/10/2017,
ZA-00008040,ZAC0009003,06/10/2017 20:15,COMPLETE,08/10/2017 13:40,12/10/2017 06:52,15/10/2017,
ZA-00008041,ZAC0017927,06/10/2017 22:03,COMPLETE,07/10/2017 14:47,18/10/2017 02:03,12/10/2017,
ZA-00008042,ZAC0010211,06/10/2017 20:47,COMPLETE,08/10/2017 01:29,10/10/2017 07:27,13/10/2017,FREESHIP
ZA-00008043,ZAC0016083,06/10/2017 13:32,PENDING,,,,
ZA-00008044,ZAC0015703,06/10/2017 16:33,COMPLETE,09/10/2017 14:04,11/10/2017 08:48,19/10/2017,WINTER15
ZA-00008045,ZAC0020498,06/10/2017 22:03,COMPLETE,09/10/2017 22:38,14/10/2017 08:42,12/10/2017,
ZA-00008046,ZAC0015774,06/10/2017 22:24,COMPLETE,08/10/2017 11:32,12/10/2017 08:11,15/10/2017,
ZA-00008047,ZAC0013698,06/10/2017 08:00,COMPLETE,11/10/2017 11:17,14/10/2017 18:01,14/10/2017,
ZA-00008048,ZAC0014724,06/10/2017 17:45,COMPLETE,12/10/2017 07:37,14/10/2017 14:39,16/10/2017,
ZA-00008049,ZAC0010941,06/10/2017 17:29,COMPLETE,09/10/2017 13:52,15/10/2017 05:31,12/10/2017,LOYAL5
ZA-00008050,ZAC0015655,06/10/2017 17:11,COMPLETE,10/10/2017 16:20,15/10/2017 19:30,14/10/2017,
ZA-00008051,ZAC0000589,06/10/2017 07:01,COMPLETE,08/10/2017 02:24,09/10/2017 22:06,12/10/2017,
ZA-00008052,ZAC0012053,06/10/2017 17:11,COMPLETE,09/10/2017 19:32,13/10/2017 01:15,13/10/2017,
ZA-00008053,ZAC0017491,06/10/2017 21:20,COMPLETE,08/10/2017 00:26,10/10/2017 00:49,12/10/2017,
ZA-00008054,ZAC0001364,06/10/2017 07:01,COMPLETE,08/10/2017 22:35,10/10/2017 04:38,18/10/2017,
ZA-00008055,ZAC0014474,06/10/2017 21:07,COMPLETE,08/10/2017 04:49,08/10/2017 21:06,11/10/2017,
ZA-00008056,ZAC0008345,06/10/2017 14:21,COMPLETE,09/10/2017 14:09,12/10/2017 23:36,14/10/2017,LOYAL5
ZA-00008057,ZAC0000107,06/10/2017 19:59,COMPLETE,08/10/2017 10:18,09/10/2017 23:26,12/10/2017,WELCOME10
ZA-00008058,ZAC0009863,06/10/2017 11:01,DISPATCHED,11/10/2017 11:50,,16/10/2017,BULK20
ZA-00008059,ZAC0018701,06/10/2017 13:14,COMPLETE,11/10/2017 09:55,12/10/2017 06:11,14/10/2017,
ZA-00008060,ZAC0015010,07/10/2017 17:24,COMPLETE,09/10/2017 02:03,11/10/2017 06:18,13/10/2017,
ZA-00008061,ZAC0008564,07/10/2017 19:57,COMPLETE,09/10/2017 11:01,14/10/2017 10:04,13/10/2017,
ZA-00008062,ZAC0008802,07/10/2017 13:34,COMPLETE,09/10/2017 13:46,14/10/2017 07:15,13/10/2017,
ZA-00008063,ZAC0016476,07/10/2017 10:05,COMPLETE,07/10/2017 20:28,11/10/2017 05:27,11/10/2017,FLASH25
ZA-00008064,ZAC0001644,07/10/2017 06:00,COMPLETE,08/10/2017 13:44,14/10/2017 07:41,15/10/2017,
ZA-00008065,ZAC0009901,07/10/2017 14:14,COMPLETE,08/10/2017 07:11,10/10/2017 07:37,15/10/2017,
ZA-00008066,ZAC0012589,07/10/2017 11:36,COMPLETE,11/10/2017 05:59,18/10/2017 09:10,14/10/2017,
ZA-00008067,ZAC0007905,07/10/2017 10:33,COMPLETE,08/10/2017 22:38,13/10/2017 23:10,13/10/2017,
ZA-00008068,ZAC0014300,07/10/2017 17:07,RETURNED,09/10/2017 05:55,15/10/2017 16:33,19/10/2017,
ZA-00008069,ZAC0008642,07/10/2017 18:07,COMPLETE,08/10/2017 22:16,18/10/2017 03:06,12/10/2017,
ZA-00008070,ZAC0006953,07/10/2017 18:47,COMPLETE,08/10/2017 12:29,15/10/2017 05:20,12/10/2017,
ZA-00008071,ZAC0004548,07/10/2017 14:49,COMPLETE,07/10/2017 19:02,16/10/2017 18:56,12/10/2017,
ZA-00008072,ZAC0018904,07/10/2017 09:25,COMPLETE,07/10/2017 13:21,13/10/2017 17:22,12/10/2017,
ZA-00008073,ZAC0021332,07/10/2017 22:30,CANCELLED,,,,
ZA-00008074,ZAC0002456,07/10/2017 11:40,COMPLETE,14/10/2017 06:09,25/10/2017 15:16,19/10/2017,
ZA-00008075,ZAC0003586,07/10/2017 09:34,COMPLETE,10/10/2017 22:50,14/10/2017 20:00,17/10/2017,
ZA-00008076,ZAC0000770,07/10/2017 19:36,COMPLETE,08/10/2017 04:51,11/10/2017 16:20,12/10/2017,
ZA-00008077,ZAC0015944,07/10/2017 16:01,COMPLETE,09/10/2017 06:53,11/10/2017 14:39,13/10/2017,
ZA-00008078,ZAC0000436,07/10/2017 21:40,COMPLETE,09/10/2017 18:23,19/10/2017 23:53,13/10/2017,
ZA-00008079,ZAC0020030,07/10/2017 09:03,COMPLETE,08/10/2017 16:57,15/10/2017 09:53,11/10/2017,
ZA-00008080,ZAC0000988,07/10/2017 07:29,COMPLETE,11/10/2017 12:20,13/10/2017 16:16,14/10/2017,
ZA-00008081,ZAC0002525,07/10/2017 20:42,COMPLETE,10/10/2017 09:53,12/10/2017 23:21,14/10/2017,
ZA-00008082,ZAC0013866,07/10/2017 07:01,COMPLETE,08/10/2017 09:33,10/10/2017 03:54,18/10/2017,
ZA-00008083,ZAC0010628,07/10/2017 12:21,DISPATCHED,08/10/2017 01:38,,11/10/2017,
ZA-00008084,ZAC0005704,07/10/2017 17:15,COMPLETE,08/10/2017 10:33,16/10/2017 18:30,12/10/2017,
ZA-00008085,ZAC0000143,07/10/2017 19:35,COMPLETE,14/10/2017 06:17,23/10/2017 05:23,24/10/2017,
ZA-00008086,ZAC0022740,07/10/2017 08:21,COMPLETE,09/10/2017 18:10,16/10/2017 11:52,16/10/2017,
ZA-00008087,ZAC0017134,07/10/2017 06:10,COMPLETE,11/10/2017 03:33,13/10/2017 04:14,14/10/2017,FREESHIP
ZA-00008088,ZAC0023760,07/10/2017 21:40,CANCELLED,,,,
ZA-00008089,ZAC0007015,07/10/2017 09:39,COMPLETE,09/10/2017 14:20,10/10/2017 14:02,12/10/2017,
ZA-00008090,ZAC0017423,07/10/2017 18:01,COMPLETE,12/10/2017 09:41,13/10/2017 07:32,15/10/2017,
ZA-00008091,ZAC0002165,07/10/2017 20:39,COMPLETE,09/10/2017 20:25,12/10/2017 03:28,13/10/2017,
ZA-00008092,ZAC0009259,07/10/2017 22:18,COMPLETE,11/10/2017 05:44,14/10/2017 02:02,16/10/2017,
ZA-00008093,ZAC0018874,07/10/2017 18:04,COMPLETE,09/10/2017 21:37,14/10/2017 17:03,12/10/2017,BULK20
ZA-00008094,ZAC0000501,07/10/2017 06:17,COMPLETE,08/10/2017 13:01,15/10/2017 18:06,13/10/2017,
ZA-00008095,ZAC0001490,07/10/2017 20:28,DISPATCHED,08/10/2017 17:29,,13/10/2017,
ZA-00008096,ZAC0006951,07/10/2017 10:46,COMPLETE,08/10/2017 07:13,16/10/2017 10:54,13/10/2017,
ZA-00008097,ZAC0010566,07/10/2017 06:49,CANCELLED,,,,
ZA-00008098,ZAC0001708,07/10/2017 12:58,COMPLETE,08/10/2017 19:18,16/10/2017 14:54,18/10/2017,
ZA-00008099,ZAC0016799,07/10/2017 06:04,COMPLETE,08/10/2017 02:06,13/10/2017 21:22,18/10/2017,BULK20
ZA-00008100,ZAC0005363,07/10/2017 16:27,COMPLETE,09/10/2017 11:32,09/10/2017 18:33,12/10/2017,
ZA-00008101,ZAC0007874,07/10/2017 21:50,COMPLETE,11/10/2017 08:36,19/10/2017 16:18,14/10/2017,
ZA-00008102,ZAC0000124,07/10/2017 17:35,COMPLETE,08/10/2017 23:51,10/10/2017 15:45,15/10/2017,
ZA-00008103,ZAC0005536,08/10/2017 08:51,COMPLETE,09/10/2017 01:24,13/10/2017 10:27,14/10/2017,FREESHIP
ZA-00008104,ZAC0006432,08/10/2017 09:44,COMPLETE,10/10/2017 23:53,13/10/2017 05:35,14/10/2017,
ZA-00008105,ZAC0003714,08/10/2017 10:11,COMPLETE,09/10/2017 21:18,10/10/2017 17:28,12/10/2017,
ZA-00008106,ZAC0020111,08/10/2017 17:49,COMPLETE,12/10/2017 04:32,14/10/2017 13:08,15/10/2017,
ZA-00008107,ZAC0016843,08/10/2017 06:21,COMPLETE,10/10/2017 03:55,11/10/2017 07:02,14/10/2017,
ZA-00008108,ZAC0006245,08/10/2017 21:07,COMPLETE,09/10/2017 12:40,12/10/2017 12:17,13/10/2017,
ZA-00008109,ZAC0016842,08/10/2017 09:49,DISPATCHED,08/10/2017 23:46,,15/10/2017,BULK20
ZA-00008110,ZAC0021060,08/10/2017 09:59,COMPLETE,08/10/2017 20:30,09/10/2017 19:31,15/10/2017,FLASH25
ZA-00008111,ZAC0009463,08/10/2017 18:36,COMPLETE,11/10/2017 05:04,13/10/2017 14:40,21/10/2017,LOYAL5
ZA-00008112,ZAC0010029,08/10/2017 14:40,COMPLETE,08/10/2017 19:53,17/10/2017 23:38,11/10/2017,
ZA-00008113,ZAC0022820,08/10/2017 19:31,COMPLETE,11/10/2017 14:08,18/10/2017 17:31,18/10/2017,
ZA-00008114,ZAC0011785,08/10/2017 18:01,COMPLETE,13/10/2017 05:05,16/10/2017 22:42,16/10/2017,WELCOME10
ZA-00008115,ZAC0012351,08/10/2017 19:14,COMPLETE,10/10/2017 06:10,16/10/2017 21:11,13/10/2017,
ZA-00008116,ZAC0010655,08/10/2017 15:30,COMPLETE,11/10/2017 11:56,14/10/2017 05:37,14/10/2017,
ZA-00008117,ZAC0005439,08/10/2017 07:18,COMPLETE,10/10/2017 17:16,12/10/2017 09:38,14/10/2017,
ZA-00008118,ZAC0009494,08/10/2017 10:16,COMPLETE,11/10/2017 22:19,22/10/2017 05:22,15/10/2017,
ZA-00008119,ZAC0004348,08/10/2017 12:07,COMPLETE,08/10/2017 21:19,15/10/2017 22:38,12/10/2017,
ZA-00008120,ZAC0001469,08/10/2017 20:56,COMPLETE,11/10/2017 07:28,12/10/2017 09:11,15/10/2017,
ZA-00008121,ZAC0006749,08/10/2017 22:44,COMPLETE,10/10/2017 14:01,16/10/2017 04:31,17/10/2017,
ZA-00008122,ZAC0022859,08/10/2017 19:16,COMPLETE,10/10/2017 23:30,16/10/2017 02:32,13/10/2017,
ZA-00008123,ZAC0013520,08/10/2017 19:23,COMPLETE,10/10/2017 13:59,18/10/2017 08:46,17/10/2017,BULK20
ZA-00008124,ZAC0022684,08/10/2017 12:53,COMPLETE,11/10/2017 01:34,14/10/2017 16:04,16/10/2017,
ZA-00008125,ZAC0002236,08/10/2017 07:45,COMPLETE,14/10/2017 06:30,20/10/2017 04:24,21/10/2017,
ZA-00008126,ZAC0016404,08/10/2017 20:57,COMPLETE,10/10/2017 10:03,11/10/2017 09:16,15/10/2017,
ZA-00008127,ZAC0020183,08/10/2017 17:46,CANCELLED,,,,
ZA-00008128,ZAC0003894,08/10/2017 20:59,COMPLETE,09/10/2017 07:20,11/10/2017 02:02,19/10/2017,
ZA-00008129,ZAC0008751,08/10/2017 18:13,RETURNED,10/10/2017 19:42,13/10/2017 05:17,14/10/2017,
ZA-00008130,ZAC0007669,08/10/2017 19:36,COMPLETE,10/10/2017 14:12,11/10/2017 02:35,14/10/2017,FREESHIP
ZA-00008131,ZAC0012522,08/10/2017 17:42,COMPLETE,09/10/2017 14:37,11/10/2017 17:18,19/10/2017,
ZA-00008132,ZAC0010859,08/10/2017 08:58,COMPLETE,09/10/2017 04:14,01/11/2017 04:34,16/10/2017,FLASH25
ZA-00008133,ZAC0019502,08/10/2017 08:10,COMPLETE,09/10/2017 13:34,14/10/2017 02:48,19/10/2017,LOYAL5
ZA-00008134,ZAC0012907,08/10/2017 12:11,COMPLETE,09/10/2017 22:27,15/10/2017 19:10,12/10/2017,
ZA-00008135,ZAC0008031,08/10/2017 13:29,COMPLETE,10/10/2017 12:25,12/10/2017 02:17,17/10/2017,BULK20
ZA-00008136,ZAC0007333,08/10/2017 11:31,COMPLETE,12/10/2017 09:28,12/10/2017 19:07,16/10/2017,FLASH25
ZA-00008137,ZAC0023676,08/10/2017 22:03,COMPLETE,13/10/2017 20:49,15/10/2017 06:22,17/10/2017,
ZA-00008138,ZAC0017361,08/10/2017 19:21,COMPLETE,11/10/2017 04:46,14/10/2017 07:36,14/10/2017,
ZA-00008139,ZAC0020812,08/10/2017 18:03,COMPLETE,09/10/2017 01:03,09/10/2017 22:33,13/10/2017,
ZA-00008140,ZAC0015993,09/10/2017 14:25,COMPLETE,11/10/2017 19:43,18/10/2017 08:23,14/10/2017,
ZA-00008141,ZAC0000995,09/10/2017 07:16,COMPLETE,11/10/2017 22:14,16/10/2017 12:02,14/10/2017,
ZA-00008142,ZAC0016952,09/10/2017 12:37,COMPLETE,12/10/2017 09:48,19/10/2017 10:43,17/10/2017,
ZA-00008143,ZAC0020159,09/10/2017 08:20,COMPLETE,10/10/2017 07:37,16/10/2017 14:03,15/10/2017,
ZA-00008144,ZAC0005110,09/10/2017 12:49,COMPLETE,13/10/2017 10:32,14/10/2017 19:06,17/10/2017,WINTER15
ZA-00008145,ZAC0005226,09/10/2017 18:54,COMPLETE,12/10/2017 22:48,17/10/2017 16:41,19/10/2017,
ZA-00008146,ZAC0016409,09/10/2017 18:30,COMPLETE,10/10/2017 04:28,12/10/2017 15:33,13/10/2017,WINTER15
ZA-00008147,ZAC0019977,09/10/2017 16:29,COMPLETE,10/10/2017 22:56,17/10/2017 06:09,13/10/2017,
ZA-00008148,ZAC0015304,09/10/2017 06:01,COMPLETE,10/10/2017 08:24,11/10/2017 03:46,13/10/2017,
ZA-00008149,ZAC0021259,09/10/2017 08:33,COMPLETE,09/10/2017 16:31,11/10/2017 22:21,13/10/2017,
ZA-00008150,ZAC0007813,09/10/2017 22:09,COMPLETE,12/10/2017 08:28,17/10/2017 23:27,17/10/2017,
ZA-00008151,ZAC0001530,09/10/2017 21:03,COMPLETE,10/10/2017 12:00,14/10/2017 00:10,17/10/2017,
ZA-00008152,ZAC0012067,09/10/2017 16:59,CANCELLED,,,,
ZA-00008153,ZAC0011040,09/10/2017 07:31,COMPLETE,10/10/2017 18:35,15/10/2017 19:03,13/10/2017,
ZA-00008154,ZAC0019740,09/10/2017 10:19,COMPLETE,09/10/2017 17:59,13/10/2017 22:52,13/10/2017,
ZA-00008155,ZAC0023427,09/10/2017 16:31,COMPLETE,11/10/2017 07:55,14/10/2017 08:33,14/10/2017,FREESHIP
ZA-00008156,ZAC0016215,09/10/2017 19:01,COMPLETE,11/10/2017 14:25,13/10/2017 20:58,15/10/2017,
ZA-00008157,ZAC0021549,09/10/2017 07:55,COMPLETE,09/10/2017 19:04,11/10/2017 23:52,13/10/2017,
ZA-00008158,ZAC0009574,09/10/2017 06:33,COMPLETE,10/10/2017 01:31,13/10/2017 15:05,13/10/2017,
ZA-00008159,ZAC0006503,09/10/2017 20:13,COMPLETE,11/10/2017 21:32,13/10/2017 00:57,18/10/2017,
ZA-00008160,ZAC0015832,09/10/2017 16:59,COMPLETE,12/10/2017 01:28,14/10/2017 09:41,16/10/2017,
ZA-00008161,ZAC0014492,09/10/2017 22:33,COMPLETE,10/10/2017 14:45,13/10/2017 07:47,15/10/2017,
ZA-00008162,ZAC0005724,09/10/2017 15:02,COMPLETE,10/10/2017 19:11,11/10/2017 16:06,13/10/2017,
ZA-00008163,ZAC0004676,09/10/2017 13:31,COMPLETE,13/10/2017 19:01,18/10/2017 22:25,16/10/2017,
ZA-00008164,ZAC0004618,09/10/2017 22:17,COMPLETE,11/10/2017 03:15,12/10/2017 23:33,15/10/2017,
ZA-00008165,ZAC0016032,09/10/2017 21:24,COMPLETE,10/10/2017 18:08,15/10/2017 11:51,13/10/2017,
ZA-00008166,ZAC0003344,09/10/2017 09:17,COMPLETE,10/10/2017 22:17,13/10/2017 13:34,14/10/2017,LOYAL5
ZA-00008167,ZAC0005838,09/10/2017 21:17,COMPLETE,12/10/2017 15:08,16/10/2017 03:50,19/10/2017,
ZA-00008168,ZAC0023369,09/10/2017 14:06,COMPLETE,10/10/2017 05:30,16/10/2017 15:38,17/10/2017,
ZA-00008169,ZAC0001215,09/10/2017 14:20,COMPLETE,10/10/2017 22:58,15/10/2017 00:43,20/10/2017,
ZA-00008170,ZAC0015860,09/10/2017 21:04,COMPLETE,10/10/2017 10:07,20/10/2017 09:32,13/10/2017,
ZA-00008171,ZAC0008492,09/10/2017 11:20,RETURNED,12/10/2017 13:48,18/10/2017 18:19,19/10/2017,
ZA-00008172,ZAC0007380,09/10/2017 09:58,COMPLETE,13/10/2017 22:17,16/10/2017 12:44,17/10/2017,
ZA-00008173,ZAC0012601,09/10/2017 12:01,DISPATCHED,12/10/2017 12:58,,15/10/2017,WELCOME10
ZA-00008174,ZAC0000568,09/10/2017 21:32,COMPLETE,11/10/2017 03:55,12/10/2017 19:48,14/10/2017,
ZA-00008175,ZAC0007326,09/10/2017 07:05,COMPLETE,11/10/2017 01:11,12/10/2017 16:30,18/10/2017,
ZA-00008176,ZAC0014763,09/10/2017 15:05,COMPLETE,13/10/2017 02:59,16/10/2017 13:27,18/10/2017,
ZA-00008177,ZAC0011453,09/10/2017 15:44,COMPLETE,10/10/2017 20:19,14/10/2017 05:21,17/10/2017,
ZA-00008178,ZAC0017483,09/10/2017 17:19,COMPLETE,11/10/2017 18:01,19/10/2017 06:57,14/10/2017,
ZA-00008179,ZAC0000548,09/10/2017 20:50,COMPLETE,12/10/2017 07:15,22/10/2017 14:23,16/10/2017,
ZA-00008180,ZAC0023367,09/10/2017 17:33,COMPLETE,10/10/2017 14:09,13/10/2017 13:11,15/10/2017,FREESHIP
ZA-00008181,ZAC0014371,09/10/2017 11:53,COMPLETE,11/10/2017 00:11,14/10/2017 06:13,21/10/2017,
ZA-00008182,ZAC0021301,09/10/2017 14:50,COMPLETE,10/10/2017 19:00,14/10/2017 17:16,17/10/2017,
ZA-00008183,ZAC0020428,09/10/2017 12:48,COMPLETE,10/10/2017 05:59,15/10/2017 05:21,13/10/2017,WINTER15
ZA-00008184,ZAC0015842,10/10/2017 17:06,COMPLETE,16/10/2017 07:41,18/10/2017 05:03,23/10/2017,LOYAL5
ZA-00008185,ZAC0020333,10/10/2017 22:13,CANCELLED,,,,
ZA-00008186,ZAC0005693,10/10/2017 11:44,COMPLETE,11/10/2017 06:21,17/10/2017 02:16,16/10/2017,
ZA-00008187,ZAC0013522,10/10/2017 19:31,COMPLETE,14/10/2017 15:17,19/10/2017 19:08,18/10/2017,
ZA-00008188,ZAC0006186,10/10/2017 06:49,COMPLETE,12/10/2017 21:04,19/10/2017 19:48,19/10/2017,
ZA-00008189,ZAC0000565,10/10/2017 18:15,COMPLETE,11/10/2017 03:04,19/10/2017 09:00,18/10/2017,
ZA-00008190,ZAC0006185,10/10/2017 17:28,COMPLETE,12/10/2017 02:21,17/10/2017 00:59,19/10/2017,
ZA-00008191,ZAC0005217,10/10/2017 09:17,PENDING,,,,LOYAL5
ZA-00008192,ZAC0005606,10/10/2017 08:56,COMPLETE,14/10/2017 05:51,20/10/2017 03:05,18/10/2017,BULK20
ZA-00008193,ZAC0014481,10/10/2017 08:18,COMPLETE,13/10/2017 00:26,14/10/2017 19:08,18/10/2017,WELCOME10
ZA-00008194,ZAC0013400,10/10/2017 21:52,COMPLETE,14/10/2017 05:13,23/10/2017 02:32,17/10/2017,WELCOME10
ZA-00008195,ZAC0018012,10/10/2017 11:55,COMPLETE,14/10/2017 17:23,21/10/2017 00:15,19/10/2017,
ZA-00008196,ZAC0017010,10/10/2017 06:00,COMPLETE,13/10/2017 13:30,16/10/2017 21:08,16/10/2017,WELCOME10
ZA-00008197,ZAC0004901,10/10/2017 14:45,COMPLETE,12/10/2017 05:45,13/10/2017 10:39,16/10/2017,
ZA-00008198,ZAC0003080,10/10/2017 15:09,COMPLETE,12/10/2017 14:34,18/10/2017 18:14,16/10/2017,
