ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt
ZA-00005172,ZAC0019186,06/08/2017 18:52,COMPLETE,09/08/2017 18:44,12/08/2017 16:34,12/08/2017
ZA-00005173,ZAC0003137,06/08/2017 06:54,COMPLETE,07/08/2017 23:48,11/08/2017 08:57,12/08/2017
ZA-00005174,ZAC0006164,06/08/2017 21:12,COMPLETE,09/08/2017 14:52,13/08/2017 23:47,16/08/2017
ZA-00005175,ZAC0001037,06/08/2017 19:02,COMPLETE,08/08/2017 12:47,12/08/2017 13:22,15/08/2017
ZA-00005176,ZAC0011456,06/08/2017 22:13,COMPLETE,09/08/2017 04:07,11/08/2017 23:37,14/08/2017
ZA-00005177,ZAC0007326,06/08/2017 08:22,COMPLETE,07/08/2017 16:14,14/08/2017 05:29,10/08/2017
ZA-00005178,ZAC0011504,06/08/2017 17:31,COMPLETE,08/08/2017 21:59,09/08/2017 03:58,11/08/2017
ZA-00005179,ZAC0004066,06/08/2017 22:03,COMPLETE,09/08/2017 04:17,11/08/2017 08:15,16/08/2017
ZA-00005180,ZAC0000976,06/08/2017 09:30,COMPLETE,10/08/2017 03:14,17/08/2017 05:47,15/08/2017
ZA-00005181,ZAC0017661,06/08/2017 14:37,COMPLETE,07/08/2017 13:25,08/08/2017 22:30,11/08/2017
ZA-00005182,ZAC0013488,06/08/2017 18:52,COMPLETE,10/08/2017 04:25,17/08/2017 06:00,15/08/2017
ZA-00005183,ZAC0016005,06/08/2017 17:43,COMPLETE,08/08/2017 10:07,13/08/2017 13:54,13/08/2017
ZA-00005184,ZAC0013398,06/08/2017 11:25,COMPLETE,08/08/2017 01:45,09/08/2017 09:01,13/08/2017
ZA-00005185,ZAC0011808,06/08/2017 06:06,COMPLETE,07/08/2017 02:25,09/08/2017 22:18,14/08/2017
ZA-00005186,ZAC0011478,06/08/2017 16:35,RETURNED,08/08/2017 08:25,10/08/2017 06:33,15/08/2017
ZA-00005187,ZAC0003739,06/08/2017 14:31,COMPLETE,08/08/2017 03:30,12/08/2017 00:28,18/08/2017
ZA-00005188,ZAC0019276,06/08/2017 16:08,COMPLETE,07/08/2017 20:56,08/08/2017 09:56,14/08/2017
ZA-00005189,ZAC0016710,06/08/2017 15:50,COMPLETE,09/08/2017 09:14,15/08/2017 10:19,12/08/2017
ZA-00005190,ZAC0012234,06/08/2017 20:38,COMPLETE,09/08/2017 09:24,13/08/2017 17:36,13/08/2017
ZA-00005191,ZAC0015332,06/08/2017 11:36,COMPLETE,09/08/2017 15:24,10/08/2017 16:11,16/08/2017
ZA-00005192,ZAC0010746,06/08/2017 22:46,COMPLETE,10/08/2017 07:23,16/08/2017 11:36,14/08/2017
ZA-00005193,ZAC0011457,06/08/2017 12:01,COMPLETE,08/08/2017 17:36,09/08/2017 18:39,11/08/2017
ZA-00005194,ZAC0010408,06/08/2017 11:41,COMPLETE,06/08/2017 13:05,07/08/2017 14:47,09/08/2017
ZA-00005195,ZAC0018395,06/08/2017 08:10,COMPLETE,07/08/2017 14:40,11/08/2017 07:38,11/08/2017
ZA-00005196,ZAC0019593,06/08/2017 22:04,COMPLETE,11/08/2017 10:04,12/08/2017 23:07,18/08/2017
ZA-00005197,ZAC0013010,07/08/2017 17:48,COMPLETE,08/08/2017 04:24,11/08/2017 08:37,12/08/2017
ZA-00005198,ZAC0005304,07/08/2017 09:27,COMPLETE,08/08/2017 15:45,14/08/2017 08:20,12/08/2017
ZA-00005199,ZAC0009397,07/08/2017 10:26,COMPLETE,08/08/2017 05:24,09/08/2017 10:58,18/08/2017
ZA-00005200,ZAC0007477,07/08/2017 13:27,COMPLETE,08/08/2017 15:50,20/08/2017 08:03,13/08/2017
ZA-00005201,ZAC0008563,07/08/2017 12:36,COMPLETE,10/08/2017 02:30,11/08/2017 18:58,17/08/2017
ZA-00005202,ZAC0018901,07/08/2017 13:14,COMPLETE,08/08/2017 16:56,13/08/2017 18:23,11/08/2017
ZA-00005203,ZAC0017334,07/08/2017 12:06,COMPLETE,08/08/2017 21:46,11/08/2017 20:02,18/08/2017
ZA-00005204,ZAC0011314,07/08/2017 16:53,COMPLETE,14/08/2017 06:30,16/08/2017 08:54,17/08/2017
ZA-00005205,ZAC0015473,07/08/2017 19:18,COMPLETE,09/08/2017 12:08,14/08/2017 10:38,13/08/2017
ZA-00005206,ZAC0014585,07/08/2017 15:46,COMPLETE,08/08/2017 03:29,15/08/2017 23:03,12/08/2017
ZA-00005207,ZAC0016418,07/08/2017 16:11,COMPLETE,09/08/2017 04:23,13/08/2017 20:20,14/08/2017
ZA-00005208,ZAC0003978,07/08/2017 20:48,COMPLETE,08/08/2017 12:05,12/08/2017 20:31,15/08/2017
ZA-00005209,ZAC0019524,07/08/2017 19:47,COMPLETE,10/08/2017 10:16,12/08/2017 02:24,13/08/2017
ZA-00005210,ZAC0001091,07/08/2017 12:18,COMPLETE,09/08/2017 03:51,13/08/2017 08:10,16/08/2017
ZA-00005211,ZAC0013508,07/08/2017 08:00,COMPLETE,10/08/2017 22:07,17/08/2017 13:28,15/08/2017
ZA-00005212,ZAC0020842,07/08/2017 15:53,CANCELLED,,,
ZA-00005213,ZAC0021841,07/08/2017 21:40,COMPLETE,08/08/2017 13:08,16/08/2017 09:30,18/08/2017
ZA-00005214,ZAC0022292,07/08/2017 17:54,COMPLETE,10/08/2017 04:06,12/08/2017 14:41,17/08/2017
ZA-00005215,ZAC0016908,07/08/2017 21:03,COMPLETE,11/08/2017 02:38,19/08/2017 12:37,15/08/2017
ZA-00005216,ZAC0019658,07/08/2017 15:38,COMPLETE,09/08/2017 12:24,16/08/2017 06:11,13/08/2017
ZA-00005217,ZAC0019849,07/08/2017 21:55,COMPLETE,09/08/2017 19:40,14/08/2017 13:40,19/08/2017
ZA-00005218,ZAC0021522,07/08/2017 16:10,COMPLETE,08/08/2017 14:35,12/08/2017 00:19,15/08/2017
ZA-00005219,ZAC0014990,07/08/2017 09:13,COMPLETE,08/08/2017 11:39,10/08/2017 08:23,12/08/2017
ZA-00005220,ZAC0001996,07/08/2017 16:25,COMPLETE,08/08/2017 09:34,10/08/2017 21:40,11/08/2017
ZA-00005221,ZAC0000247,07/08/2017 19:04,COMPLETE,10/08/2017 10:11,15/08/2017 18:47,13/08/2017
ZA-00005222,ZAC0015294,07/08/2017 14:13,CANCELLED,,,
ZA-00005223,ZAC0019790,07/08/2017 09:39,RETURNED,07/08/2017 13:55,10/08/2017 00:24,10/08/2017
ZA-00005224,ZAC0001174,07/08/2017 20:04,COMPLETE,12/08/2017 00:18,17/08/2017 22:00,19/08/2017
ZA-00005225,ZAC0004922,07/08/2017 19:15,COMPLETE,08/08/2017 20:51,12/08/2017 20:23,15/08/2017
ZA-00005226,ZAC0016506,07/08/2017 09:32,COMPLETE,08/08/2017 02:46,13/08/2017 15:33,15/08/2017
ZA-00005227,ZAC0013310,07/08/2017 14:19,COMPLETE,11/08/2017 01:55,12/08/2017 22:57,18/08/2017
ZA-00005228,ZAC0000271,07/08/2017 19:54,COMPLETE,10/08/2017 21:23,21/08/2017 00:06,20/08/2017
ZA-00005229,ZAC0018422,07/08/2017 12:29,COMPLETE,10/08/2017 01:59,12/08/2017 11:19,15/08/2017
ZA-00005230,ZAC0015390,07/08/2017 15:25,COMPLETE,10/08/2017 16:02,22/08/2017 22:46,17/08/2017
ZA-00005231,ZAC0023267,07/08/2017 13:23,COMPLETE,08/08/2017 04:10,12/08/2017 07:10,15/08/2017
ZA-00005232,ZAC0000172,07/08/2017 18:05,COMPLETE,08/08/2017 07:15,13/08/2017 08:34,12/08/2017
ZA-00005233,ZAC0000922,07/08/2017 14:27,DISPATCHED,09/08/2017 08:05,,13/08/2017
ZA-00005234,ZAC0018109,07/08/2017 09:21,COMPLETE,10/08/2017 13:11,16/08/2017 02:29,14/08/2017
ZA-00005235,ZAC0013077,07/08/2017 06:31,COMPLETE,09/08/2017 07:23,12/08/2017 14:28,14/08/2017
ZA-00005236,ZAC0016477,07/08/2017 22:31,COMPLETE,11/08/2017 14:15,14/08/2017 20:13,16/08/2017
ZA-00005237,ZAC0000870,08/08/2017 09:06,COMPLETE,09/08/2017 19:15,14/08/2017 00:40,19/08/2017
ZA-00005238,ZAC0007240,08/08/2017 20:09,COMPLETE,09/08/2017 20:10,13/08/2017 00:20,13/08/2017
ZA-00005239,ZAC0006197,08/08/2017 20:39,COMPLETE,10/08/2017 17:39,19/08/2017 20:03,14/08/2017
ZA-00005240,ZAC0001495,08/08/2017 18:43,COMPLETE,11/08/2017 00:18,13/08/2017 20:31,16/08/2017
ZA-00005241,ZAC0012477,08/08/2017 13:36,COMPLETE,09/08/2017 17:33,13/08/2017 10:32,16/08/2017
ZA-00005242,ZAC0023151,08/08/2017 12:52,COMPLETE,10/08/2017 17:37,16/08/2017 18:18,13/08/2017
ZA-00005243,ZAC0014760,08/08/2017 17:39,COMPLETE,10/08/2017 10:54,25/08/2017 01:47,15/08/2017
ZA-00005244,ZAC0002005,08/08/2017 06:45,COMPLETE,11/08/2017 17:18,13/08/2017 00:11,15/08/2017
ZA-00005245,ZAC0021811,08/08/2017 10:53,COMPLETE,09/08/2017 02:36,13/08/2017 13:20,12/08/2017
ZA-00005246,ZAC0000805,08/08/2017 12:59,COMPLETE,08/08/2017 20:49,15/08/2017 17:08,12/08/2017
ZA-00005247,ZAC0017256,08/08/2017 19:38,COMPLETE,09/08/2017 20:53,17/08/2017 12:01,13/08/2017
ZA-00005248,ZAC0007676,08/08/2017 09:51,COMPLETE,14/08/2017 01:58,18/08/2017 18:18,19/08/2017
ZA-00005249,ZAC0013916,08/08/2017 16:34,COMPLETE,12/08/2017 03:14,16/08/2017 03:43,19/08/2017
ZA-00005250,ZAC0010467,08/08/2017 14:21,COMPLETE,09/08/2017 22:53,11/08/2017 23:38,13/08/2017
ZA-00005251,ZAC0006246,08/08/2017 18:20,COMPLETE,11/08/2017 12:34,21/08/2017 01:44,16/08/2017
ZA-00005252,ZAC0021054,08/08/2017 07:04,COMPLETE,10/08/2017 08:28,14/08/2017 14:27,17/08/2017
ZA-00005253,ZAC0020091,08/08/2017 15:04,COMPLETE,10/08/2017 10:23,11/08/2017 16:35,14/08/2017
ZA-00005254,ZAC0005365,08/08/2017 15:05,COMPLETE,12/08/2017 12:30,15/08/2017 21:00,16/08/2017
ZA-00005255,ZAC0011764,08/08/2017 10:45,COMPLETE,09/08/2017 15:50,11/08/2017 23:57,14/08/2017
ZA-00005256,ZAC0023928,08/08/2017 20:50,COMPLETE,09/08/2017 14:52,15/08/2017 10:10,13/08/2017
ZA-00005257,ZAC0016057,08/08/2017 16:14,COMPLETE,11/08/2017 17:31,14/08/2017 00:41,18/08/2017
ZA-00005258,ZAC0007410,08/08/2017 07:52,COMPLETE,10/08/2017 02:51,11/08/2017 12:20,14/08/2017
ZA-00005259,ZAC0010674,08/08/2017 08:52,COMPLETE,09/08/2017 03:00,16/08/2017 04:09,14/08/2017
ZA-00005260,ZAC0019708,08/08/2017 19:57,COMPLETE,10/08/2017 04:26,16/08/2017 18:02,15/08/2017
ZA-00005261,ZAC0008017,08/08/2017 18:27,COMPLETE,09/08/2017 23:39,13/08/2017 22:57,16/08/2017
ZA-00005262,ZAC0017712,08/08/2017 12:13,COMPLETE,12/08/2017 22:06,15/08/2017 23:02,22/08/2017
ZA-00005263,ZAC0011713,08/08/2017 17:18,COMPLETE,10/08/2017 13:56,15/08/2017 06:19,15/08/2017
ZA-00005264,ZAC0008628,08/08/2017 16:24,COMPLETE,10/08/2017 19:46,13/08/2017 04:21,17/08/2017
ZA-00005265,ZAC0000352,08/08/2017 22:12,COMPLETE,09/08/2017 10:32,15/08/2017 10:19,19/08/2017
ZA-00005266,ZAC0010265,08/08/2017 17:35,COMPLETE,10/08/2017 02:13,16/08/2017 03:17,14/08/2017
ZA-00005267,ZAC0022148,08/08/2017 18:27,COMPLETE,09/08/2017 19:16,18/08/2017 16:12,16/08/2017
ZA-00005268,ZAC0001979,08/08/2017 13:17,COMPLETE,09/08/2017 13:25,20/08/2017 09:57,12/08/2017
ZA-00005269,ZAC0008161,08/08/2017 07:07,COMPLETE,10/08/2017 17:14,12/08/2017 10:10,17/08/2017
ZA-00005270,ZAC0019818,08/08/2017 13:20,COMPLETE,12/08/2017 14:41,21/08/2017 02:21,15/08/2017
ZA-00005271,ZAC0018431,08/08/2017 13:48,COMPLETE,09/08/2017 07:00,12/08/2017 06:15,12/08/2017
ZA-00005272,ZAC0005982,08/08/2017 21:30,COMPLETE,08/08/2017 23:47,10/08/2017 12:45,18/08/2017
ZA-00005273,ZAC0021514,08/08/2017 17:07,COMPLETE,11/08/2017 12:46,13/08/2017 08:06,16/08/2017
ZA-00005274,ZAC0019471,08/08/2017 22:18,COMPLETE,09/08/2017 17:03,12/08/2017 15:25,16/08/2017
ZA-00005275,ZAC0018917,08/08/2017 09:49,COMPLETE,08/08/2017 20:10,21/08/2017 15:08,12/08/2017
ZA-00005276,ZAC0018309,08/08/2017 12:36,COMPLETE,11/08/2017 13:59,13/08/2017 22:59,14/08/2017
ZA-00005277,ZAC0003179,08/08/2017 14:27,COMPLETE,10/08/2017 06:32,11/08/2017 21:28,13/08/2017
ZA-00005278,ZAC0000855,09/08/2017 17:52,COMPLETE,10/08/2017 16:11,12/08/2017 07:11,17/08/2017
ZA-00005279,ZAC0020230,09/08/2017 20:35,COMPLETE,11/08/2017 06:40,18/08/2017 11:54,15/08/2017
ZA-00005280,ZAC0021024,09/08/2017 13:48,COMPLETE,11/08/2017 22:23,14/08/2017 13:13,15/08/2017
ZA-00005281,ZAC0016844,09/08/2017 13:49,COMPLETE,13/08/2017 03:22,17/08/2017 08:27,18/08/2017
ZA-00005282,ZAC0007302,09/08/2017 07:15,COMPLETE,10/08/2017 08:53,16/08/2017 05:23,13/08/2017
ZA-00005283,ZAC0000830,09/08/2017 10:43,COMPLETE,14/08/2017 21:17,18/08/2017 14:16,17/08/2017
ZA-00005284,ZAC0021836,09/08/2017 10:20,COMPLETE,10/08/2017 16:33,15/08/2017 17:28,13/08/2017
ZA-00005285,ZAC0011817,09/08/2017 06:22,COMPLETE,12/08/2017 01:35,15/08/2017 03:45,19/08/2017
ZA-00005286,ZAC0003489,09/08/2017 22:48,COMPLETE,11/08/2017 06:00,13/08/2017 19:04,15/08/2017
ZA-00005287,ZAC0003346,09/08/2017 18:33,COMPLETE,11/08/2017 14:20,19/08/2017 19:57,15/08/2017
ZA-00005288,ZAC0022903,09/08/2017 14:58,COMPLETE,12/08/2017 21:25,22/08/2017 20:47,17/08/2017
ZA-00005289,ZAC0013327,09/08/2017 06:59,COMPLETE,11/08/2017 23:02,14/08/2017 01:02,18/08/2017
ZA-00005290,ZAC0020278,09/08/2017 18:02,COMPLETE,10/08/2017 10:46,12/08/2017 04:44,14/08/2017
ZA-00005291,ZAC0006527,09/08/2017 21:10,COMPLETE,13/08/2017 18:07,18/08/2017 23:37,16/08/2017
ZA-00005292,ZAC0023423,09/08/2017 20:35,COMPLETE,15/08/2017 18:21,26/08/2017 14:56,22/08/2017
ZA-00005293,ZAC0006796,09/08/2017 09:30,COMPLETE,10/08/2017 08:25,13/08/2017 02:15,15/08/2017
ZA-00005294,ZAC0002328,09/08/2017 10:46,COMPLETE,10/08/2017 09:36,14/08/2017 00:29,15/08/2017
ZA-00005295,ZAC0016530,09/08/2017 22:52,COMPLETE,10/08/2017 20:40,20/08/2017 17:38,17/08/2017
ZA-00005296,ZAC0009901,09/08/2017 06:49,COMPLETE,15/08/2017 15:55,17/08/2017 18:43,18/08/2017
ZA-00005297,ZAC0003491,09/08/2017 14:46,COMPLETE,10/08/2017 12:41,12/08/2017 20:43,20/08/2017
ZA-00005298,ZAC0011280,09/08/2017 09:40,COMPLETE,12/08/2017 19:38,17/08/2017 09:20,22/08/2017
ZA-00005299,ZAC0018762,09/08/2017 12:20,COMPLETE,10/08/2017 01:12,14/08/2017 04:22,15/08/2017
ZA-00005300,ZAC0022809,09/08/2017 17:11,COMPLETE,10/08/2017 00:26,12/08/2017 15:40,15/08/2017
ZA-00005301,ZAC0000743,09/08/2017 12:49,COMPLETE,16/08/2017 10:06,28/08/2017 04:24,21/08/2017
ZA-00005302,ZAC0001861,09/08/2017 21:21,COMPLETE,12/08/2017 22:30,17/08/2017 19:04,17/08/2017
ZA-00005303,ZAC0020172,09/08/2017 09:38,COMPLETE,11/08/2017 22:05,16/08/2017 13:18,16/08/2017
ZA-00005304,ZAC0008595,09/08/2017 18:48,COMPLETE,12/08/2017 04:38,14/08/2017 08:50,19/08/2017
ZA-00005305,ZAC0006544,09/08/2017 06:20,COMPLETE,10/08/2017 21:56,21/08/2017 08:05,13/08/2017
ZA-00005306,ZAC0014122,09/08/2017 08:01,COMPLETE,11/08/2017 13:55,14/08/2017 00:19,15/08/2017
ZA-00005307,ZAC0017481,09/08/2017 18:33,COMPLETE,10/08/2017 21:55,15/08/2017 02:30,17/08/2017
ZA-00005308,ZAC0007127,09/08/2017 20:14,COMPLETE,10/08/2017 16:57,14/08/2017 10:31,13/08/2017
ZA-00005309,ZAC0017274,09/08/2017 08:02,COMPLETE,12/08/2017 17:42,19/08/2017 09:13,22/08/2017
ZA-00005310,ZAC0018795,09/08/2017 15:45,DISPATCHED,11/08/2017 13:36,,14/08/2017
ZA-00005311,ZAC0018049,09/08/2017 20:50,COMPLETE,12/08/2017 11:53,18/08/2017 05:48,17/08/2017
ZA-00005312,ZAC0009866,09/08/2017 09:48,COMPLETE,13/08/2017 13:07,14/08/2017 14:43,18/08/2017
ZA-00005313,ZAC0005901,09/08/2017 11:09,COMPLETE,10/08/2017 23:40,14/08/2017 20:10,17/08/2017
ZA-00005314,ZAC0011327,09/08/2017 15:48,COMPLETE,11/08/2017 16:00,15/08/2017 11:58,16/08/2017
ZA-00005315,ZAC0023651,09/08/2017 13:29,RETURNED,14/08/2017 12:01,15/08/2017 07:26,19/08/2017
ZA-00005316,ZAC0000108,09/08/2017 16:29,COMPLETE,10/08/2017 01:19,17/08/2017 05:30,14/08/2017
ZA-00005317,ZAC0003133,09/08/2017 08:58,CANCELLED,,,
ZA-00005318,ZAC0017053,09/08/2017 16:26,COMPLETE,10/08/2017 13:24,14/08/2017 18:10,17/08/2017
ZA-00005319,ZAC0003603,09/08/2017 18:13,COMPLETE,10/08/2017 08:23,17/08/2017 01:02,13/08/2017
ZA-00005320,ZAC0013867,10/08/2017 22:35,COMPLETE,12/08/2017 13:44,23/08/2017 11:54,17/08/2017
ZA-00005321,ZAC0017917,10/08/2017 11:42,COMPLETE,13/08/2017 00:12,19/08/2017 11:06,20/08/2017
ZA-00005322,ZAC0022783,10/08/2017 22:08,COMPLETE,11/08/2017 18:18,15/08/2017 03:31,15/08/2017
ZA-00005323,ZAC0002137,10/08/2017 06:54,COMPLETE,11/08/2017 07:09,12/08/2017 11:28,15/08/2017
ZA-00005324,ZAC0009920,10/08/2017 08:51,COMPLETE,11/08/2017 12:46,17/08/2017 08:32,16/08/2017
ZA-00005325,ZAC0013652,10/08/2017 15:54,RETURNED,14/08/2017 14:37,15/08/2017 10:47,18/08/2017
ZA-00005326,ZAC0004180,10/08/2017 08:33,COMPLETE,12/08/2017 01:57,15/08/2017 21:39,16/08/2017
ZA-00005327,ZAC0013575,10/08/2017 19:22,COMPLETE,12/08/2017 08:11,18/08/2017 18:56,16/08/2017
ZA-00005328,ZAC0014655,10/08/2017 18:37,COMPLETE,13/08/2017 17:13,15/08/2017 01:05,17/08/2017
ZA-00005329,ZAC0017567,10/08/2017 11:25,COMPLETE,13/08/2017 05:12,18/08/2017 01:23,18/08/2017
ZA-00005330,ZAC0008350,10/08/2017 13:01,COMPLETE,10/08/2017 22:40,12/08/2017 12:25,14/08/2017
ZA-00005331,ZAC0019036,10/08/2017 18:08,COMPLETE,14/08/2017 21:25,16/08/2017 12:39,17/08/2017
ZA-00005332,ZAC0008126,10/08/2017 16:47,COMPLETE,11/08/2017 06:45,13/08/2017 02:18,15/08/2017
ZA-00005333,ZAC0011619,10/08/2017 16:59,COMPLETE,12/08/2017 09:14,16/08/2017 11:16,17/08/2017
ZA-00005334,ZAC0008957,10/08/2017 22:19,COMPLETE,14/08/2017 12:24,16/08/2017 06:40,17/08/2017
ZA-00005335,ZAC0014213,10/08/2017 18:32,COMPLETE,12/08/2017 21:23,22/08/2017 22:39,16/08/2017
ZA-00005336,ZAC0004246,10/08/2017 20:00,CANCELLED,,,
ZA-00005337,ZAC0016368,10/08/2017 08:37,COMPLETE,12/08/2017 18:03,16/08/2017 01:14,17/08/2017
ZA-00005338,ZAC0022058,10/08/2017 21:52,COMPLETE,13/08/2017 09:51,25/08/2017 15:53,20/08/2017
ZA-00005339,ZAC0014023,10/08/2017 17:46,COMPLETE,10/08/2017 19:12,11/08/2017 22:27,17/08/2017
ZA-00005340,ZAC0014334,10/08/2017 15:48,COMPLETE,13/08/2017 20:47,15/08/2017 22:00,18/08/2017
ZA-00005341,ZAC0014586,10/08/2017 12:02,COMPLETE,11/08/2017 12:29,16/08/2017 11:30,14/08/2017
ZA-00005342,ZAC0016677,10/08/2017 06:16,COMPLETE,13/08/2017 23:18,24/08/2017 10:26,16/08/2017
ZA-00005343,ZAC0004390,10/08/2017 07:58,COMPLETE,13/08/2017 21:34,14/08/2017 15:51,17/08/2017
ZA-00005344,ZAC0018819,10/08/2017 22:37,COMPLETE,12/08/2017 03:22,18/08/2017 03:34,16/08/2017
ZA-00005345,ZAC0010261,10/08/2017 22:45,COMPLETE,12/08/2017 14:34,14/08/2017 12:30,19/08/2017
ZA-00005346,ZAC0006859,10/08/2017 07:03,COMPLETE,12/08/2017 14:54,15/08/2017 08:52,19/08/2017
ZA-00005347,ZAC0003884,10/08/2017 13:18,COMPLETE,14/08/2017 08:18,15/08/2017 16:14,18/08/2017
ZA-00005348,ZAC0018901,10/08/2017 08:52,COMPLETE,12/08/2017 19:46,19/08/2017 19:56,16/08/2017
ZA-00005349,ZAC0016898,10/08/2017 21:30,COMPLETE,11/08/2017 20:03,14/08/2017 03:09,14/08/2017
ZA-00005350,ZAC0011188,10/08/2017 16:03,COMPLETE,13/08/2017 10:39,16/08/2017 11:45,17/08/2017
ZA-00005351,ZAC0006266,10/08/2017 17:38,COMPLETE,11/08/2017 14:35,17/08/2017 09:12,16/08/2017
ZA-00005352,ZAC0022932,10/08/2017 11:46,COMPLETE,10/08/2017 18:58,30/08/2017 10:26,15/08/2017
ZA-00005353,ZAC0007214,10/08/2017 07:14,COMPLETE,10/08/2017 19:07,12/08/2017 05:15,15/08/2017
ZA-00005354,ZAC0018673,11/08/2017 08:15,COMPLETE,13/08/2017 01:24,17/08/2017 15:39,18/08/2017
ZA-00005355,ZAC0006401,11/08/2017 12:49,COMPLETE,12/08/2017 09:29,18/08/2017 22:04,16/08/2017
ZA-00005356,ZAC0014937,11/08/2017 21:30,COMPLETE,12/08/2017 19:08,15/08/2017 20:13,15/08/2017
ZA-00005357,ZAC0011452,11/08/2017 10:57,PENDING,,,
ZA-00005358,ZAC0003623,11/08/2017 22:19,DISPATCHED,15/08/2017 15:33,,22/08/2017
ZA-00005359,ZAC0008904,11/08/2017 21:58,COMPLETE,13/08/2017 07:49,15/08/2017 14:31,20/08/2017
ZA-00005360,ZAC0008786,11/08/2017 21:39,DISPATCHED,14/08/2017 09:54,,18/08/2017
ZA-00005361,ZAC0013368,11/08/2017 06:36,COMPLETE,13/08/2017 19:48,18/08/2017 18:37,20/08/2017
ZA-00005362,ZAC0005451,11/08/2017 09:03,COMPLETE,13/08/2017 19:05,15/08/2017 18:25,20/08/2017
ZA-00005363,ZAC0014585,11/08/2017 17:14,COMPLETE,13/08/2017 05:42,16/08/2017 07:50,16/08/2017
ZA-00005364,ZAC0014230,11/08/2017 20:48,COMPLETE,13/08/2017 19:40,17/08/2017 15:51,18/08/2017
ZA-00005365,ZAC0007695,11/08/2017 14:00,COMPLETE,17/08/2017 03:10,17/08/2017 17:52,22/08/2017
ZA-00005366,ZAC0019328,11/08/2017 22:41,COMPLETE,14/08/2017 12:46,18/08/2017 03:02,18/08/2017
ZA-00005367,ZAC0006301,11/08/2017 12:48,COMPLETE,13/08/2017 01:31,17/08/2017 03:25,18/08/2017
ZA-00005368,ZAC0015027,11/08/2017 11:30,COMPLETE,16/08/2017 08:00,25/08/2017 21:19,20/08/2017
ZA-00005369,ZAC0020743,11/08/2017 14:57,COMPLETE,14/08/2017 06:39,15/08/2017 12:04,21/08/2017
ZA-00005370,ZAC0005120,11/08/2017 11:26,COMPLETE,16/08/2017 00:18,18/08/2017 10:39,21/08/2017
ZA-00005371,ZAC0001256,11/08/2017 06:21,COMPLETE,13/08/2017 18:08,16/08/2017 12:03,16/08/2017
ZA-00005372,ZAC0004780,11/08/2017 14:39,COMPLETE,18/08/2017 02:21,20/08/2017 06:23,23/08/2017
ZA-00005373,ZAC0002533,11/08/2017 06:20,COMPLETE,12/08/2017 01:17,17/08/2017 03:33,15/08/2017
ZA-00005374,ZAC0013508,11/08/2017 14:36,COMPLETE,15/08/2017 06:21,20/08/2017 13:43,22/08/2017
ZA-00005375,ZAC0005977,11/08/2017 15:18,COMPLETE,18/08/2017 07:10,29/08/2017 06:17,21/08/2017
ZA-00005376,ZAC0022305,11/08/2017 07:31,COMPLETE,15/08/2017 09:04,21/08/2017 08:32,19/08/2017
ZA-00005377,ZAC0023611,11/08/2017 19:09,COMPLETE,12/08/2017 10:03,14/08/2017 05:02,16/08/2017
ZA-00005378,ZAC0010279,11/08/2017 13:35,COMPLETE,16/08/2017 04:00,18/08/2017 17:46,20/08/2017
ZA-00005379,ZAC0002047,11/08/2017 11:40,COMPLETE,12/08/2017 02:16,16/08/2017 07:50,16/08/2017
ZA-00005380,ZAC0016514,11/08/2017 13:50,COMPLETE,15/08/2017 18:18,25/08/2017 08:35,20/08/2017
ZA-00005381,ZAC0019905,11/08/2017 14:19,COMPLETE,14/08/2017 11:01,18/08/2017 00:25,24/08/2017
ZA-00005382,ZAC0004831,11/08/2017 18:39,COMPLETE,12/08/2017 09:10,13/08/2017 15:12,16/08/2017
ZA-00005383,ZAC0016123,11/08/2017 18:01,COMPLETE,14/08/2017 04:34,16/08/2017 02:25,19/08/2017
ZA-00005384,ZAC0021046,11/08/2017 22:26,COMPLETE,18/08/2017 15:27,24/08/2017 18:47,23/08/2017
ZA-00005385,ZAC0010970,11/08/2017 11:51,COMPLETE,12/08/2017 18:22,16/08/2017 13:49,19/08/2017
ZA-00005386,ZAC0009320,11/08/2017 07:52,DISPATCHED,13/08/2017 16:42,,16/08/2017
ZA-00005387,ZAC0023528,11/08/2017 20:00,COMPLETE,13/08/2017 05:50,15/08/2017 17:34,17/08/2017
ZA-00005388,ZAC0012651,11/08/2017 11:50,COMPLETE,14/08/2017 11:35,22/08/2017 08:23,18/08/2017
ZA-00005389,ZAC0000879,11/08/2017 20:34,COMPLETE,14/08/2017 08:00,17/08/2017 06:46,24/08/2017
ZA-00005390,ZAC0010491,11/08/2017 20:21,COMPLETE,16/08/2017 03:07,21/08/2017 18:34,20/08/2017
ZA-00005391,ZAC0003730,11/08/2017 17:17,COMPLETE,12/08/2017 18:18,16/08/2017 01:49,17/08/2017
ZA-00005392,ZAC0020077,11/08/2017 18:04,COMPLETE,20/08/2017 03:22,22/08/2017 21:26,24/08/2017
ZA-00005393,ZAC0006047,11/08/2017 14:00,COMPLETE,14/08/2017 14:27,19/08/2017 12:02,18/08/2017
ZA-00005394,ZAC0012525,11/08/2017 21:47,COMPLETE,13/08/2017 17:26,15/08/2017 09:57,17/08/2017
ZA-00005395,ZAC0013346,11/08/2017 09:10,COMPLETE,16/08/2017 07:27,18/08/2017 17:58,20/08/2017
