buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0013469,182e9c0f8c3bc772,7612,Stellenbosch,Western Cape,05/04/2017,email
ZAC0013508,270b395def266dec,726,Polokwane,Limpopo,12/04/2017,paid_search
ZAC0013585,7adbf360b344b084,8340,Kimberley,Northern Cape,02/04/2017,organic
ZAC0013596,2b23c6b3e8bff3ce,748,Polokwane,Limpopo,21/04/2017,paid_search
ZAC0013677,e8f5b460aa6d92d3,3203,Pietermaritzburg,KwaZulu-Natal,03/04/2017,referral
ZAC0013730,92e535d5555608b5,8023,Cape Town,Western Cape,15/04/2017,paid_search
ZAC0013760,bc5c3c2d597dd509,731,Polokwane,Limpopo,29/04/2017,social
ZAC0013813,02a3e1dade58c896,9344,Bloemfontein,Free State,21/04/2017,organic
ZAC0013845,c8db09294b049ead,6008,Port Elizabeth,Eastern Cape,19/04/2017,social
ZAC0013876,6592512e444e710d,4015,Durban,KwaZulu-Natal,01/04/2017,organic
ZAC0013932,56114e6831b4984c,15,Pretoria,Gauteng,29/04/2017,paid_search
ZAC0013936,948f048ae7d72bfb,9344,Bloemfontein,Free State,14/04/2017,email
ZAC0014018,8285ddc834c11707,7656,Stellenbosch,Western Cape,07/04/2017,social
ZAC0014079,f1c23b82b48d7614,9331,Bloemfontein,Free State,18/04/2017,social
ZAC0014106,12f7fe2e5207913f,6,Pretoria,Gauteng,30/04/2017,organic
ZAC0014276,4e3dc876ca41ed66,6023,Port Elizabeth,Eastern Cape,15/04/2017,email
ZAC0014300,e87160528f0837d1,9340,Bloemfontein,Free State,08/04/2017,paid_search
ZAC0014311,c319340d574a6ca3,8021,Cape Town,Western Cape,09/04/2017,email
ZAC0014331,1d3f6b413105446e,48,Pretoria,Gauteng,27/04/2017,social
ZAC0014369,10fecf27eec290cb,5222,East London,Eastern Cape,25/04/2017,organic
ZAC0014370,0a7e0d13acffe20b,4000,Durban,KwaZulu-Natal,13/04/2017,social
ZAC0014394,bca45a00849c6621,12,Pretoria,Gauteng,25/04/2017,organic
ZAC0014461,1fb0997a8a9ee283,725,Polokwane,Limpopo,26/04/2017,email
ZAC0014484,71a19a58adaa75c2,3244,Pietermaritzburg,KwaZulu-Natal,22/04/2017,social
ZAC0014513,ffb21568423bb4e2,307,Rustenburg,North West,01/04/2017,organic
ZAC0014561,824996af783d8deb,9314,Bloemfontein,Free State,07/04/2017,affiliate
ZAC0014646,ec8fcecb9263e29f,4049,Durban,KwaZulu-Natal,04/04/2017,social
ZAC0014674,b20c1cc2ac73db58,2242,Sandton,Gauteng,16/04/2017,paid_search
ZAC0014715,f8a930b2b252d117,177,Centurion,Gauteng,23/04/2017,social
ZAC0014718,0af0bff24e0462d6,8316,Kimberley,Northern Cape,16/04/2017,organic
ZAC0014823,d204b30c0069b000,2034,Johannesburg,Gauteng,06/04/2017,paid_search
ZAC0014835,77e3307c2ce0d0c6,3205,Pietermaritzburg,KwaZulu-Natal,23/04/2017,affiliate
ZAC0014862,2c6b3ae26b18f475,3250,Pietermaritzburg,KwaZulu-Natal,27/04/2017,referral
ZAC0014882,45dbf01da77e1154,8053,Cape Town,Western Cape,25/04/2017,organic
ZAC0014919,673c12d0867af56f,1204,Nelspruit,Mpumalanga,13/04/2017,affiliate
ZAC0014949,86fc88e96ccaf751,8022,Cape Town,Western Cape,11/04/2017,referral
ZAC0014970,30a1e1df6326ef86,5217,East London,Eastern Cape,11/04/2017,paid_search
ZAC0015027,a92687984f32cf55,331,Rustenburg,North West,02/04/2017,social
ZAC0015060,55d779ec5eb69ce3,6016,Port Elizabeth,Eastern Cape,29/04/2017,paid_search
ZAC0015083,6edcfeb086ffed58,7652,Stellenbosch,Western Cape,21/04/2017,organic
ZAC0015102,974764bc43e69b26,2009,Johannesburg,Gauteng,06/04/2017,organic
ZAC0015124,d6018448b3fb37a6,4019,Durban,KwaZulu-Natal,23/04/2017,paid_search
ZAC0015212,c28995c398cd1e3c,348,Rustenburg,North West,19/04/2017,organic
ZAC0015255,0a3afd68be39abc4,7625,Stellenbosch,Western Cape,13/04/2017,paid_search
ZAC0015348,ea96eb9d3dd51836,7613,Stellenbosch,Western Cape,14/04/2017,referral
ZAC0015389,41d959868c1b3ff1,3214,Pietermaritzburg,KwaZulu-Natal,08/04/2017,email
ZAC0015409,1b423e2e2d397280,6047,Port Elizabeth,Eastern Cape,01/04/2017,organic
ZAC0015631,c22017df61bc4501,1859,Soweto,Gauteng,30/04/2017,referral
ZAC0015664,3143e43d39552bb7,7625,Stellenbosch,Western Cape,03/04/2017,organic
ZAC0015686,ec43fc3b3fe143d0,348,Rustenburg,North West,13/04/2017,social
ZAC0015692,133c6bbf792aba10,2021,Johannesburg,Gauteng,13/04/2017,paid_search
ZAC0015729,b17853ab418d9287,3252,Pietermaritzburg,KwaZulu-Natal,11/04/2017,paid_search
ZAC0015748,8f4da7856c7bdaee,4007,Durban,KwaZulu-Natal,09/04/2017,paid_search
ZAC0015832,fa624b78a13acc9d,159,Centurion,Gauteng,14/04/2017,email
ZAC0015857,0b2f72343a801ded,8006,Cape Town,Western Cape,26/04/2017,social
ZAC0016153,9c0929100987326f,164,Centurion,Gauteng,18/04/2017,organic
ZAC0016165,370ccac7d109ba79,2027,Johannesburg,Gauteng,09/04/2017,affiliate
ZAC0016167,016d348d18d07cb9,1851,Soweto,Gauteng,14/04/2017,organic
ZAC0016191,d0bfab42a9a592e9,4026,Durban,KwaZulu-Natal,11/04/2017,paid_search
ZAC0016218,2a216c4d968a6b21,7651,Stellenbosch,Western Cape,03/04/2017,organic
ZAC0016227,2eb1faa830e8fd34,4029,Durban,KwaZulu-Natal,23/04/2017,paid_search
ZAC0016297,a62be37e9b08432f,5213,East London,Eastern Cape,08/04/2017,organic
ZAC0016386,37850e295920c4c3,171,Centurion,Gauteng,25/04/2017,paid_search
ZAC0016447,58167329dd613ccd,353,Rustenburg,North West,11/04/2017,social
ZAC0016467,0106861fbb50e41d,1818,Soweto,Gauteng,03/04/2017,paid_search
ZAC0016475,393bcf6ec6de3962,2199,Sandton,Gauteng,26/04/2017,organic
ZAC0016507,ebd0a02fa90e0874,1849,Soweto,Gauteng,09/04/2017,email
ZAC0016513,a2b60e5d115ce944,1250,Nelspruit,Mpumalanga,25/04/2017,email
ZAC0016523,fc93a69c1fb9b413,325,Rustenburg,North West,10/04/2017,social
ZAC0016559,c5d1981a987d82b9,7634,Stellenbosch,Western Cape,01/04/2017,affiliate
ZAC0016584,8a581d6164b63cd9,5245,East London,Eastern Cape,20/04/2017,paid_search
ZAC0016629,a6e67c6499ab510e,6003,Port Elizabeth,Eastern Cape,12/04/2017,email
ZAC0016645,961d226ab1592632,732,Polokwane,Limpopo,14/04/2017,social
ZAC0016654,9d43c5413d9316c1,4010,Durban,KwaZulu-Natal,19/04/2017,organic
ZAC0016771,da664312edcabe79,22,Pretoria,Gauteng,15/04/2017,referral
ZAC0016790,883d3438d1b3fb4c,9348,Bloemfontein,Free State,24/04/2017,email
ZAC0016801,c4974eb31fb244b3,3211,Pietermaritzburg,KwaZulu-Natal,01/04/2017,organic
ZAC0016816,9e89e155a6b3a727,8324,Kimberley,Northern Cape,23/04/2017,referral
ZAC0016817,b599dadd38b905f9,702,Polokwane,Limpopo,15/04/2017,email
ZAC0016887,f4615cb495ce8f5c,701,Polokwane,Limpopo,25/04/2017,affiliate
ZAC0016908,4a773fe8aaee4d94,27,Pretoria,Gauteng,24/04/2017,paid_search
ZAC0016925,83fb3ea7424e8b8a,317,Rustenburg,North West,30/04/2017,organic
ZAC0017045,e4abc0d22c0da907,1842,Soweto,Gauteng,10/04/2017,email
ZAC0017084,d600a0c507d3fee4,3243,Pietermaritzburg,KwaZulu-Natal,02/04/2017,email
ZAC0017168,10a84fad368126b8,177,Centurion,Gauteng,17/04/2017,paid_search
ZAC0017198,21af44c1b3db6c4a,7646,Stellenbosch,Western Cape,30/04/2017,referral
ZAC0017241,d2a57c19f0277d78,702,Polokwane,Limpopo,04/04/2017,organic
ZAC0017312,be63fa9ae5cb17c6,759,Polokwane,Limpopo,19/04/2017,paid_search
ZAC0017323,77d12585524fb0ca,173,Centurion,Gauteng,26/04/2017,organic
ZAC0017332,85b1b39a31af25e9,721,Polokwane,Limpopo,15/04/2017,organic
ZAC0017390,439726897aa22f56,2234,Sandton,Gauteng,15/04/2017,email
ZAC0017471,57571cee697073b6,348,Rustenburg,North West,02/04/2017,social
ZAC0017506,c4f80f632312f232,194,Centurion,Gauteng,14/04/2017,social
ZAC0017523,b2f273ea166e015f,2040,Johannesburg,Gauteng,21/04/2017,referral
ZAC0017568,2a56ed1f5c940c9b,1232,Nelspruit,Mpumalanga,03/04/2017,social
ZAC0017596,b97103a74f2d591a,8339,Kimberley,Northern Cape,15/04/2017,referral
ZAC0017707,a76926d3c5b98a19,172,Centurion,Gauteng,05/04/2017,paid_search
ZAC0017805,acedfd6572e1a13f,2008,Johannesburg,Gauteng,06/04/2017,organic
ZAC0018032,e785c9884bc9876b,2230,Sandton,Gauteng,22/04/2017,referral
ZAC0018063,10c1b198c3eea27f,5204,East London,Eastern Cape,15/04/2017,organic
ZAC0018109,cc3c97d5bbf60139,9306,Bloemfontein,Free State,05/04/2017,social
ZAC0018114,c88d8904059103cf,749,Polokwane,Limpopo,13/04/2017,paid_search
ZAC0018123,53abb2053aaa88bc,16,Pretoria,Gauteng,21/04/2017,organic
ZAC0018142,326a3712190dfa5e,8026,Cape Town,Western Cape,09/04/2017,paid_search
ZAC0018157,eb81d6f8b6b6332e,334,Rustenburg,North West,22/04/2017,organic
ZAC0018203,9b2aaec1bca8bdac,321,Rustenburg,North West,27/04/2017,organic
ZAC0018257,f87264256f233b58,3230,Pietermaritzburg,KwaZulu-Natal,16/04/2017,email
ZAC0018296,0105a647ca5b7420,4006,Durban,KwaZulu-Natal,16/04/2017,referral
ZAC0018316,5cfd23c16c5cd884,2222,Sandton,Gauteng,23/04/2017,social
ZAC0018360,897da3d420ad8103,2245,Sandton,Gauteng,05/04/2017,organic
ZAC0018366,156a88841a6cb1ee,8010,Cape Town,Western Cape,26/04/2017,affiliate
ZAC0018394,f50539aa7594c6ff,9322,Bloemfontein,Free State,02/04/2017,referral
ZAC0018413,0b2f1bd8132d3a5e,721,Polokwane,Limpopo,26/04/2017,affiliate
ZAC0018449,8f7d97039ec8ca08,4003,Durban,KwaZulu-Natal,26/04/2017,email
ZAC0018533,3a4ec22b9254abb3,6058,Port Elizabeth,Eastern Cape,03/04/2017,affiliate
ZAC0018545,b2c155362a577d66,181,Centurion,Gauteng,01/04/2017,paid_search
ZAC0018560,9b628d2cd44edf4a,7657,Stellenbosch,Western Cape,15/04/2017,social
ZAC0018587,13b4396f4b580b57,2003,Johannesburg,Gauteng,24/04/2017,referral
ZAC0018669,eb4735ddafd8d488,755,Polokwane,Limpopo,30/04/2017,organic
ZAC0018687,db08e625cc4a9a64,216,Centurion,Gauteng,21/04/2017,paid_search
ZAC0018769,5edac2e4d8f63ab5,5214,East London,Eastern Cape,15/04/2017,organic
ZAC0018796,51dc522e926d9512,2051,Johannesburg,Gauteng,10/04/2017,social
ZAC0018801,e3bd634799837040,331,Rustenburg,North West,05/04/2017,paid_search
ZAC0018859,325be73df8bd9f38,3241,Pietermaritzburg,KwaZulu-Natal,28/04/2017,social
ZAC0018889,0de329a34ba459ec,4001,Durban,KwaZulu-Natal,04/04/2017,email
ZAC0018917,0ae18c62db41634a,710,Polokwane,Limpopo,29/04/2017,paid_search
ZAC0018934,6bf2ebbaccc91ad5,6043,Port Elizabeth,Eastern Cape,25/04/2017,organic
ZAC0018943,5b510cffb9b27674,6009,Port Elizabeth,Eastern Cape,28/04/2017,paid_search
ZAC0018973,c34b673599d1a2c0,2058,Johannesburg,Gauteng,02/04/2017,referral
ZAC0019016,18448dc76af3f47e,726,Polokwane,Limpopo,06/04/2017,paid_search
ZAC0019064,36cb63cb58bac991,1822,Soweto,Gauteng,12/04/2017,organic
ZAC0019131,740baefbae3d29d6,9307,Bloemfontein,Free State,22/04/2017,social
ZAC0019164,da192f906e6e9af8,2008,Johannesburg,Gauteng,19/04/2017,email
ZAC0019234,6fcda26f3611a562,9337,Bloemfontein,Free State,14/04/2017,social
ZAC0019309,9b36c3a48fa9b7a4,45,Pretoria,Gauteng,25/04/2017,organic
ZAC0019326,cbff855762806a4c,7657,Stellenbosch,Western Cape,22/04/2017,referral
ZAC0019350,2e1c9f588a7640cb,214,Centurion,Gauteng,14/04/2017,organic
ZAC0019366,49dabea193982ebe,5236,East London,Eastern Cape,02/04/2017,organic
ZAC0019396,699587294547b9fe,726,Polokwane,Limpopo,21/04/2017,referral
ZAC0019443,88f2436b3a09490f,8323,Kimberley,Northern Cape,29/04/2017,paid_search
ZAC0019463,0015785717b98caa,8046,Cape Town,Western Cape,11/04/2017,referral
ZAC0019474,475a4540669d29ac,9353,Bloemfontein,Free State,06/04/2017,social
ZAC0019489,87eadee831c639c0,8324,Kimberley,Northern Cape,04/04/2017,referral
ZAC0019491,320ed5f07ff724ab,7608,Stellenbosch,Western Cape,26/04/2017,affiliate
ZAC0019500,7e18b73407ba8ae4,1827,Soweto,Gauteng,21/04/2017,paid_search
ZAC0019526,e8d010c88722a5e4,2210,Sandton,Gauteng,26/04/2017,referral
ZAC0019533,5a433418b7427f8e,7628,Stellenbosch,Western Cape,17/04/2017,paid_search
ZAC0019599,a1a2d1f2041837b8,2252,Sandton,Gauteng,15/04/2017,social
ZAC0019618,0ff75a4ede94257f,5243,East London,Eastern Cape,03/04/2017,organic
ZAC0019668,0f5921e7336826f2,7629,Stellenbosch,Western Cape,16/04/2017,organic
ZAC0019699,5533e93141ba7955,6014,Port Elizabeth,Eastern Cape,25/04/2017,organic
ZAC0019774,b921aaccf27c908b,1237,Nelspruit,Mpumalanga,23/04/2017,organic
ZAC0019799,9abcd3a3bce6d330,2205,Sandton,Gauteng,25/04/2017,organic
ZAC0019929,81916d47b5dcbee0,8004,Cape Town,Western Cape,02/04/2017,paid_search
ZAC0019941,07c3b763dd3354bc,1202,Nelspruit,Mpumalanga,03/04/2017,affiliate
ZAC0019954,f94b35bba45cfc4b,5200,East London,Eastern Cape,01/04/2017,paid_search
ZAC0020014,0a18ca04a0b1e677,3229,Pietermaritzburg,KwaZulu-Natal,11/04/2017,social
ZAC0020026,9ac24d140b24c7c6,21,Pretoria,Gauteng,24/04/2017,organic
ZAC0020047,540b6133eab2e0fb,1220,Nelspruit,Mpumalanga,15/04/2017,social
ZAC0020066,ded84306ed3015b6,5203,East London,Eastern Cape,22/04/2017,organic
ZAC0020086,bd8f6e2beb7c37b9,199,Centurion,Gauteng,08/04/2017,organic
ZAC0020105,016fe39e48f3b8fd,9352,Bloemfontein,Free State,27/04/2017,email
ZAC0020349,2516c96659717d8a,331,Rustenburg,North West,10/04/2017,affiliate
ZAC0020394,d51da85be5e22301,6026,Port Elizabeth,Eastern Cape,30/04/2017,affiliate
ZAC0020483,a888d62fa27d428a,27,Pretoria,Gauteng,04/04/2017,organic
ZAC0020508,05264fe2bf56ce3c,5244,East London,Eastern Cape,05/04/2017,email
ZAC0020585,2e26eb287c94da53,2051,Johannesburg,Gauteng,24/04/2017,email
ZAC0020630,304d3cfe9496c299,181,Centurion,Gauteng,18/04/2017,social
ZAC0020643,c651b889947a9b24,196,Centurion,Gauteng,01/04/2017,email
ZAC0020651,40fd66bf4feaa535,1849,Soweto,Gauteng,01/04/2017,paid_search
ZAC0020749,d456332151852b80,1847,Soweto,Gauteng,01/04/2017,organic
ZAC0020761,4f6c1d7a5471b90e,1827,Soweto,Gauteng,29/04/2017,email
ZAC0020774,4570af797a764fe0,166,Centurion,Gauteng,29/04/2017,affiliate
ZAC0020913,a35325d19ac0b935,9333,Bloemfontein,Free State,25/04/2017,organic
ZAC0020936,3eed559dba6e13a1,719,Polokwane,Limpopo,17/04/2017,organic
ZAC0021050,63be880784ef9382,2228,Sandton,Gauteng,26/04/2017,paid_search
ZAC0021144,4f55052b5cfa510c,2002,Johannesburg,Gauteng,20/04/2017,social
ZAC0021333,90183569c67eebba,1240,Nelspruit,Mpumalanga,10/04/2017,organic
ZAC0021371,72ac381dac82e807,7606,Stellenbosch,Western Cape,30/04/2017,paid_search
ZAC0021375,ad9fafb5ab351975,7619,Stellenbosch,Western Cape,21/04/2017,organic
ZAC0021398,ae1873a836848eee,215,Centurion,Gauteng,30/04/2017,email
ZAC0021437,06319c3fc7206449,8343,Kimberley,Northern Cape,21/04/2017,paid_search
ZAC0021444,617ddaa24095f594,720,Polokwane,Limpopo,21/04/2017,social
ZAC0021453,7b54482d8ec582d0,8059,Cape Town,Western Cape,16/04/2017,email
ZAC0021493,18b92e049c9a514a,206,Centurion,Gauteng,20/04/2017,paid_search
ZAC0021514,f98ece4e939dff8b,2224,Sandton,Gauteng,02/04/2017,affiliate
ZAC0021515,894973479d882fe6,3,Pretoria,Gauteng,08/04/2017,email
ZAC0021534,e2b6bce9374471f6,9349,Bloemfontein,Free State,23/04/2017,organic
ZAC0021545,8b658c2582fc6841,7632,Stellenbosch,Western Cape,25/04/2017,organic
ZAC0021559,db0669045218d99f,22,Pretoria,Gauteng,02/04/2017,organic
ZAC0021581,d69e75e9c0249dd8,6003,Port Elizabeth,Eastern Cape,21/04/2017,social
ZAC0021601,48c6b072d87367b4,1852,Soweto,Gauteng,21/04/2017,organic
ZAC0021659,d0175417e3469297,351,Rustenburg,North West,20/04/2017,organic
ZAC0021771,fdbfe1b23ebc543d,1818,Soweto,Gauteng,04/04/2017,organic
ZAC0021822,bc2b99c04916d6df,1221,Nelspruit,Mpumalanga,18/04/2017,organic
ZAC0021826,00aded9f8f37b7fb,1817,Soweto,Gauteng,14/04/2017,organic
ZAC0021919,4955c486b3de2682,1838,Soweto,Gauteng,20/04/2017,paid_search
ZAC0021963,1c0e0720f77a3230,4009,Durban,KwaZulu-Natal,02/04/2017,paid_search
ZAC0021995,17b97e4c8de9f132,3,Pretoria,Gauteng,30/04/2017,paid_search
ZAC0022011,32d7807523649956,4053,Durban,KwaZulu-Natal,08/04/2017,referral
ZAC0022018,5096b9d38934eebf,6056,Port Elizabeth,Eastern Cape,05/04/2017,social
ZAC0022111,7fc5700e29696d14,6025,Port Elizabeth,Eastern Cape,19/04/2017,social
ZAC0022123,8b8cd123d16b6ff8,2218,Sandton,Gauteng,15/04/2017,organic
ZAC0022183,267e136c4e9dddfa,1213,Nelspruit,Mpumalanga,26/04/2017,email
ZAC0022227,8cee9422f057b5c0,302,Rustenburg,North West,25/04/2017,social
ZAC0022230,8d0691c89c40c6b1,310,Rustenburg,North West,24/04/2017,organic
ZAC0022233,a1b10f8115f862bb,322,Rustenburg,North West,18/04/2017,organic
ZAC0022257,2808af870a8067c7,2230,Sandton,Gauteng,28/04/2017,social
ZAC0022279,6eedc4dd983e24df,2038,Johannesburg,Gauteng,28/04/2017,social
ZAC0022329,f39c8a815eca2644,2032,Johannesburg,Gauteng,19/04/2017,social
ZAC0022406,5abaa027d13b47e2,6044,Port Elizabeth,Eastern Cape,07/04/2017,social
ZAC0022448,74afc229f99eb28d,9319,Bloemfontein,Free State,07/04/2017,social
ZAC0022451,0ac9ed2a0098f61f,2220,Sandton,Gauteng,11/04/2017,paid_search
ZAC0022496,1341bd5910cfc832,308,Rustenburg,North West,03/04/2017,social
ZAC0022510,11ab2dc05b2da8c7,734,Polokwane,Limpopo,07/04/2017,paid_search
ZAC0022585,03580589845e2fff,7608,Stellenbosch,Western Cape,29/04/2017,paid_search
ZAC0022731,07805f5e8b590436,30,Pretoria,Gauteng,18/04/2017,referral
ZAC0022767,e6a96a2bc91e59ed,2233,Sandton,Gauteng,26/04/2017,affiliate
ZAC0022787,8d42d7481739dc7b,7651,Stellenbosch,Western Cape,28/04/2017,organic
ZAC0022825,6221bda39d8b2885,2220,Sandton,Gauteng,13/04/2017,organic
ZAC0023008,bc4921da19eaee20,8324,Kimberley,Northern Cape,28/04/2017,referral
ZAC0023015,0ba92f45934ab16a,8338,Kimberley,Northern Cape,30/04/2017,social
ZAC0023107,b20b5d62db9dd966,9343,Bloemfontein,Free State,13/04/2017,social
ZAC0023166,5761bd4af3c9453d,50,Pretoria,Gauteng,27/04/2017,social
ZAC0023215,1da6e31aa8a3997e,1257,Nelspruit,Mpumalanga,09/04/2017,organic
ZAC0023270,0d26bb8162e9cf54,163,Centurion,Gauteng,20/04/2017,affiliate
ZAC0023279,b88730ef0fc292b9,1847,Soweto,Gauteng,16/04/2017,organic
ZAC0023282,44d7d1ce7e1729ad,5209,East London,Eastern Cape,22/04/2017,referral
ZAC0023292,813ac5fabfb950c4,5203,East London,Eastern Cape,24/04/2017,affiliate
ZAC0023374,27a24555c09dafdd,6011,Port Elizabeth,Eastern Cape,30/04/2017,referral
ZAC0023405,396a29302d14fc42,46,Pretoria,Gauteng,30/04/2017,organic
ZAC0023411,6ac2b39409ebd4d7,1229,Nelspruit,Mpumalanga,05/04/2017,referral
ZAC0023423,ad83735da1a19a29,9323,Bloemfontein,Free State,12/04/2017,organic
ZAC0023465,d03c0393ac26025e,9313,Bloemfontein,Free State,18/04/2017,organic
ZAC0023473,7705e846a396c45d,4031,Durban,KwaZulu-Natal,10/04/2017,organic
ZAC0023517,8646cf03c26af14f,45,Pretoria,Gauteng,03/04/2017,organic
ZAC0023528,bb07019bb25dbde4,8344,Kimberley,Northern Cape,12/04/2017,organic
ZAC0023592,c329254574d7658b,5255,East London,Eastern Cape,15/04/2017,organic
ZAC0023594,020c6e754199f7b2,8354,Kimberley,Northern Cape,14/04/2017,referral
ZAC0023639,8e1099740e434455,183,Centurion,Gauteng,03/04/2017,organic
ZAC0023643,db20687b123339ae,8318,Kimberley,Northern Cape,22/04/2017,referral
ZAC0023659,d05307c78244f837,8345,Kimberley,Northern Cape,09/04/2017,affiliate
ZAC0023742,da1049b32ccb5eb2,1836,Soweto,Gauteng,07/04/2017,social
ZAC0023842,8bc18df29ac9c879,8350,Kimberley,Northern Cape,05/04/2017,organic
ZAC0023889,f8187b97a1e74c14,3235,Pietermaritzburg,KwaZulu-Natal,10/04/2017,email
ZAC0023921,37604b1324a11aa3,179,Centurion,Gauteng,28/04/2017,social
ZAC0023953,ca846beb026c201e,8301,Kimberley,Northern Cape,27/04/2017,organic
