buyer_ref,buyer_uid,postcode,town,province,signup_dt,acq_channel
ZAC0009779,4a4bede50fba6510,6015,Port Elizabeth,Eastern Cape,22/06/2017,social
ZAC0009787,0bd1f72579b14548,1248,Nelspruit,Mpumalanga,15/06/2017,referral
ZAC0009802,cabd2331e5e7347e,2230,Sandton,Gauteng,27/06/2017,referral
ZAC0009803,fbda47574a2e224c,719,Polokwane,Limpopo,18/06/2017,paid_search
ZAC0009886,b54515a3d43c700b,4051,Durban,KwaZulu-Natal,25/06/2017,organic
ZAC0009895,ace7f162e1d21651,9335,Bloemfontein,Free State,02/06/2017,organic
ZAC0009916,6a3e180d59e20e4c,6009,Port Elizabeth,Eastern Cape,24/06/2017,affiliate
ZAC0009919,ecae754586b00d98,9323,Bloemfontein,Free State,22/06/2017,social
ZAC0009958,0ee3212cc9f769d9,2199,Sandton,Gauteng,21/06/2017,organic
ZAC0009987,310ec8b27d4cf728,9300,Bloemfontein,Free State,10/06/2017,organic
ZAC0010034,9890d93d3ad74e49,2031,Johannesburg,Gauteng,09/06/2017,paid_search
ZAC0010035,b70a639e8c7d75a5,8322,Kimberley,Northern Cape,16/06/2017,organic
ZAC0010041,293825464a047bab,315,Rustenburg,North West,02/06/2017,email
ZAC0010050,9382f71cccf41b2d,736,Polokwane,Limpopo,03/06/2017,social
ZAC0010060,914da23392688bd8,723,Polokwane,Limpopo,21/06/2017,organic
ZAC0010145,efbfcbc4aed0bf46,9355,Bloemfontein,Free State,21/06/2017,email
ZAC0010170,dda096aad67971d7,6040,Port Elizabeth,Eastern Cape,15/06/2017,social
ZAC0010286,3d5eafa7f4ffb458,8051,Cape Town,Western Cape,19/06/2017,paid_search
ZAC0010310,4fcb09b9ee4b5926,1863,Soweto,Gauteng,16/06/2017,organic
ZAC0010314,3443fb3e162ab2a0,17,Pretoria,Gauteng,18/06/2017,social
ZAC0010347,82442a943786cc2b,1804,Soweto,Gauteng,10/06/2017,referral
ZAC0010385,d09a33ad3da542e1,9341,Bloemfontein,Free State,03/06/2017,organic
ZAC0010465,e3468ba6b9f87d1b,746,Polokwane,Limpopo,01/06/2017,organic
ZAC0010510,1599d7fdd85e1796,2235,Sandton,Gauteng,16/06/2017,organic
ZAC0010547,4fedabb6afb81e9c,170,Centurion,Gauteng,28/06/2017,referral
ZAC0010549,d60415cdf76d3d45,8329,Kimberley,Northern Cape,28/06/2017,referral
ZAC0010578,201be691be4b43b1,9339,Bloemfontein,Free State,28/06/2017,social
ZAC0010580,090ec5f77fbb5b6e,8319,Kimberley,Northern Cape,30/06/2017,paid_search
ZAC0010609,a8f7309adba78698,6030,Port Elizabeth,Eastern Cape,05/06/2017,paid_search
ZAC0010616,696af5f87e94545e,8011,Cape Town,Western Cape,12/06/2017,email
ZAC0010651,1a7de2d3e18754d2,8317,Kimberley,Northern Cape,08/06/2017,organic
ZAC0010681,9475e17e064aae2e,6053,Port Elizabeth,Eastern Cape,28/06/2017,email
ZAC0010693,95df39af2fcbc94d,735,Polokwane,Limpopo,11/06/2017,paid_search
ZAC0010702,f9b525135575c2ed,2007,Johannesburg,Gauteng,20/06/2017,organic
ZAC0010837,fcc1398db29d3044,5220,East London,Eastern Cape,15/06/2017,organic
ZAC0010846,0bd5ff4fa7b06c94,4044,Durban,KwaZulu-Natal,07/06/2017,email
ZAC0010893,573309d3eef35b5f,57,Pretoria,Gauteng,06/06/2017,organic
ZAC0011009,a5dbe1ae88105f26,2221,Sandton,Gauteng,27/06/2017,organic
ZAC0011048,421b0c59a7fae455,728,Polokwane,Limpopo,02/06/2017,referral
ZAC0011077,9933a7667c56ade1,9320,Bloemfontein,Free State,30/06/2017,organic
ZAC0011090,8ae234270b6114e9,307,Rustenburg,North West,23/06/2017,affiliate
ZAC0011091,58a21dfbe4172bc1,2218,Sandton,Gauteng,03/06/2017,paid_search
ZAC0011112,6e85cac9c5ec4865,8005,Cape Town,Western Cape,02/06/2017,paid_search
ZAC0011231,7f6b59148578f350,1240,Nelspruit,Mpumalanga,07/06/2017,organic
ZAC0011232,fcad0e3763edd183,4003,Durban,KwaZulu-Natal,19/06/2017,organic
ZAC0011234,919a2f45c9964f7c,1213,Nelspruit,Mpumalanga,29/06/2017,social
ZAC0011247,8eb6108b9a0a88f5,2237,Sandton,Gauteng,07/06/2017,paid_search
ZAC0011249,56334e534f613659,1217,Nelspruit,Mpumalanga,23/06/2017,organic
ZAC0011346,0b6eb1211c6b180d,6033,Port Elizabeth,Eastern Cape,07/06/2017,paid_search
ZAC0011347,55204c004cef2c13,2016,Johannesburg,Gauteng,20/06/2017,referral
ZAC0011359,f0a65d2559c75113,174,Centurion,Gauteng,17/06/2017,social
ZAC0011395,e1a1586511971d3b,7619,Stellenbosch,Western Cape,27/06/2017,organic
ZAC0011421,96e342727311c2a2,3216,Pietermaritzburg,KwaZulu-Natal,08/06/2017,organic
ZAC0011444,683ea366fe6400e5,750,Polokwane,Limpopo,02/06/2017,organic
ZAC0011447,7d00e917ab265c93,1850,Soweto,Gauteng,12/06/2017,social
ZAC0011496,a4d0a179ad95dfe5,7624,Stellenbosch,Western Cape,25/06/2017,organic
ZAC0011498,2d4283ab3c6f04a6,201,Centurion,Gauteng,07/06/2017,referral
ZAC0011512,946cd302398634d1,2003,Johannesburg,Gauteng,23/06/2017,organic
ZAC0011635,5d5bc073746e371d,4030,Durban,KwaZulu-Natal,12/06/2017,paid_search
ZAC0011645,5f0c08e76d8b8adc,3228,Pietermaritzburg,KwaZulu-Natal,02/06/2017,organic
ZAC0011658,3583fd3da276c2dc,3251,Pietermaritzburg,KwaZulu-Natal,17/06/2017,paid_search
ZAC0011702,11d7d9e1765ebee5,308,Rustenburg,North West,12/06/2017,paid_search
ZAC0011768,e512a7cbd2f25290,22,Pretoria,Gauteng,23/06/2017,email
ZAC0011769,11d400f23e45df54,160,Centurion,Gauteng,21/06/2017,organic
ZAC0011799,ebbe214cbd4558f8,716,Polokwane,Limpopo,23/06/2017,social
ZAC0011829,94db79ae9c6e9489,8338,Kimberley,Northern Cape,27/06/2017,affiliate
ZAC0011896,06214c68ff0507a9,4016,Durban,KwaZulu-Natal,14/06/2017,affiliate
ZAC0011922,1e3968c90f1e0864,2228,Sandton,Gauteng,11/06/2017,referral
ZAC0011948,8d0e074f1e39c31a,7603,Stellenbosch,Western Cape,07/06/2017,affiliate
ZAC0011984,e60b6d3dc81d3b25,5252,East London,Eastern Cape,02/06/2017,paid_search
ZAC0012027,35da5dd0f88277a6,1855,Soweto,Gauteng,02/06/2017,paid_search
ZAC0012038,a837a1eb44ac763d,8036,Cape Town,Western Cape,21/06/2017,social
ZAC0012099,22a9ba07d6915868,2198,Sandton,Gauteng,07/06/2017,organic
ZAC0012112,5ec8fd92e2f9d9bd,8308,Kimberley,Northern Cape,14/06/2017,social
ZAC0012175,dac00a2150fad70a,5248,East London,Eastern Cape,15/06/2017,organic
ZAC0012198,9b0bcb755c7ba753,717,Polokwane,Limpopo,07/06/2017,organic
ZAC0012199,09c01de63509f39e,740,Polokwane,Limpopo,08/06/2017,organic
ZAC0012253,c721ff349753c9a7,2243,Sandton,Gauteng,21/06/2017,paid_search
ZAC0012269,fa4e8319f0a43264,8305,Kimberley,Northern Cape,28/06/2017,referral
ZAC0012270,de3b174a2f94cd22,5255,East London,Eastern Cape,29/06/2017,organic
ZAC0012286,0629fd72f16af4ec,2044,Johannesburg,Gauteng,26/06/2017,affiliate
ZAC0012356,df7fb27e5972b318,6023,Port Elizabeth,Eastern Cape,13/06/2017,organic
ZAC0012386,dd5a6f5af19407fc,6058,Port Elizabeth,Eastern Cape,05/06/2017,social
ZAC0012430,f12e310dff2f466e,8035,Cape Town,Western Cape,27/06/2017,paid_search
ZAC0012445,acc1181d37ad92de,9354,Bloemfontein,Free State,17/06/2017,social
ZAC0012464,ab8401c470f254b0,9318,Bloemfontein,Free State,17/06/2017,email
ZAC0012506,cb6f082aa93684c5,13,Pretoria,Gauteng,19/06/2017,social
ZAC0012599,bce66dcc0bbaf9e9,158,Centurion,Gauteng,12/06/2017,email
ZAC0012757,5b7ea1dee0ff6123,158,Centurion,Gauteng,08/06/2017,email
ZAC0012795,0d9ce1c013788291,2012,Johannesburg,Gauteng,17/06/2017,social
ZAC0012847,1c9c58cdc3482c8b,9324,Bloemfontein,Free State,08/06/2017,referral
ZAC0012925,ed7448942bf0d553,7638,Stellenbosch,Western Cape,23/06/2017,social
ZAC0012951,452fc2f95c948c74,8002,Cape Town,Western Cape,12/06/2017,paid_search
ZAC0012975,4d1782e9e97b3ad2,8342,Kimberley,Northern Cape,29/06/2017,social
ZAC0012997,7828f32c8bc3052b,1243,Nelspruit,Mpumalanga,30/06/2017,referral
ZAC0013000,8793a01aa2712799,8347,Kimberley,Northern Cape,24/06/2017,organic
ZAC0013063,d98dd546961e94f3,8328,Kimberley,Northern Cape,30/06/2017,paid_search
ZAC0013065,02e90c41eccbb7e6,9359,Bloemfontein,Free State,30/06/2017,organic
ZAC0013080,4a064ef351c01bcb,2250,Sandton,Gauteng,10/06/2017,social
ZAC0013086,f30ac3022414e291,54,Pretoria,Gauteng,17/06/2017,organic
ZAC0013087,1413fa5968f3aae5,205,Centurion,Gauteng,15/06/2017,paid_search
ZAC0013103,67f05f5bcc6b2423,338,Rustenburg,North West,06/06/2017,paid_search
ZAC0013109,f383b4832afb1a61,4044,Durban,KwaZulu-Natal,09/06/2017,organic
ZAC0013144,cde98ca4cdc111ff,3238,Pietermaritzburg,KwaZulu-Natal,25/06/2017,paid_search
ZAC0013218,10bafae3ecc912e1,3202,Pietermaritzburg,KwaZulu-Natal,23/06/2017,social
ZAC0013253,fb2a2a43e32dd2b9,5236,East London,Eastern Cape,19/06/2017,referral
ZAC0013274,f593305692ba3e46,749,Polokwane,Limpopo,12/06/2017,organic
ZAC0013312,694ba0bc39b7b591,758,Polokwane,Limpopo,08/06/2017,organic
ZAC0013382,0db2eb36774c15c1,3244,Pietermaritzburg,KwaZulu-Natal,22/06/2017,referral
ZAC0013420,a0c0512ae3fe362b,2227,Sandton,Gauteng,12/06/2017,organic
ZAC0013445,c78bb4fecfa293e4,756,Polokwane,Limpopo,25/06/2017,organic
ZAC0013473,8ff0956a90c6e090,2010,Johannesburg,Gauteng,28/06/2017,referral
ZAC0013494,96c5e5eb2b441959,1846,Soweto,Gauteng,07/06/2017,referral
ZAC0013499,e91d4b33327debc2,342,Rustenburg,North West,21/06/2017,organic
ZAC0013500,fde39dc65d1ce4cf,3224,Pietermaritzburg,KwaZulu-Natal,19/06/2017,paid_search
ZAC0013559,85fb8e59f43fcc38,5229,East London,Eastern Cape,29/06/2017,social
ZAC0013598,3640a3ef9c920679,3211,Pietermaritzburg,KwaZulu-Natal,20/06/2017,organic
ZAC0013617,5ccc9997dd743105,9326,Bloemfontein,Free State,22/06/2017,social
ZAC0013627,0e18b67d6929180b,8008,Cape Town,Western Cape,24/06/2017,organic
ZAC0013659,7393c8b641ac45b7,5234,East London,Eastern Cape,03/06/2017,organic
ZAC0013669,8affe12a0f86bf36,8316,Kimberley,Northern Cape,10/06/2017,paid_search
ZAC0013714,5a624ac4626296a1,2034,Johannesburg,Gauteng,26/06/2017,email
ZAC0013727,eabe954c8e05e9c7,726,Polokwane,Limpopo,22/06/2017,social
ZAC0013797,d0754346fbdb987a,2204,Sandton,Gauteng,25/06/2017,social
ZAC0013826,86a180ea9301e69e,303,Rustenburg,North West,06/06/2017,paid_search
ZAC0013856,0366c2edaccf5998,2012,Johannesburg,Gauteng,21/06/2017,paid_search
ZAC0013895,89e97ae172bbda54,9353,Bloemfontein,Free State,10/06/2017,organic
ZAC0013905,3f1b7a317b4a0fa1,4021,Durban,KwaZulu-Natal,26/06/2017,paid_search
ZAC0013910,62b08f98e2bc9c0c,1238,Nelspruit,Mpumalanga,02/06/2017,organic
ZAC0013960,c35d2ea1a8268513,8321,Kimberley,Northern Cape,02/06/2017,paid_search
ZAC0014002,4a417449c26ce88c,6033,Port Elizabeth,Eastern Cape,13/06/2017,paid_search
ZAC0014037,1b45ee39d6a21476,2197,Sandton,Gauteng,11/06/2017,affiliate
ZAC0014057,908051a27fe846e3,5257,East London,Eastern Cape,09/06/2017,referral
ZAC0014089,1b723881d1981866,4029,Durban,KwaZulu-Natal,07/06/2017,paid_search
ZAC0014095,9e0f63ac49592f83,53,Pretoria,Gauteng,30/06/2017,organic
ZAC0014103,a18630956e63e06c,1202,Nelspruit,Mpumalanga,21/06/2017,paid_search
ZAC0014112,274b00d2fae8bd5e,2223,Sandton,Gauteng,10/06/2017,affiliate
ZAC0014246,ca19f35717daccd3,8040,Cape Town,Western Cape,06/06/2017,social
ZAC0014284,1b74857707d32789,8321,Kimberley,Northern Cape,01/06/2017,social
ZAC0014301,e6e4159c7c7e6316,1818,Soweto,Gauteng,02/06/2017,organic
ZAC0014302,d544a57a1562bd5a,2243,Sandton,Gauteng,08/06/2017,social
ZAC0014313,1a635ed6912880f3,9321,Bloemfontein,Free State,21/06/2017,social
ZAC0014323,2973e9bc2bbd70ff,3231,Pietermaritzburg,KwaZulu-Natal,05/06/2017,organic
ZAC0014371,90178f06b587348b,317,Rustenburg,North West,28/06/2017,organic
ZAC0014382,61486a490d06bf4d,7,Pretoria,Gauteng,15/06/2017,social
ZAC0014410,508b04746f438b12,7638,Stellenbosch,Western Cape,04/06/2017,paid_search
ZAC0014421,bafdf180abffc30c,2250,Sandton,Gauteng,04/06/2017,organic
ZAC0014436,d93e0e5398d13af3,4008,Durban,KwaZulu-Natal,07/06/2017,paid_search
ZAC0014472,999055627e4118bb,6011,Port Elizabeth,Eastern Cape,26/06/2017,organic
ZAC0014532,01f7862abfca6782,746,Polokwane,Limpopo,28/06/2017,paid_search
ZAC0014558,e6114194371bdc2d,6008,Port Elizabeth,Eastern Cape,02/06/2017,paid_search
ZAC0014574,35536a273d1d45f0,169,Centurion,Gauteng,01/06/2017,paid_search
ZAC0014587,f38edc9e80158084,1231,Nelspruit,Mpumalanga,29/06/2017,email
ZAC0014622,5edb59c8fc86df14,2232,Sandton,Gauteng,19/06/2017,paid_search
ZAC0014629,3bba61d185b15106,5222,East London,Eastern Cape,07/06/2017,paid_search
ZAC0014632,3effe52460085d28,5254,East London,Eastern Cape,02/06/2017,affiliate
ZAC0014650,3312deec9e646a82,8028,Cape Town,Western Cape,19/06/2017,social
ZAC0014703,2969404332cd389a,6019,Port Elizabeth,Eastern Cape,03/06/2017,organic
ZAC0014774,cd403776b6a06eb8,157,Centurion,Gauteng,18/06/2017,paid_search
ZAC0014791,eae743fee6c65da5,339,Rustenburg,North West,04/06/2017,affiliate
ZAC0014843,6526a3aa877a5784,750,Polokwane,Limpopo,16/06/2017,referral
ZAC0014859,56329ef05a424e40,1816,Soweto,Gauteng,28/06/2017,organic
ZAC0014888,dd06fecdc235014e,1233,Nelspruit,Mpumalanga,15/06/2017,social
ZAC0014891,d94317858df38d13,4056,Durban,KwaZulu-Natal,03/06/2017,referral
ZAC0014932,cf913a5399ea871c,1202,Nelspruit,Mpumalanga,28/06/2017,social
ZAC0014943,525955cc00776afd,722,Polokwane,Limpopo,16/06/2017,email
ZAC0014951,468a6f7d4173ad63,6048,Port Elizabeth,Eastern Cape,01/06/2017,paid_search
ZAC0014979,47badd60884163fb,3221,Pietermaritzburg,KwaZulu-Natal,04/06/2017,organic
ZAC0014993,1a23a1e21514dc50,1838,Soweto,Gauteng,05/06/2017,paid_search
ZAC0015064,d1f94a4eb461f17c,23,Pretoria,Gauteng,29/06/2017,referral
ZAC0015066,f61a733ebf292bfc,5208,East London,Eastern Cape,12/06/2017,referral
ZAC0015152,a39e89a592b44fa1,9336,Bloemfontein,Free State,11/06/2017,organic
ZAC0015170,cedb6475c81cf80a,9342,Bloemfontein,Free State,18/06/2017,social
ZAC0015191,ee0cabe750d6630e,6020,Port Elizabeth,Eastern Cape,03/06/2017,referral
ZAC0015203,8a400c438d577392,3226,Pietermaritzburg,KwaZulu-Natal,21/06/2017,paid_search
ZAC0015246,2933346b7b168508,8027,Cape Town,Western Cape,23/06/2017,social
ZAC0015270,36384bf35d59d6d8,206,Centurion,Gauteng,19/06/2017,social
ZAC0015277,14f3acf68013a930,13,Pretoria,Gauteng,19/06/2017,email
ZAC0015299,cec81ecca071004f,7606,Stellenbosch,Western Cape,19/06/2017,organic
ZAC0015308,c88ede436d420316,9356,Bloemfontein,Free State,12/06/2017,referral
ZAC0015310,4300f5cbed7e8928,1203,Nelspruit,Mpumalanga,28/06/2017,email
ZAC0015314,b153878ff3ad473a,7640,Stellenbosch,Western Cape,27/06/2017,organic
ZAC0015388,8219c6ba3f61572a,1853,Soweto,Gauteng,29/06/2017,social
ZAC0015444,5dd0dc6e23f48eab,6006,Port Elizabeth,Eastern Cape,24/06/2017,social
ZAC0015448,a060e22b2723f34b,8056,Cape Town,Western Cape,20/06/2017,organic
ZAC0015457,c2236d93221eb8c0,1851,Soweto,Gauteng,03/06/2017,social
ZAC0015483,703657d328e242f6,8313,Kimberley,Northern Cape,03/06/2017,paid_search
ZAC0015503,f64e16a79ac179f5,2007,Johannesburg,Gauteng,06/06/2017,email
ZAC0015542,178d892b6bb676ec,2215,Sandton,Gauteng,18/06/2017,organic
ZAC0015550,9f329e877ebf91b0,9357,Bloemfontein,Free State,23/06/2017,referral
ZAC0015620,ea9fc6948630b990,6035,Port Elizabeth,Eastern Cape,06/06/2017,email
ZAC0015717,a0bbde9892dff425,6040,Port Elizabeth,Eastern Cape,13/06/2017,organic
ZAC0015720,e3b05c88640901e5,206,Centurion,Gauteng,22/06/2017,organic
ZAC0015751,869c0a77e8439610,1221,Nelspruit,Mpumalanga,01/06/2017,organic
ZAC0015856,686debce71f3f309,733,Polokwane,Limpopo,25/06/2017,paid_search
ZAC0015996,038c25881528968b,1841,Soweto,Gauteng,02/06/2017,organic
ZAC0016034,7b510c1e3958e425,8301,Kimberley,Northern Cape,14/06/2017,email
ZAC0016035,19b84a33522e926c,2044,Johannesburg,Gauteng,08/06/2017,social
ZAC0016089,08d5374f3240bf5a,6021,Port Elizabeth,Eastern Cape,13/06/2017,organic
ZAC0016103,2c252dc3b749541c,7605,Stellenbosch,Western Cape,24/06/2017,email
ZAC0016111,b20853e700cdc334,3223,Pietermaritzburg,KwaZulu-Natal,01/06/2017,referral
ZAC0016173,285ee51362f000ee,9315,Bloemfontein,Free State,21/06/2017,email
ZAC0016178,fff02a36eb9e2b67,41,Pretoria,Gauteng,24/06/2017,organic
ZAC0016190,7aebf3f5d40189ec,6012,Port Elizabeth,Eastern Cape,24/06/2017,organic
ZAC0016211,d87ea10e6b16e1df,708,Polokwane,Limpopo,21/06/2017,social
ZAC0016242,c49fc5379957c747,2046,Johannesburg,Gauteng,24/06/2017,social
ZAC0016260,df80501f2e4a5ed1,5230,East London,Eastern Cape,09/06/2017,organic
ZAC0016344,934531525f6a341b,17,Pretoria,Gauteng,09/06/2017,referral
ZAC0016367,aa82db87ef100ff5,32,Pretoria,Gauteng,02/06/2017,social
ZAC0016400,cc027907666428bd,1233,Nelspruit,Mpumalanga,08/06/2017,organic
ZAC0016408,de6f7c633d1dc13a,306,Rustenburg,North West,26/06/2017,social
ZAC0016410,d1b631f1ea5658a3,2013,Johannesburg,Gauteng,06/06/2017,email
ZAC0016412,07b677218aa3d717,7611,Stellenbosch,Western Cape,29/06/2017,email
ZAC0016450,8f7a021441bdb8c2,1863,Soweto,Gauteng,26/06/2017,referral
ZAC0016463,f9e8e269bea9b1d1,9320,Bloemfontein,Free State,30/06/2017,social
ZAC0016486,92b4838be40c36c7,1244,Nelspruit,Mpumalanga,08/06/2017,paid_search
ZAC0016506,31b41e47c90c09d1,8303,Kimberley,Northern Cape,08/06/2017,social
ZAC0016577,6a8e01ffc4f81fed,8335,Kimberley,Northern Cape,25/06/2017,paid_search
ZAC0016729,41431409bcfbbec3,159,Centurion,Gauteng,07/06/2017,email
ZAC0016769,28a533c76c7d496a,1239,Nelspruit,Mpumalanga,04/06/2017,social
ZAC0016921,e23d8129e028fb2b,15,Pretoria,Gauteng,18/06/2017,social
ZAC0016923,9b2d33b2c4b2eeb2,3234,Pietermaritzburg,KwaZulu-Natal,13/06/2017,email
ZAC0016938,41a81f38ab5bbedf,2018,Johannesburg,Gauteng,16/06/2017,paid_search
ZAC0016941,b99bd988d82f234e,6027,Port Elizabeth,Eastern Cape,19/06/2017,referral
ZAC0016990,a5a9cafffa232402,191,Centurion,Gauteng,01/06/2017,social
ZAC0017007,98a01bc36e933f50,1859,Soweto,Gauteng,17/06/2017,referral
ZAC0017039,966a4d848906a99c,5240,East London,Eastern Cape,07/06/2017,organic
ZAC0017048,d8c04375d93bd414,9356,Bloemfontein,Free State,16/06/2017,social
ZAC0017055,d1057a968c2ea10e,2010,Johannesburg,Gauteng,21/06/2017,social
ZAC0017083,f7531891561edeb8,3233,Pietermaritzburg,KwaZulu-Natal,01/06/2017,social
ZAC0017152,1cfe72573dbe9b5b,9319,Bloemfontein,Free State,18/06/2017,email
ZAC0017160,69b26f065977512c,2045,Johannesburg,Gauteng,26/06/2017,organic
ZAC0017218,1142055d5d551af7,3201,Pietermaritzburg,KwaZulu-Natal,11/06/2017,organic
ZAC0017227,8b7e6135fdce2965,201,Centurion,Gauteng,21/06/2017,referral
ZAC0017244,b5257fde7640230d,2233,Sandton,Gauteng,10/06/2017,social
ZAC0017339,75d80cd0df870a94,757,Polokwane,Limpopo,01/06/2017,referral
ZAC0017375,d940cded598501a7,9347,Bloemfontein,Free State,13/06/2017,organic
ZAC0017429,65b00cfcd5c807e9,30,Pretoria,Gauteng,11/06/2017,social
ZAC0017476,cd824a605aeacd3d,9344,Bloemfontein,Free State,18/06/2017,paid_search
ZAC0017500,9c88a9a3b270993d,2033,Johannesburg,Gauteng,23/06/2017,affiliate
ZAC0017519,e7c82e31ec509faa,2211,Sandton,Gauteng,19/06/2017,organic
ZAC0017524,0866805510d2e4b1,60,Pretoria,Gauteng,19/06/2017,organic
ZAC0017584,89bde3103c2f4567,9307,Bloemfontein,Free State,15/06/2017,social
ZAC0017591,0456923c1af8e0cb,756,Polokwane,Limpopo,09/06/2017,referral
ZAC0017601,64d6c23fb10b812f,4,Pretoria,Gauteng,26/06/2017,organic
ZAC0017645,d1a2d63f92faf2b8,2213,Sandton,Gauteng,19/06/2017,organic
ZAC0017741,a7e89c4b218776d3,1237,Nelspruit,Mpumalanga,03/06/2017,organic
ZAC0017797,c0bd34052811c09d,1817,Soweto,Gauteng,18/06/2017,organic
ZAC0017813,470d1fcb49465ac5,11,Pretoria,Gauteng,26/06/2017,affiliate
ZAC0017825,741619e6a201f46f,8016,Cape Town,Western Cape,20/06/2017,affiliate
ZAC0017861,f0b130f624083d78,708,Polokwane,Limpopo,03/06/2017,paid_search
ZAC0017876,e09d311ed0650962,9347,Bloemfontein,Free State,13/06/2017,referral
ZAC0017882,287641f87194dca2,2050,Johannesburg,Gauteng,09/06/2017,social
ZAC0017887,be5bfad974699cec,8347,Kimberley,Northern Cape,06/06/2017,email
ZAC0017913,7398777f165d4364,344,Rustenburg,North West,05/06/2017,paid_search
ZAC0017922,007c4450ff1bf463,704,Polokwane,Limpopo,20/06/2017,organic
ZAC0017929,3a93ffeedfae394f,8340,Kimberley,Northern Cape,01/06/2017,referral
ZAC0017935,5adf5241f5ee9d92,349,Rustenburg,North West,18/06/2017,social
ZAC0017937,24f068e6c2a9668d,726,Polokwane,Limpopo,24/06/2017,referral
ZAC0017984,15890aa84904e642,8307,Kimberley,Northern Cape,28/06/2017,organic
ZAC0018007,b9ff66c51338d19d,4043,Durban,KwaZulu-Natal,20/06/2017,organic
ZAC0018023,7377e2ccd5163384,9313,Bloemfontein,Free State,26/06/2017,organic
ZAC0018084,c690fb21ea3d37dd,6030,Port Elizabeth,Eastern Cape,14/06/2017,social
ZAC0018088,b45ead0130977c12,2227,Sandton,Gauteng,13/06/2017,paid_search
ZAC0018089,0716c3757880400c,179,Centurion,Gauteng,11/06/2017,paid_search
ZAC0018095,f4ff892a426da8ea,9307,Bloemfontein,Free State,25/06/2017,organic
ZAC0018102,0bdd0ae0f4f7ce40,180,Centurion,Gauteng,16/06/2017,paid_search
ZAC0018129,aa6411509c39fca0,6057,Port Elizabeth,Eastern Cape,04/06/2017,organic
ZAC0018138,bca172a1077cc368,8300,Kimberley,Northern Cape,13/06/2017,social
ZAC0018231,df4be3ff8e33f7b1,337,Rustenburg,North West,29/06/2017,organic
ZAC0018261,543fb9f387321e4f,2034,Johannesburg,Gauteng,23/06/2017,referral
ZAC0018304,b56949292166dafb,8038,Cape Town,Western Cape,08/06/2017,referral
ZAC0018322,eb8aa34bd9a3dc38,4051,Durban,KwaZulu-Natal,12/06/2017,paid_search
ZAC0018337,cbb817661b2c96de,173,Centurion,Gauteng,28/06/2017,social
ZAC0018392,b490b0912383d1b2,8339,Kimberley,Northern Cape,07/06/2017,organic
ZAC0018398,879296c4ccfc42db,1,Pretoria,Gauteng,09/06/2017,paid_search
ZAC0018446,0d0423b17a33bfae,9349,Bloemfontein,Free State,21/06/2017,affiliate
ZAC0018494,c4c568b1139923ad,3224,Pietermaritzburg,KwaZulu-Natal,17/06/2017,organic
ZAC0018543,658cc6de427f3b4d,1830,Soweto,Gauteng,27/06/2017,email
ZAC0018564,21cb3945eb0043cb,35,Pretoria,Gauteng,11/06/2017,organic
ZAC0018591,a6288f822de83460,6047,Port Elizabeth,Eastern Cape,21/06/2017,referral
ZAC0018606,ef7da419124aca22,1252,Nelspruit,Mpumalanga,27/06/2017,paid_search
ZAC0018635,8502bc3d55b6e4bf,3236,Pietermaritzburg,KwaZulu-Natal,23/06/2017,email
ZAC0018659,317afe25620e9a4d,1806,Soweto,Gauteng,11/06/2017,organic
ZAC0018678,78d1d5343c871500,7655,Stellenbosch,Western Cape,22/06/2017,paid_search
ZAC0018690,4d8f48b620c4c8e6,9340,Bloemfontein,Free State,23/06/2017,organic
ZAC0018704,68b57c03a9208157,6053,Port Elizabeth,Eastern Cape,20/06/2017,social
ZAC0018772,8eef8a5181d68a7b,1824,Soweto,Gauteng,17/06/2017,social
ZAC0018825,db460182c1fb80c2,711,Polokwane,Limpopo,23/06/2017,email
ZAC0018843,6898d57018e2f5c6,2243,Sandton,Gauteng,03/06/2017,organic
ZAC0018910,099202de6583950f,344,Rustenburg,North West,02/06/2017,organic
ZAC0018956,a3ecd5aa75e2f037,8021,Cape Town,Western Cape,20/06/2017,email
ZAC0018990,d28a637bb853f0da,1222,Nelspruit,Mpumalanga,08/06/2017,social
ZAC0018998,d6a3d3ec4fb6852f,707,Polokwane,Limpopo,01/06/2017,organic
ZAC0019021,e49b89f854bcc2ba,7602,Stellenbosch,Western Cape,04/06/2017,email
ZAC0019024,afe2c1db5696f876,2235,Sandton,Gauteng,16/06/2017,paid_search
ZAC0019055,a5930823724682e3,3220,Pietermaritzburg,KwaZulu-Natal,09/06/2017,social
ZAC0019070,5c1e778fbaf8c5da,301,Rustenburg,North West,01/06/2017,social
ZAC0019117,121cfd1823f3b71c,3201,Pietermaritzburg,KwaZulu-Natal,10/06/2017,organic
ZAC0019193,8644afe9b0e013c2,7609,Stellenbosch,Western Cape,07/06/2017,organic
ZAC0019238,d98f9857773315f2,1215,Nelspruit,Mpumalanga,30/06/2017,social
ZAC0019240,1a50973c6d9ec1fe,1247,Nelspruit,Mpumalanga,29/06/2017,referral
ZAC0019244,e23a211f0fa267fe,2206,Sandton,Gauteng,03/06/2017,organic
ZAC0019298,eb9fe850069ea1b6,1247,Nelspruit,Mpumalanga,14/06/2017,organic
ZAC0019316,95100da1794e2413,1847,Soweto,Gauteng,01/06/2017,paid_search
ZAC0019490,dca449fc343c3ec2,1242,Nelspruit,Mpumalanga,04/06/2017,email
